CountyId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
55059,Kenosha County,167886,83033,84853,12.7,76.3,7.2,0.3,1.3,0.0,123236,57269,1659,599,14.5,22.1,32.4,18.6,23.4,9.0,16.5,84.8,8.2,1.0,1.6,1.4,2.9,25.9,82194,84.6,11.8,3.5,0.1,7.8
55061,Kewaunee County,20378,10331,10047,2.7,95.0,0.5,0.3,0.4,0.0,15626,60320,2638,947,9.2,11.1,31.2,12.5,20.0,16.0,20.4,82.0,8.7,0.3,3.3,0.8,4.9,23.0,10520,82.9,9.5,7.5,0.2,3.5
55063,La Crosse County,117582,57373,60209,1.8,90.3,1.3,0.3,4.4,0.0,92865,54127,1324,713,14.4,11.9,36.6,19.9,23.0,6.4,14.1,81.2,7.3,1.0,4.9,2.5,3.2,18.0,62589,82.9,13.2,3.8,0.1,4.6
55065,Lafayette County,16755,8485,8270,3.6,94.6,0.4,0.4,0.3,0.0,12343,55859,1467,706,10.4,14.6,31.9,12.8,21.2,16.4,17.7,76.1,8.1,0.2,4.1,1.3,10.3,24.6,8640,74.3,12.6,12.4,0.7,2.7
55067,Langlade County,19190,9709,9481,1.9,94.5,1.0,0.8,0.3,0.0,15249,44122,2453,885,14.8,21.2,26.9,15.7,25.5,14.6,17.2,80.6,7.8,0.3,5.2,1.3,4.8,21.3,8872,80.4,12.5,6.7,0.4,6.7
55069,Lincoln County,27994,14053,13941,1.4,95.7,0.5,0.3,0.4,0.0,22427,54203,2674,723,9.2,12.2,27.7,15.4,24.5,10.9,21.5,84.3,8.3,0.4,2.7,0.9,3.4,22.7,14327,81.5,11.6,6.6,0.3,4.0
55071,Manitowoc County,79680,39612,40068,3.7,91.2,0.7,0.4,2.6,0.0,61947,51053,1209,624,10.2,14.3,28.2,17.1,20.5,9.8,24.5,84.3,7.2,0.4,2.5,1.8,3.8,18.7,41085,86.0,9.0,4.7,0.3,3.7
55073,Marathon County,135293,68001,67292,2.7,89.1,0.7,0.3,5.7,0.0,101803,56509,1350,684,10.3,14.8,34.1,14.1,24.4,8.8,18.6,82.8,8.3,0.4,2.3,1.2,5.0,19.5,71112,84.7,9.5,5.5,0.3,3.8
55075,Marinette County,40712,20459,20253,1.5,95.6,0.6,0.4,0.6,0.0,32622,44958,1772,720,13.2,18.2,26.1,16.5,21.1,12.3,24.0,84.4,8.2,0.2,2.7,1.6,2.9,19.8,18850,81.2,11.3,7.1,0.3,5.7
55077,Marquette County,15164,7699,7465,3.2,93.6,0.6,0.5,0.4,0.0,12067,49052,1428,794,11.8,16.5,23.2,18.1,20.0,12.7,26.0,79.3,11.1,0.7,2.7,2.1,4.1,30.0,6984,79.3,12.9,7.5,0.3,5.5
55078,Menominee County,4506,2258,2248,6.0,8.8,0.5,82.2,0.4,0.0,3035,38080,3612,1346,35.8,53.8,22.0,37.4,19.9,7.8,12.9,72.8,12.2,2.2,4.6,0.0,8.2,16.9,1562,34.3,62.3,3.2,0.3,8.1
55079,Milwaukee County,956586,462784,493802,14.6,52.2,26.1,0.5,4.1,0.0,679917,46784,479,227,20.5,30.2,36.0,19.8,22.9,5.9,15.4,76.5,9.2,5.7,3.6,1.6,3.4,22.4,454524,84.7,11.6,3.6,0.1,7.1
55081,Monroe County,45303,22893,22410,4.2,91.2,1.5,0.9,0.8,0.0,33266,56479,1752,800,12.6,19.3,27.8,17.7,22.0,10.8,21.7,82.3,7.7,0.2,3.2,1.9,4.6,19.8,21433,72.4,20.3,7.0,0.3,4.7
55083,Oconto County,37465,19145,18320,1.7,95.3,0.4,0.8,0.4,0.0,29585,55762,1720,690,9.1,12.0,29.5,14.2,20.1,14.2,22.0,82.7,8.8,0.1,1.8,0.9,5.7,26.6,19216,80.6,11.7,7.3,0.4,4.5
55085,Oneida County,35352,17790,17562,1.4,95.1,0.7,1.1,0.5,0.0,29158,52945,1618,1039,9.0,11.6,31.7,19.0,24.3,10.9,14.0,83.3,8.0,0.4,2.2,1.3,4.8,19.8,16826,80.6,12.2,7.0,0.2,3.9
55087,Outagamie County,183288,91418,91870,4.2,88.1,1.2,1.6,3.4,0.0,135990,61523,1090,623,8.6,11.9,34.0,14.6,24.0,9.0,18.4,85.3,6.5,0.8,2.3,1.4,3.8,19.8,98822,86.4,9.4,4.1,0.2,3.1
55089,Ozaukee County,87817,43131,44686,2.8,92.1,1.4,0.3,2.0,0.0,67154,80526,1989,1733,5.9,6.6,47.5,14.1,21.7,6.3,10.4,84.6,6.0,0.8,2.2,1.2,5.2,23.8,46395,86.2,8.5,5.2,0.1,3.0
55091,Pepin County,7282,3701,3581,1.7,96.6,0.4,0.2,0.3,0.0,5644,51470,2722,1485,13.1,18.7,32.8,14.2,21.0,15.1,16.9,77.9,8.1,0.1,3.8,1.8,8.2,26.3,3686,75.5,12.5,11.7,0.3,3.4
55093,Pierce County,41226,20501,20725,1.9,94.6,0.6,0.2,1.2,0.0,32109,66772,2287,885,10.7,10.8,32.3,17.1,20.8,11.0,18.8,82.1,7.2,0.1,4.7,1.1,4.8,25.9,23358,79.5,14.2,5.9,0.4,2.7
55095,Polk County,43328,21809,21519,1.9,95.3,0.3,1.0,0.4,0.0,33749,53551,1215,514,9.9,13.0,29.4,16.1,20.1,12.4,22.0,81.2,9.5,0.1,2.9,1.2,5.2,29.1,21257,80.3,11.5,7.7,0.5,4.8
55097,Portage County,70371,35333,35038,3.0,91.7,0.7,0.4,2.6,0.0,55415,54620,1028,770,13.1,11.1,34.6,16.5,23.9,8.7,16.3,81.0,6.9,0.3,6.2,1.9,3.8,18.8,37291,80.8,14.3,4.7,0.2,4.6
55099,Price County,13566,6898,6668,1.6,94.6,0.7,0.8,0.6,0.8,11059,45680,1454,1510,11.9,12.7,26.7,18.0,16.6,12.9,25.7,78.7,10.0,0.1,4.9,1.3,5.0,19.2,6571,76.3,13.7,9.6,0.4,2.9
55101,Racine County,195101,96480,98621,12.7,72.7,10.7,0.3,1.2,0.0,144159,58334,1215,535,11.9,17.9,32.4,17.1,23.2,8.5,18.7,84.1,8.2,1.4,1.7,1.2,3.4,24.2,93603,85.7,10.1,4.1,0.1,5.8
55103,Richland County,17626,8897,8729,2.2,95.2,0.7,0.3,0.5,0.0,13549,48234,2146,793,13.6,19.3,28.0,16.1,20.1,13.1,22.8,80.5,8.2,0.6,3.4,1.4,5.8,24.4,8418,78.5,11.7,9.7,0.1,3.5
55105,Rock County,161226,79293,81933,8.4,83.3,4.4,0.1,1.2,0.0,118733,53410,1255,544,14.3,22.2,30.3,17.3,22.1,9.0,21.4,83.5,9.1,0.6,2.0,1.3,3.5,22.8,77910,83.9,11.5,4.5,0.1,6.4
55107,Rusk County,14211,7160,7051,1.8,95.2,1.0,0.3,0.1,0.0,11126,41930,1599,756,15.2,24.3,23.2,14.2,21.0,14.1,27.4,75.8,10.9,0.5,4.6,0.7,7.5,21.4,6463,76.3,12.3,10.6,0.7,4.1
55109,St. Croix County,87142,43468,43674,2.3,94.2,0.9,0.4,1.0,0.0,63960,77768,2715,995,4.8,5.2,38.9,14.9,22.7,9.3,14.2,83.4,7.6,0.5,1.5,1.0,6.1,27.9,47132,82.0,11.8,6.1,0.1,3.3
55111,Sauk County,63340,31555,31785,4.8,91.3,0.7,1.1,0.7,0.0,47624,54447,1543,868,11.3,17.2,30.9,19.4,22.3,10.8,16.5,81.1,9.5,0.2,3.5,1.7,4.0,21.4,33623,82.2,11.4,6.0,0.4,3.6
55113,Sawyer County,16384,8315,8069,2.5,76.9,0.7,17.2,0.5,0.0,13015,43565,1746,3475,17.7,32.8,29.8,20.9,22.6,12.3,14.5,73.2,15.0,1.8,3.9,1.1,5.0,20.3,7254,68.3,20.4,10.4,0.9,6.2
55115,Shawano County,41136,20632,20504,2.6,87.1,0.3,7.3,0.4,0.0,31889,51751,1354,669,11.5,17.5,28.9,16.5,21.0,12.5,21.2,82.0,7.8,0.2,3.1,0.8,6.1,23.1,20189,76.8,13.9,8.9,0.4,3.9
55117,Sheboygan County,115094,57875,57219,6.2,85.1,1.6,0.2,5.4,0.0,86298,56114,1555,506,8.2,10.8,30.0,16.3,21.0,8.1,24.6,83.5,7.4,0.3,3.0,1.8,3.9,18.2,59570,87.0,8.5,4.3,0.1,4.4
55119,Taylor County,20344,10402,9942,1.8,96.4,0.5,0.2,0.2,0.0,15297,49821,1797,867,10.9,13.7,26.6,12.8,17.4,14.3,28.9,75.3,9.8,0.4,3.6,2.1,8.9,22.6,10222,79.0,8.4,11.9,0.7,3.8
55121,Trempealeau County,29510,14902,14608,7.6,90.4,0.5,0.3,0.5,0.0,21457,54009,1601,620,9.0,11.4,29.3,15.0,18.7,12.0,25.0,80.3,9.3,0.2,3.3,1.4,5.4,22.3,15191,79.2,11.7,8.8,0.2,3.3
55123,Vernon County,30378,15240,15138,1.6,96.3,0.4,0.3,0.5,0.0,22384,49996,1802,1582,16.6,25.7,31.4,18.2,18.9,13.3,18.2,78.4,7.2,0.6,3.8,2.5,7.5,24.5,13425,75.6,13.2,10.7,0.5,2.9
55125,Vilas County,21465,10734,10731,2.2,85.0,0.1,8.9,0.6,0.1,17737,42720,1563,1266,15.3,22.2,29.5,24.5,23.4,13.5,9.1,80.0,8.5,0.0,3.8,1.2,6.5,19.5,9038,71.0,15.9,12.8,0.3,7.9
55127,Walworth County,102917,51330,51587,11.1,85.5,1.0,0.2,1.0,0.1,76828,58401,1447,627,12.4,13.2,30.8,19.1,22.9,10.0,17.2,81.3,8.4,0.6,3.9,1.3,4.6,24.0,53327,81.9,11.9,6.0,0.2,5.6
55129,Washburn County,15638,7716,7922,1.7,94.6,0.5,1.2,0.5,0.0,12572,46592,1835,1355,13.0,20.9,30.2,18.2,21.6,12.2,17.9,80.5,8.4,0.5,2.6,1.3,6.6,22.0,7011,75.1,15.5,9.3,0.2,5.1
55131,Washington County,133967,66558,67409,3.1,93.3,1.1,0.2,1.2,0.0,102234,73021,1757,933,5.5,6.7,36.6,14.7,24.3,8.4,16.0,86.0,7.1,0.5,1.7,1.5,3.2,24.6,73513,87.4,8.1,4.4,0.1,3.4
55133,Waukesha County,396731,194879,201852,4.6,89.2,1.5,0.2,3.2,0.0,300815,81140,900,544,5.0,6.0,45.6,13.0,24.3,6.4,10.7,86.9,6.2,0.6,1.2,0.8,4.4,24.0,212647,87.4,8.4,4.1,0.1,3.3
55135,Waupaca County,51651,26305,25346,3.0,94.6,0.4,0.5,0.4,0.0,40177,54071,1621,940,11.0,17.3,26.6,18.7,19.2,11.7,23.7,83.3,7.0,0.3,3.0,2.0,4.4,23.2,26033,80.9,12.7,6.2,0.2,3.8
55137,Waushara County,24170,12679,11491,6.4,89.6,1.6,0.4,0.4,0.0,19213,48412,1728,1007,11.1,16.3,25.2,17.7,19.5,14.5,23.1,79.8,10.6,0.2,2.2,1.8,5.4,26.4,10435,77.4,14.2,8.0,0.3,5.0
55139,Winnebago County,169540,85384,84156,3.9,89.3,2.1,0.6,2.6,0.0,131718,55128,996,826,12.2,16.0,31.4,17.0,24.4,7.0,20.2,85.0,6.9,0.8,2.4,1.3,3.5,18.2,87905,84.6,11.6,3.8,0.1,3.6
55141,Wood County,73427,36265,37162,2.8,92.7,0.7,0.6,2.0,0.0,56606,51603,1624,957,11.1,15.1,31.5,15.8,21.8,9.9,21.0,82.0,8.9,0.3,3.6,1.9,3.4,19.7,36504,83.5,10.3,6.0,0.2,4.8
