CountyId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
53051,Pend Oreille County,13066,6636,6430,3.6,88.9,0.2,3.7,0.7,0.2,10297,49184,3109,1156,16.6,18.5,33.9,18.0,17.0,17.3,13.8,75.3,12.1,0.0,2.3,3.1,7.2,29.2,4401,64.6,27.0,8.2,0.3,8.0
53053,Pierce County,845193,420170,425023,10.4,68.0,6.5,1.0,6.0,1.4,610627,63881,771,329,12.2,16.1,33.9,17.9,24.3,10.4,13.4,78.9,9.5,3.5,2.2,1.4,4.5,31.2,383286,76.7,18.5,4.6,0.1,6.9
53055,San Juan County,16221,7817,8404,6.0,89.0,0.6,0.8,1.3,0.2,13500,60271,1726,1601,10.7,16.4,39.7,20.1,18.6,13.5,8.0,65.6,9.8,2.4,8.7,2.9,10.6,14.9,7635,67.5,13.7,18.4,0.4,4.0
53057,Skagit County,121725,60223,61502,18.0,75.1,0.7,1.5,1.7,0.2,87245,59263,1403,671,14.3,19.6,31.7,19.3,21.4,13.6,14.0,77.8,10.7,1.0,2.8,1.8,5.8,25.4,54177,76.6,15.6,7.6,0.1,6.4
53059,Skamania County,11498,5834,5664,6.0,88.2,0.9,2.4,1.1,0.0,8981,53606,3175,1633,13.3,18.4,34.8,15.8,20.7,13.3,15.5,75.2,9.0,0.3,3.6,2.1,9.9,30.5,4934,72.2,21.7,6.1,0.0,6.2
53061,Snohomish County,771904,387078,384826,9.8,71.2,2.6,0.8,9.9,0.5,544153,78020,836,331,8.8,11.1,38.9,16.3,22.7,10.5,11.6,74.7,11.4,5.3,1.7,1.6,5.2,31.8,390186,81.9,12.5,5.4,0.2,5.4
53063,Spokane County,490764,243266,247498,5.4,85.3,1.6,1.2,2.2,0.5,369260,52159,791,386,15.2,18.6,35.9,18.9,25.8,7.9,11.6,78.7,9.2,2.5,2.8,1.7,5.2,21.5,221595,78.8,15.4,5.7,0.2,6.3
53065,Stevens County,43858,21834,22024,3.5,86.9,0.5,4.3,0.7,0.0,33720,47272,2627,850,15.6,20.8,29.3,17.6,23.4,15.1,14.7,77.5,10.3,0.8,4.0,1.7,5.6,27.8,16545,72.3,19.8,7.5,0.4,6.7
53067,Thurston County,269885,132099,137786,8.5,75.8,2.8,1.3,5.6,0.8,202828,66113,1328,548,11.6,14.5,41.9,16.2,23.9,8.0,10.1,79.5,9.4,1.8,2.2,2.4,4.8,25.6,122976,63.9,29.9,5.9,0.2,7.7
53069,Wahkiakum County,4105,1985,2120,5.8,88.5,0.2,1.9,1.7,0.0,3349,49508,7468,3059,13.9,18.2,30.1,18.1,17.6,15.7,18.4,74.0,8.8,3.3,3.9,2.1,7.9,24.6,1215,56.5,28.3,15.1,0.0,6.3
53071,Walla Walla County,59862,30692,29170,21.1,72.3,1.4,0.5,1.5,0.1,42837,52630,2025,1172,14.4,17.5,36.0,20.6,21.2,11.7,10.4,71.6,12.2,0.7,8.0,2.3,5.2,15.6,26496,72.4,20.8,6.6,0.3,6.0
53073,Whatcom County,212738,105396,107342,9.0,79.8,0.9,2.8,4.0,0.3,160224,56419,1506,588,15.3,14.1,35.3,19.8,22.9,9.9,12.1,75.2,9.1,2.5,4.5,2.7,5.9,21.0,102696,75.5,17.4,6.9,0.2,6.8
53075,Whitman County,47794,24423,23371,5.9,79.5,2.0,0.4,7.9,0.1,37276,41574,2048,814,27.5,14.7,48.2,18.8,16.9,7.7,8.4,59.6,12.8,4.8,15.7,2.0,5.1,15.3,22218,56.4,39.3,4.2,0.1,8.5
53077,Yakima County,248279,124369,123910,48.4,44.3,0.7,3.6,0.9,0.1,143229,47470,1167,581,19.0,27.7,24.6,16.8,19.7,21.9,16.9,78.6,14.2,0.6,1.6,1.3,3.7,18.9,103990,79.8,14.8,5.2,0.2,7.5
