CountyId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
1057,Fayette County,16657,8191,8466,1.7,85.0,11.5,0.0,0.5,0.0,13044,36541,2175,1541,18.1,25.0,29.0,17.9,18.9,10.8,23.5,84.2,11.6,0.0,1.3,0.5,2.4,27.9,6307,79.6,15.4,4.8,0.2,8.4
1059,Franklin County,31507,15818,15689,16.3,77.7,4.7,0.2,0.4,0.1,21935,39501,2912,1021,23.0,42.0,24.4,13.9,21.1,11.9,28.7,84.9,10.1,0.2,0.2,2.7,1.9,28.4,12534,78.5,15.6,6.0,0.0,8.2
1061,Geneva County,26572,13008,13564,3.8,84.0,9.2,0.6,0.4,0.0,20489,39293,2810,1064,22.5,37.6,22.9,17.3,21.5,19.1,19.3,83.5,10.3,0.0,0.6,2.4,3.1,27.2,10306,73.8,16.5,9.4,0.3,8.9
1063,Greene County,8533,4058,4475,1.2,17.1,80.3,0.6,0.0,0.0,6533,20954,3315,1242,38.8,67.8,22.3,18.0,25.9,9.2,24.6,80.0,12.8,0.0,1.1,1.9,4.1,29.7,2411,73.4,22.0,4.6,0.0,14.8
1065,Hale County,14995,7049,7946,1.3,39.5,58.7,0.2,0.2,0.0,11484,34679,2808,1272,26.1,37.7,27.6,18.3,22.9,11.0,20.1,90.4,5.9,0.0,0.3,1.4,1.9,29.9,5252,82.1,12.6,5.2,0.0,11.7
1067,Henry County,17110,8208,8902,2.5,68.7,27.8,0.0,0.0,0.0,13377,45569,3006,1525,13.7,17.2,32.8,19.0,19.4,11.0,17.8,85.9,7.5,0.0,0.7,3.3,2.6,25.6,6949,80.5,14.7,4.8,0.1,6.7
1069,Houston County,104108,49905,54203,3.2,67.2,26.5,0.3,0.8,0.0,78486,42803,919,391,18.5,29.5,31.1,18.6,25.7,10.2,14.3,89.2,6.9,0.1,0.7,0.8,2.3,21.3,44108,81.9,12.1,5.8,0.2,7.6
1071,Jackson County,52326,25712,26614,2.9,89.3,3.2,1.0,0.5,0.1,40672,39281,1994,910,19.0,27.4,26.1,12.9,21.5,11.3,28.1,87.0,8.4,0.1,1.3,0.9,2.3,25.7,20261,77.4,15.5,7.0,0.2,7.7
1073,Jefferson County,659460,312333,347127,3.7,50.4,42.4,0.2,1.5,0.0,491022,49321,913,452,17.6,25.6,38.8,16.9,25.3,7.3,11.6,84.4,9.4,0.9,1.4,1.0,2.8,23.8,300739,81.8,13.5,4.5,0.2,7.7
1075,Lamar County,14021,6875,7146,1.5,86.0,10.8,0.3,0.0,0.0,10888,36016,2778,2374,23.1,37.3,28.8,14.5,18.9,13.4,24.4,84.4,13.8,0.6,0.2,0.1,1.0,28.1,5376,76.6,18.5,3.8,1.0,7.9
1077,Lauderdale County,92590,44263,48327,2.5,84.9,9.8,0.4,0.7,0.0,72887,44888,1370,908,16.3,21.9,31.2,18.6,24.4,10.6,15.2,88.0,7.7,0.2,1.7,0.7,1.8,24.1,39857,77.6,15.6,6.6,0.1,6.6
1079,Lawrence County,33288,16164,17124,2.1,76.6,11.4,5.2,0.1,0.0,25915,43779,3181,1154,16.6,19.0,23.6,15.4,18.4,15.0,27.5,86.6,9.3,0.1,0.9,0.5,2.5,28.0,12476,80.6,14.2,4.8,0.4,7.2
1081,Lee County,156597,77172,79425,3.7,67.6,22.9,0.1,3.8,0.0,117422,47564,1712,938,22.0,24.0,41.0,16.6,22.7,7.1,12.6,84.7,8.1,0.8,1.9,1.0,3.5,22.2,71677,77.1,18.3,4.4,0.2,5.7
1083,Limestone County,91695,45889,45806,5.8,77.2,13.1,0.7,1.2,0.0,68544,52831,2263,1095,14.8,20.0,36.1,15.5,21.5,11.3,15.7,88.3,7.5,0.1,0.5,0.8,2.8,25.7,38944,77.3,16.3,6.2,0.2,7.1
