CountyId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
6087,Santa Cruz County,273263,135654,137609,33.3,57.8,0.8,0.2,4.4,0.1,189870,73663,1682,789,14.7,17.0,40.7,18.8,21.3,10.9,8.2,69.2,9.0,2.8,4.5,7.0,7.5,26.8,133847,73.5,15.4,10.8,0.3,6.7
6089,Shasta County,178919,87753,91166,9.6,80.4,1.1,2.2,2.9,0.1,135637,47258,1104,578,18.1,25.4,31.7,21.9,26.3,10.5,9.5,82.0,7.5,0.6,2.2,1.9,5.8,19.9,72195,73.3,16.5,10.0,0.2,6.8
6091,Sierra County,2885,1488,1397,10.1,87.0,0.1,1.0,0.0,0.0,2419,44190,9650,5272,12.3,10.6,30.2,18.3,17.5,19.4,14.6,66.5,11.4,0.0,3.4,0.7,18.1,29.6,1149,47.6,35.1,15.1,2.3,5.3
6093,Siskiyou County,43530,21706,21824,12.0,77.2,1.5,2.9,1.6,0.3,33669,40884,1957,879,20.7,26.6,32.9,21.3,21.9,14.4,9.5,74.4,9.9,0.7,4.9,1.3,8.9,18.9,16544,63.0,22.5,14.3,0.3,9.1
6095,Solano County,434981,216074,218907,25.8,39.0,13.8,0.3,14.8,0.9,302379,72950,1244,518,11.5,16.6,32.7,20.4,24.2,10.5,12.2,76.6,13.6,3.0,1.3,1.4,4.1,31.8,196309,74.9,18.5,6.5,0.1,8.5
6097,Sonoma County,500943,245381,255562,26.4,63.8,1.4,0.5,3.9,0.3,354994,71769,1046,713,10.7,13.1,37.2,20.0,22.4,10.6,9.8,75.0,11.0,1.9,3.1,2.1,6.9,25.2,249134,75.7,12.9,11.3,0.2,5.9
6099,Stanislaus County,535684,264824,270860,45.0,43.4,2.5,0.4,5.4,0.6,331295,54260,976,467,17.2,23.2,27.2,18.0,23.8,14.4,16.7,80.5,10.9,0.8,1.5,1.7,4.6,28.2,219505,79.4,13.8,6.7,0.2,11.8
6101,Sutter County,95583,47613,47970,30.2,47.3,1.8,0.7,15.1,0.4,60187,54347,2000,832,16.7,23.3,29.6,19.1,22.3,16.5,12.5,78.4,13.0,0.8,1.8,1.4,4.6,26.4,38207,76.7,16.7,6.1,0.5,10.5
6103,Tehama County,63247,31452,31795,24.2,69.2,0.6,1.5,1.4,0.0,45458,42512,2803,948,20.9,30.9,23.7,22.1,23.6,14.3,16.3,81.2,9.4,0.3,2.9,1.5,4.7,23.5,23849,74.2,16.3,9.4,0.1,10.1
6105,Trinity County,13037,6603,6434,7.2,82.8,0.8,4.3,1.1,0.9,10463,36563,5946,1598,19.9,24.5,30.3,27.6,21.1,9.1,11.8,69.3,9.5,0.1,3.8,2.2,15.1,17.4,4800,46.3,30.8,16.9,6.1,9.6
6107,Tulare County,458809,229488,229321,63.6,29.5,1.3,0.7,3.2,0.1,249667,44871,1286,394,27.1,36.2,25.0,18.1,20.2,22.6,14.2,78.0,14.3,0.7,1.7,2.2,3.1,22.5,173820,77.1,15.9,6.7,0.2,10.0
6109,Tuolumne County,53899,28029,25870,11.8,80.8,1.7,1.3,1.1,0.2,43977,54325,2700,1699,13.6,13.8,32.8,25.6,21.2,11.7,8.7,80.3,8.5,0.6,2.4,1.7,6.5,27.0,20401,68.7,18.1,12.8,0.3,7.9
6111,Ventura County,847834,419536,428298,42.3,46.1,1.6,0.3,7.0,0.1,551510,81972,983,447,10.3,14.4,37.8,17.1,23.3,11.7,10.0,78.2,11.5,1.3,1.8,1.5,5.7,26.6,410179,77.8,13.7,8.4,0.1,6.6
6113,Yolo County,212605,103617,108988,31.4,47.5,2.2,0.3,13.6,0.4,142947,61621,1733,679,19.4,16.3,44.2,18.7,18.8,9.0,9.3,67.0,11.4,3.9,3.3,9.4,5.0,23.2,95944,66.7,27.1,6.2,0.0,7.2
6115,Yuba County,74644,38081,36563,27.4,56.3,3.2,1.0,6.3,0.3,49482,51776,2375,791,18.5,25.0,29.3,19.9,24.1,13.8,13.0,78.3,13.4,1.0,1.2,1.4,4.8,30.7,27832,67.9,22.0,9.8,0.4,9.9
