CountyId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
8091,Ouray County,4653,2198,2455,5.7,92.5,0.0,0.3,0.5,0.1,3906,61333,5822,2842,10.4,11.6,49.2,20.1,15.0,10.7,4.9,63.7,14.7,0.0,6.6,2.1,13.0,26.8,2315,66.6,17.5,15.9,0.0,5.9
8093,Park County,16900,8935,7965,5.9,89.7,0.1,1.1,1.0,0.7,13786,61644,5623,2607,6.6,7.8,33.8,16.9,25.6,15.6,8.1,71.8,10.3,1.5,1.1,1.7,13.6,40.9,9044,72.0,16.9,10.2,0.9,4.6
8095,Phillips County,4327,2249,2078,20.1,77.4,0.2,0.3,0.4,0.0,2981,50076,8749,2720,8.1,3.2,32.2,20.2,20.4,16.4,10.8,71.5,16.4,0.0,7.7,1.4,3.0,15.8,2104,70.9,15.5,13.2,0.5,2.0
8097,Pitkin County,17747,9363,8384,9.8,85.7,1.2,0.2,1.4,0.0,13549,67755,7367,16145,7.1,5.9,41.6,22.2,22.3,7.5,6.4,51.8,3.8,14.3,11.2,6.2,12.7,17.5,11435,77.7,10.0,12.3,0.0,4.3
8099,Prowers County,12084,6111,5973,37.2,60.0,0.4,0.2,0.6,0.0,8080,41740,2550,1380,18.3,23.5,32.9,19.0,22.7,16.3,9.1,77.0,12.4,0.0,1.6,2.0,7.0,13.8,5372,70.9,20.6,8.3,0.2,8.4
8101,Pueblo County,163368,80330,83038,42.7,52.4,1.6,0.5,0.7,0.1,122128,42386,1201,461,19.8,26.7,31.3,21.4,25.6,9.6,12.1,81.5,11.2,1.1,2.1,1.2,2.9,21.8,66165,76.6,17.9,5.3,0.2,9.3
8103,Rio Blanco County,6557,3325,3232,9.9,88.3,0.3,0.1,0.1,0.1,4863,57991,8135,2236,11.8,15.4,27.8,16.4,18.4,25.3,12.2,67.8,17.3,1.1,4.8,2.0,7.0,17.3,3061,73.7,21.7,4.5,0.0,6.3
8105,Rio Grande County,11430,5729,5701,44.6,52.2,0.3,1.7,0.2,0.2,8249,38534,3781,1578,18.1,24.1,27.8,16.9,23.7,20.7,10.9,78.1,13.7,0.6,2.6,1.3,3.6,17.4,4705,68.2,20.4,11.0,0.3,8.8
8107,Routt County,24359,12675,11684,6.9,89.8,0.8,0.5,1.1,0.0,18986,67472,4036,2735,10.7,11.5,34.2,24.3,23.0,11.3,7.2,68.3,9.9,3.2,4.6,4.8,9.2,17.9,14555,83.1,10.8,6.1,0.0,3.1
8109,Saguache County,6338,3141,3197,37.0,58.3,0.0,1.0,1.1,0.0,4479,34765,4061,2805,21.0,27.2,30.5,13.5,16.6,26.5,12.9,71.8,10.8,0.8,6.3,2.0,8.3,18.8,2465,63.0,22.9,13.9,0.2,7.7
8111,San Juan County,569,301,268,13.4,86.1,0.0,0.5,0.0,0.0,475,46397,6858,4554,3.3,0.0,28.9,27.2,23.0,12.5,8.5,47.2,11.1,0.0,25.2,13.8,2.6,12.3,305,63.3,19.3,17.4,0.0,9.8
8113,San Miguel County,7804,4150,3654,9.9,86.9,0.2,0.4,1.0,0.0,6015,62243,4055,5422,10.5,11.4,37.8,21.0,21.3,10.3,9.6,45.9,8.2,12.0,13.2,6.6,14.1,19.1,4746,73.6,13.7,12.1,0.6,3.8
8115,Sedgwick County,2357,1176,1181,11.2,82.5,1.3,0.5,1.5,0.0,1795,49583,4753,2180,17.0,24.6,38.8,14.4,20.2,16.5,10.1,75.6,16.0,0.8,2.2,0.5,4.9,20.6,992,70.4,21.7,6.3,1.7,6.8
8117,Summit County,29722,16218,13504,14.0,81.9,0.9,0.3,0.4,0.2,23166,73538,3671,2108,10.3,15.3,27.8,29.2,22.4,11.9,8.7,72.4,3.8,6.7,7.1,1.8,8.1,16.4,19358,82.8,10.2,7.0,0.0,3.3
8119,Teller County,23769,11926,11843,6.2,89.5,0.7,0.4,1.0,0.0,19158,66809,3624,1999,7.5,7.1,38.4,20.8,20.7,12.0,8.1,75.4,12.6,0.4,2.2,2.1,7.3,32.6,11685,74.1,18.6,7.0,0.4,6.7
8121,Washington County,4809,2485,2324,9.6,87.8,0.9,0.3,0.5,0.0,3626,51458,5812,1714,9.9,10.3,39.0,15.0,16.1,14.9,14.9,74.7,9.2,0.7,3.3,1.0,11.1,24.0,2213,63.9,20.9,15.0,0.2,4.2
8123,Weld County,285729,143783,141946,29.0,66.4,1.0,0.4,1.3,0.1,193934,66489,1582,528,11.2,13.4,33.2,16.9,22.7,13.0,14.2,80.0,10.6,0.6,2.1,1.3,5.5,26.7,139546,80.6,12.9,6.3,0.3,5.3
8125,Yuma County,10109,5010,5099,22.6,75.7,0.5,0.3,0.0,0.0,6732,44668,2373,1902,14.3,21.7,29.4,14.4,22.2,21.4,12.6,68.8,13.8,0.1,6.5,0.3,10.5,15.7,4940,71.6,15.5,12.4,0.5,2.4
