CountyId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
13253,Georgia,Seminole County,8549,4003,4546,3.0,61.6,33.7,0.0,1.0,0.0,6601,33999,2155,21257,2743,25.5,41.3,34.1,21.9,18.7,7.2,18.2,82.1,10.9,0.9,1.9,1.9,2.3,22.4,2853,74.9,16.3,8.5,0.2,7.3
13255,Georgia,Spalding County,64192,31075,33117,4.3,59.4,33.3,0.4,0.9,0.0,47623,42398,2062,21675,1192,21.6,33.7,27.9,17.2,25.6,10.5,18.8,87.0,8.1,0.4,1.1,1.6,1.7,29.0,24789,80.0,16.1,3.6,0.4,8.3
13257,Georgia,Stephens County,25625,11930,13695,3.2,82.8,11.7,0.3,0.4,0.0,19445,39756,3790,21657,2026,18.1,24.6,28.4,20.4,20.9,9.8,20.4,85.7,7.3,0.0,2.5,0.5,4.0,20.9,10114,78.4,16.1,5.5,0.0,11.7
13259,Georgia,Stewart County,5832,3618,2214,20.3,25.8,50.3,0.2,2.2,0.0,3239,22413,3522,14954,1599,41.5,62.4,31.6,18.0,22.6,6.9,20.9,85.7,10.3,0.0,3.2,0.0,0.8,26.8,1369,62.7,36.2,1.1,0.0,11.8
13261,Georgia,Sumter County,30687,14492,16195,5.3,39.8,52.3,0.1,1.1,0.0,22763,34219,2587,18785,973,33.4,53.5,31.2,17.8,20.6,9.0,21.4,79.8,13.0,0.0,3.3,0.5,3.3,20.3,11558,74.5,19.8,5.7,0.0,10.6
13263,Georgia,Talbot County,6423,3030,3393,2.3,40.2,56.4,0.1,0.5,0.0,5273,37226,5150,21351,2184,16.9,19.2,17.3,23.1,19.8,12.4,27.3,77.5,14.2,0.1,0.8,4.5,2.9,34.5,2620,80.2,15.3,3.9,0.6,8.2
13265,Georgia,Taliaferro County,1844,938,906,4.2,33.7,61.6,0.0,0.3,0.0,1532,30500,4046,17939,2994,31.0,49.5,19.5,21.5,17.1,18.2,23.8,74.0,21.4,0.0,0.6,2.4,1.6,32.9,627,72.9,21.4,5.7,0.0,9.5
13267,Georgia,Tattnall County,25402,14892,10510,10.8,58.4,29.2,0.2,0.2,0.0,19266,36355,2539,16279,1031,23.7,38.3,29.6,19.5,21.0,18.7,11.3,76.5,11.4,0.3,1.2,5.3,5.5,24.9,7655,67.2,24.9,7.8,0.1,4.0
13269,Georgia,Taylor County,8267,4047,4220,1.0,57.5,40.4,0.0,0.9,0.0,6478,29875,4380,18482,1397,28.2,34.9,28.2,20.9,20.4,13.0,17.5,85.5,11.4,0.3,0.2,1.7,0.9,28.9,2974,63.1,31.0,6.0,0.0,14.1
13271,Georgia,Telfair County,16339,9532,6807,11.6,49.1,38.8,0.0,0.0,0.0,11475,28044,2261,13594,1022,27.7,40.4,24.5,19.2,18.0,12.1,26.2,88.0,4.1,0.0,3.0,1.8,3.1,22.5,4823,66.8,27.2,6.0,0.0,4.1
13273,Georgia,Terrell County,8978,4229,4749,2.7,35.5,60.6,0.0,0.2,0.0,6774,32219,5702,17562,1432,35.3,57.1,21.5,17.6,26.2,13.0,21.7,78.7,13.5,0.4,3.0,0.7,3.7,24.9,3368,74.6,16.0,9.3,0.0,10.4
13275,Georgia,Thomas County,44909,21200,23709,3.5,57.7,35.8,0.1,0.8,0.0,33339,41336,2327,24047,1673,19.5,25.3,35.2,18.6,24.4,8.6,13.3,79.7,14.6,0.0,1.0,2.7,2.0,20.5,18686,75.1,20.2,4.7,0.1,9.3
13277,Georgia,Tift County,40531,19502,21029,11.4,56.3,29.3,0.1,1.2,0.0,28661,38728,3078,20800,896,27.8,42.2,31.6,16.4,23.7,13.7,14.6,83.0,11.5,0.3,1.3,1.6,2.2,19.9,16935,81.0,14.4,4.4,0.3,3.9
13279,Georgia,Toombs County,27160,12706,14454,11.6,60.5,25.4,0.0,0.9,0.0,18462,35750,3133,21309,1954,24.4,29.8,26.3,18.2,22.7,17.1,15.6,78.4,14.3,0.6,1.7,2.8,2.3,19.4,10574,75.8,17.6,6.6,0.0,10.3
13281,Georgia,Towns County,11173,5272,5901,1.5,95.0,1.0,0.3,0.2,0.0,9532,41182,2699,22301,1424,14.7,22.6,30.3,24.8,26.5,9.2,9.2,79.8,9.8,0.0,3.0,2.0,5.4,19.0,3955,75.1,15.0,9.7,0.2,6.8
13283,Georgia,Treutlen County,6752,3394,3358,2.1,68.0,29.6,0.0,0.0,0.0,5184,39375,5317,20775,3149,21.0,34.1,23.2,24.1,16.4,14.3,22.0,75.1,21.0,0.0,0.0,1.7,2.2,26.1,2663,73.1,20.4,6.5,0.0,5.6
13285,Georgia,Troup County,69433,33345,36088,3.7,57.3,35.1,0.0,1.9,0.0,50332,43597,2067,22091,878,21.3,29.2,28.6,16.0,21.3,8.7,25.4,84.8,9.7,0.2,1.3,2.3,1.7,23.2,29630,82.0,13.6,4.3,0.1,8.9
13287,Georgia,Turner County,8036,3937,4099,4.6,54.7,39.5,0.2,0.4,0.0,5894,42622,2798,20302,1951,27.9,46.0,28.4,17.8,21.1,19.6,13.0,82.9,11.2,0.2,1.0,2.1,2.7,21.6,3191,71.0,25.0,4.0,0.0,6.5
13289,Georgia,Twiggs County,8323,4101,4222,0.4,54.9,42.6,0.0,0.1,0.0,6658,30629,3667,17485,1842,27.3,28.8,20.5,19.1,21.8,18.6,20.0,85.0,8.5,1.3,1.1,0.5,3.6,32.3,2591,76.3,16.9,6.8,0.0,6.3
13291,Georgia,Union County,22262,10855,11407,3.1,94.2,0.8,0.4,0.7,0.0,18352,42767,6036,26755,2811,12.8,25.2,31.5,18.4,23.2,17.4,9.6,82.7,8.8,0.0,1.4,1.1,6.0,22.4,7998,73.8,16.7,9.5,0.0,5.5
13293,Georgia,Upson County,26241,12568,13673,2.3,67.6,28.5,0.3,0.5,0.1,20015,35375,2480,19624,1247,22.7,33.2,29.1,17.4,23.3,10.4,19.9,83.3,13.0,0.4,0.2,1.7,1.4,23.3,9958,75.4,19.6,5.0,0.0,11.2
13295,Georgia,Walker County,68609,33911,34698,2.0,91.4,4.3,0.1,0.6,0.0,52835,43581,2245,22564,990,17.2,24.4,27.9,13.9,24.5,11.5,22.1,85.4,9.4,0.1,1.0,0.9,3.1,28.4,28821,81.0,13.1,5.7,0.1,7.0
13297,Georgia,Walton County,88695,43120,45575,4.0,75.9,16.5,0.2,1.2,0.1,64874,55876,1856,25184,797,12.8,18.5,28.5,15.3,27.8,14.4,14.1,82.3,11.6,0.1,1.0,1.1,3.9,32.3,39299,79.2,14.6,5.9,0.2,6.9
13299,Georgia,Ware County,35688,17900,17788,4.0,63.8,29.5,0.4,1.1,0.0,26673,36962,3361,19246,999,24.8,39.9,25.6,16.1,25.2,13.5,19.6,83.7,8.9,1.6,2.2,1.1,2.4,19.2,13208,74.6,18.5,7.0,0.0,4.6
13301,Georgia,Warren County,5410,2534,2876,0.6,37.2,60.6,0.0,1.0,0.3,4197,32860,4524,20712,2933,26.8,37.2,21.3,14.2,28.0,11.1,25.4,87.9,6.4,0.2,1.3,1.1,3.1,25.4,2104,74.3,18.2,7.5,0.0,8.2
13303,Georgia,Washington County,20506,10343,10163,2.3,43.2,52.9,0.0,0.6,0.0,15650,38097,3810,19238,1243,27.1,38.1,28.2,19.7,23.7,10.0,18.5,78.8,13.8,0.9,1.1,3.6,1.8,21.5,7631,73.6,20.0,6.0,0.4,9.3
13305,Georgia,Wayne County,29833,15206,14627,6.2,71.2,19.5,0.1,0.5,0.0,21839,41534,2946,19188,1109,21.3,26.4,30.8,16.0,20.7,16.1,16.3,84.7,8.8,0.3,0.8,3.0,2.4,23.4,10402,70.7,20.7,7.8,0.8,9.5
13307,Georgia,Webster County,2627,1329,1298,2.1,48.4,48.8,0.1,0.0,0.0,1994,36658,8113,22206,2794,19.5,26.3,29.7,15.3,21.9,12.6,20.4,92.8,4.1,0.0,0.9,1.9,0.3,25.8,1116,71.1,26.0,2.9,0.0,4.0
13309,Georgia,Wheeler County,7952,5132,2820,1.6,56.1,41.7,0.3,0.0,0.0,6529,28490,3962,11192,1459,29.3,43.3,14.3,20.5,17.6,19.5,28.1,91.4,2.6,0.0,2.6,1.3,2.2,24.0,1845,61.2,29.8,9.0,0.0,9.1
13311,Georgia,White County,28509,13814,14695,3.1,92.5,2.1,0.1,0.5,0.0,22242,43944,3094,23630,1617,17.7,29.7,30.5,19.1,25.9,9.9,14.7,83.8,9.9,0.2,1.2,1.2,3.7,27.0,11802,75.4,16.6,7.8,0.1,4.3
13313,Georgia,Whitfield County,103963,51566,52397,34.2,59.5,3.9,0.1,1.4,0.0,62068,43871,2436,22262,1031,19.2,28.5,22.2,11.8,22.4,9.0,34.6,84.7,10.8,0.1,1.1,1.6,1.7,20.5,46465,86.4,9.9,3.5,0.1,8.0
13315,Georgia,Wilcox County,8896,5248,3648,4.3,58.5,35.3,0.3,0.0,0.0,7025,35457,3364,15119,1632,21.8,30.6,28.7,23.8,16.5,16.0,15.0,85.6,8.1,0.5,1.7,1.1,3.1,27.2,2392,61.0,28.7,10.1,0.1,7.6
13317,Georgia,Wilkes County,9905,4749,5156,4.6,51.1,42.5,0.0,0.8,0.0,7615,34234,3547,21957,3139,26.5,46.5,24.1,23.8,15.3,9.9,26.8,80.6,12.1,0.2,3.5,0.6,3.1,25.2,3866,75.2,19.0,5.8,0.0,7.5
13319,Georgia,Wilkinson County,9147,4385,4762,2.7,56.8,38.2,0.1,0.0,0.1,6922,38711,4236,19823,1151,23.3,31.4,23.1,16.5,26.1,16.5,17.7,85.5,9.0,0.2,1.6,1.0,2.8,26.3,3224,78.6,16.6,4.8,0.0,8.8
13321,Georgia,Worth County,20809,10171,10638,2.0,67.4,28.2,0.5,0.3,0.0,15850,40369,3651,20783,1207,21.5,32.0,27.1,16.5,23.2,15.3,17.8,87.1,6.6,0.0,0.3,1.4,4.6,26.3,8153,75.6,17.1,7.3,0.0,9.7
