CountyId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
54067,West Virginia,Nicholas County,25496,12515,12981,0.6,97.3,0.5,0.4,0.3,0.0,20259,39037,1949,22101,1143,18.6,30.0,22.6,21.4,25.9,16.3,13.8,87.9,6.9,0.4,0.8,2.1,2.0,28.0,9796,79.1,17.1,3.4,0.4,7.3
54069,West Virginia,Ohio County,42906,20667,22239,1.0,92.3,4.0,0.2,0.7,0.0,34436,45777,2213,29769,1262,13.7,18.5,34.9,22.5,22.8,8.6,11.3,79.9,8.3,1.4,6.7,0.5,3.2,19.7,20005,80.9,14.5,4.4,0.2,5.1
54071,West Virginia,Pendleton County,7138,3583,3555,1.1,94.7,3.3,0.0,0.1,0.0,5834,39554,2700,23697,2204,18.7,30.6,25.2,18.0,16.0,20.3,20.4,69.9,18.2,0.3,2.3,0.9,8.5,32.1,2726,66.1,23.2,9.8,0.8,5.0
54073,West Virginia,Pleasants County,7527,4058,3469,0.7,98.1,0.1,0.0,0.0,0.0,6066,45152,8559,24605,2085,16.6,25.9,27.7,18.5,16.3,18.0,19.5,89.1,7.6,0.0,0.9,0.2,2.3,27.2,2994,75.3,19.4,5.3,0.0,7.4
54075,West Virginia,Pocahontas County,8574,4467,4107,1.6,95.6,0.9,0.0,0.0,0.0,7042,37111,4463,23219,1765,17.6,36.4,31.8,21.1,17.4,17.8,12.0,78.1,11.8,0.7,2.9,0.0,6.5,27.3,3518,65.2,26.4,8.2,0.1,6.3
54077,West Virginia,Preston County,33760,17379,16381,2.1,91.9,4.4,0.5,0.1,0.1,26954,46673,1820,22540,846,15.2,21.7,26.6,18.6,21.7,17.6,15.6,80.5,12.0,0.5,2.4,0.3,4.3,30.2,13500,77.6,17.2,5.0,0.1,8.4
54079,West Virginia,Putnam County,56644,27904,28740,1.1,95.5,1.2,0.1,0.6,0.0,43623,59113,3327,30690,1195,9.3,9.6,39.5,13.3,26.0,8.7,12.5,86.5,8.2,0.1,1.0,0.7,3.6,24.7,25834,80.2,16.7,3.0,0.1,3.5
54081,West Virginia,Raleigh County,77097,38718,38379,1.6,87.0,7.8,0.4,1.0,0.1,60233,42386,1910,23435,947,17.6,25.8,29.9,22.6,25.8,12.4,9.3,82.5,9.8,0.2,2.7,1.3,3.6,24.2,28925,76.2,19.9,3.9,0.0,7.6
54083,West Virginia,Randolph County,29152,14921,14231,0.9,96.1,1.9,0.3,0.5,0.0,23439,40094,3137,23642,2232,18.3,22.7,29.6,23.9,21.0,12.0,13.5,79.5,12.6,0.0,3.4,0.7,3.8,21.4,11496,76.5,18.6,4.8,0.0,7.3
54085,West Virginia,Ritchie County,10005,5005,5000,0.3,98.6,0.0,0.0,0.0,0.0,7968,41497,4226,21533,1403,18.5,26.7,20.2,21.0,21.6,15.0,22.2,85.9,8.6,0.2,2.1,1.0,2.2,25.6,3734,77.3,18.9,3.9,0.0,8.5
