CountyId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
38077,Richland County,16333,8434,7899,2.7,91.9,0.5,2.6,0.4,0.0,12742,60551,3224,1157,9.7,9.9,33.9,16.4,17.2,12.6,19.9,77.7,10.8,0.0,4.2,1.7,5.6,18.2,8842,77.8,12.5,9.5,0.3,2.4
38079,Rolette County,14657,7250,7407,0.5,18.8,0.5,78.1,0.3,0.0,9704,36170,3571,1296,32.4,45.8,38.3,20.1,19.4,13.7,8.5,86.6,3.8,0.1,2.0,0.3,7.3,16.9,5112,41.5,49.0,8.9,0.6,7.4
38081,Sargent County,3883,2008,1875,3.0,93.2,1.0,0.9,0.4,0.0,3047,60824,3964,2159,4.3,3.7,30.2,12.1,15.1,12.5,30.1,73.5,8.5,0.3,7.9,1.3,8.5,13.8,2124,76.7,10.1,12.3,0.8,1.0
38083,Sheridan County,1403,686,717,0.9,97.5,0.0,0.4,0.0,0.0,1175,49750,3002,3680,15.4,23.5,39.2,13.8,18.9,19.0,9.2,69.2,8.6,0.0,6.7,1.0,14.5,23.8,610,69.0,11.8,19.0,0.2,3.6
38085,Sioux County,4420,2212,2208,3.9,12.5,0.0,81.6,0.0,0.0,2748,40795,4030,1785,37.1,47.9,40.4,28.8,20.5,4.6,5.8,69.4,14.6,0.6,5.5,1.3,8.5,17.9,1332,34.3,58.3,7.1,0.3,19.1
38087,Slope County,674,350,324,0.6,92.4,5.9,0.0,0.0,0.0,528,61250,13510,5750,6.8,2.8,52.8,5.5,19.2,14.3,8.1,60.9,10.2,1.3,5.6,1.3,20.7,27.9,307,56.7,11.4,31.3,0.7,1.3
38089,Stark County,30316,15719,14597,5.1,88.6,1.7,1.0,1.2,0.0,22095,77328,5603,2004,8.1,6.0,31.8,15.3,21.6,15.1,16.2,82.6,9.4,0.5,3.1,0.5,4.0,18.2,16457,80.3,11.8,7.7,0.2,3.2
38091,Steele County,1915,1003,912,2.6,97.4,0.0,0.0,0.0,0.0,1520,65437,4592,5171,3.8,5.0,38.8,14.5,18.1,18.8,9.8,66.1,10.1,0.3,8.8,0.9,13.8,17.9,1056,63.5,14.8,21.5,0.2,1.8
38093,Stutsman County,21058,10781,10277,2.3,92.9,1.1,1.5,0.6,0.1,16486,56088,2738,1454,11.1,18.0,36.7,20.9,19.0,11.6,11.7,80.5,9.9,0.7,3.4,1.5,3.9,15.0,11038,76.3,15.8,7.4,0.6,1.5
38095,Towner County,2258,1143,1115,1.6,90.4,0.0,3.6,0.1,0.0,1677,54625,4309,5401,12.4,15.6,41.0,14.2,23.9,11.5,9.5,66.4,7.7,0.0,16.6,0.8,8.5,14.9,993,58.0,16.1,24.2,1.7,3.7
38097,Traill County,8050,4091,3959,3.4,92.7,1.0,1.0,0.2,0.2,6165,60952,2707,2397,6.9,4.4,35.8,16.0,17.8,16.8,13.5,77.4,11.5,0.1,4.3,1.3,5.3,21.2,4187,71.7,19.3,8.6,0.3,2.9
38099,Walsh County,10920,5606,5314,11.1,84.9,0.3,1.6,1.0,0.0,8177,50781,3287,1999,9.9,10.1,30.9,15.5,18.3,18.7,16.6,79.4,9.3,0.2,4.6,1.0,5.5,16.1,5545,74.4,15.3,9.8,0.4,2.6
38101,Ward County,69628,36366,33262,5.6,84.1,3.6,2.3,1.4,0.1,51715,64159,2483,1171,8.4,10.2,32.1,17.5,24.5,12.6,13.3,82.8,10.3,0.3,2.5,0.7,3.4,18.9,36497,78.3,16.1,5.6,0.1,2.7
38103,Wells County,4089,2036,2053,1.2,97.7,0.0,0.4,0.0,0.0,3285,54464,4163,3147,5.8,0.4,33.4,16.2,25.6,12.5,12.2,70.7,12.3,0.0,8.5,1.5,7.0,14.9,2033,72.0,13.5,14.1,0.4,2.0
38105,Williams County,32916,18015,14901,6.1,82.6,3.4,2.8,0.7,0.0,23587,89874,5659,3159,9.0,11.1,31.3,14.2,16.5,20.6,17.4,81.3,9.6,0.2,4.9,0.6,3.5,18.5,17779,81.1,10.7,7.7,0.5,2.0
