CountyId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
46091,Marshall County,4759,2477,2282,7.4,83.8,0.5,7.3,0.0,0.0,3414,60948,4258,2205,8.3,7.9,36.0,13.0,17.2,16.6,17.2,76.7,9.7,0.0,2.9,1.9,8.8,17.1,2471,71.5,15.2,12.8,0.5,1.6
46093,Meade County,27066,14134,12932,4.1,88.0,1.8,2.3,1.2,0.0,20389,54286,3943,1372,8.8,10.5,31.9,18.0,22.6,14.4,13.1,77.3,12.3,0.2,1.8,0.6,7.7,20.5,13830,72.8,16.9,9.9,0.4,1.3
46095,Mellette County,2062,1017,1045,5.2,41.1,0.0,53.0,0.0,0.0,1423,31165,2323,1654,42.6,61.5,42.9,17.8,12.6,15.4,11.2,69.6,9.0,0.3,10.0,0.0,11.2,21.9,680,36.5,44.3,19.3,0.0,6.6
46097,Miner County,2255,1167,1088,2.1,95.2,1.0,0.1,0.3,0.0,1648,50658,4509,4110,11.6,16.7,36.5,15.0,19.4,12.0,17.2,76.3,7.9,0.5,4.4,2.0,8.9,21.3,1116,70.7,9.5,19.7,0.1,2.0
46099,Minnehaha County,183660,92360,91300,4.7,83.6,4.7,2.3,1.9,0.0,131308,57322,1477,495,11.0,14.3,34.6,16.3,26.1,9.3,13.7,83.7,8.5,0.9,2.2,1.3,3.4,17.8,102646,86.4,9.0,4.6,0.1,3.4
46101,Moody County,6496,3312,3184,3.6,77.6,0.6,10.8,2.1,0.0,4720,56233,3006,2984,15.9,23.4,33.8,16.8,19.1,14.1,16.1,78.7,5.5,0.0,6.9,2.1,6.8,19.8,3307,71.2,18.8,9.6,0.4,4.9
46102,Oglala Lakota County,14291,6934,7357,3.7,4.1,0.1,90.3,0.0,0.0,8940,27804,2880,703,51.9,59.8,33.4,32.2,16.5,7.0,10.9,64.8,12.2,2.0,11.9,4.5,4.6,17.0,3219,31.1,64.8,4.1,0.0,22.7
46103,Pennington County,108126,54305,53821,4.8,80.5,1.1,8.0,1.1,0.1,81301,52245,1085,771,14.0,21.6,32.1,19.7,27.5,11.3,9.3,83.0,7.9,0.4,3.2,1.3,4.1,17.3,54142,80.7,13.1,6.0,0.1,4.2
46105,Perkins County,2964,1485,1479,1.6,94.7,0.1,2.6,0.0,0.0,2326,50450,7549,2677,12.0,13.3,39.9,13.1,18.9,16.4,11.8,60.6,4.7,0.9,8.2,0.7,24.9,13.3,1529,57.6,13.0,27.1,2.4,3.8
46107,Potter County,2318,1130,1188,2.3,93.1,0.0,2.3,1.2,0.0,1821,51597,4265,3368,6.5,9.6,33.9,16.6,20.9,17.3,11.3,79.0,7.3,0.0,5.3,1.1,7.3,14.3,1159,73.9,12.2,12.5,1.5,0.9
46109,Roberts County,10250,5192,5058,2.8,57.7,0.5,36.0,0.1,0.0,7336,51228,2029,1674,18.8,31.0,37.3,19.5,17.1,11.4,14.8,76.6,11.6,0.8,5.6,0.6,4.8,18.6,4585,64.9,22.4,12.6,0.2,7.0
46111,Sanborn County,2366,1212,1154,3.0,95.2,0.0,0.7,0.6,0.0,1862,54677,3814,2862,9.7,17.5,34.8,13.5,19.8,14.8,17.1,74.8,10.1,0.0,1.1,0.0,14.0,21.5,1300,66.3,12.4,20.1,1.2,3.0
46115,Spink County,6478,3221,3257,1.9,95.0,0.1,1.9,0.0,0.2,4936,52000,2842,2186,9.9,12.9,36.4,17.9,19.5,14.1,12.1,76.9,7.3,0.0,4.7,0.4,10.6,15.9,3204,62.3,20.9,15.6,1.2,1.9
46117,Stanley County,2994,1552,1442,1.1,87.8,0.0,8.4,0.0,0.9,2305,63233,9643,3707,5.8,4.4,38.1,15.7,21.3,16.1,8.8,76.8,10.0,0.3,4.3,1.6,7.0,16.4,1794,71.3,22.2,6.4,0.0,1.0
46119,Sully County,1390,756,634,0.9,95.5,0.0,1.5,0.0,0.0,1059,60694,4956,7190,3.3,0.9,42.3,10.3,17.7,24.0,5.6,68.6,9.0,1.8,6.2,0.0,14.5,14.6,728,63.5,19.9,16.2,0.4,0.5
46121,Todd County,10016,4905,5111,4.2,8.5,0.3,77.2,1.3,0.0,5988,26285,3433,960,52.0,61.9,37.9,23.0,21.9,10.8,6.5,68.5,10.4,1.1,5.7,3.7,10.6,18.1,2784,34.4,57.4,6.8,1.4,15.1
46123,Tripp County,5480,2781,2699,0.3,82.1,0.0,13.3,0.0,0.0,4216,48409,5198,2659,19.7,29.1,42.6,13.7,16.9,16.1,10.7,76.8,8.8,1.3,4.7,0.5,7.9,15.4,2859,62.3,16.6,20.8,0.3,1.8
46125,Turner County,8242,4140,4102,2.1,95.7,0.4,0.5,0.0,0.0,6269,54294,3638,1069,10.6,12.8,34.6,18.8,18.0,13.8,14.8,77.0,9.8,0.1,4.8,2.0,6.3,25.4,4307,72.1,11.5,16.3,0.1,2.2
46127,Union County,14929,7525,7404,3.0,92.8,0.7,0.6,1.0,0.0,11141,65434,3315,2411,7.3,7.2,38.9,14.1,22.3,10.1,14.6,84.4,7.8,0.1,2.7,0.3,4.8,19.6,7933,82.0,9.8,7.6,0.6,2.1
46129,Walworth County,5502,2678,2824,2.0,79.8,0.5,12.2,2.0,0.4,4149,46623,7342,3359,10.2,10.8,36.9,21.1,20.2,12.1,9.7,72.6,14.9,1.1,5.0,1.5,4.9,15.2,2741,69.9,15.4,14.4,0.3,3.7
46135,Yankton County,22660,11786,10874,3.7,89.4,1.8,2.3,0.7,0.1,17661,50029,4014,2706,13.1,14.8,35.9,17.4,21.6,8.2,16.9,81.3,10.0,0.9,2.5,0.8,4.5,15.1,11340,78.9,15.1,5.7,0.3,2.8
46137,Ziebach County,2837,1421,1416,0.4,23.4,0.0,74.5,1.0,0.0,1865,35000,4262,1017,43.1,55.6,51.3,15.9,15.6,11.1,6.1,55.5,10.6,0.3,4.3,3.4,25.9,22.8,967,32.1,48.2,18.4,1.3,27.0
