CountyId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
45067,South Carolina,Marion County,31765,14675,17090,2.7,38.8,56.6,0.5,0.7,0.0,23776,31129,2196,18556,1849,26.5,42.9,25.7,21.0,22.1,9.4,21.8,80.4,15.6,1.0,0.7,0.4,1.9,30.3,11778,78.4,17.4,4.0,0.2,10.7
45069,South Carolina,Marlboro County,27505,14565,12940,3.3,39.2,50.2,3.3,0.3,0.0,21406,33921,1434,16561,1026,26.6,39.1,23.2,17.5,21.1,9.5,28.7,83.7,12.9,0.4,0.9,0.3,1.8,25.2,9731,77.3,17.2,5.5,0.0,14.6
45071,South Carolina,Newberry County,37914,18494,19420,7.3,59.8,31.6,0.3,0.2,0.0,28217,39600,2704,22190,890,19.8,32.0,25.1,18.0,22.1,12.1,22.8,87.6,7.3,0.1,2.7,0.1,2.2,24.6,16259,79.3,16.0,4.6,0.0,8.1
45073,South Carolina,Oconee County,75926,37417,38509,5.1,84.8,7.1,0.2,0.7,0.0,59090,43978,2030,26798,1145,18.6,27.2,30.3,19.3,21.3,11.1,18.0,84.1,9.9,0.6,1.0,0.9,3.3,24.6,31227,78.5,15.2,6.2,0.2,6.6
45075,South Carolina,Orangeburg County,89116,41789,47327,2.1,33.3,61.7,0.3,0.9,0.0,67998,34943,1752,19489,896,23.2,36.2,28.0,17.1,24.5,9.2,21.2,84.7,9.6,0.2,1.5,1.1,2.9,28.0,34712,73.9,19.6,6.4,0.1,9.7
45077,South Carolina,Pickens County,121449,60358,61091,3.5,86.1,6.5,0.2,1.8,0.1,94713,45332,1330,23501,597,18.3,17.2,33.9,17.9,22.0,9.9,16.2,84.7,8.2,1.1,1.8,1.0,3.2,24.8,53267,77.7,17.0,5.1,0.2,6.8
45079,South Carolina,Richland County,404869,196424,208445,5.0,43.3,46.2,0.1,2.7,0.1,305703,52082,875,28018,426,16.7,22.5,38.9,18.9,26.5,5.5,10.3,78.0,7.3,1.1,8.0,2.4,3.2,21.4,191869,74.0,21.5,4.5,0.1,7.7
45081,South Carolina,Saluda County,20228,10050,10178,15.4,57.9,25.5,0.1,0.0,0.0,14194,41885,3660,20390,1472,20.5,30.6,24.6,17.3,18.7,18.3,21.2,79.6,14.6,1.1,1.2,1.0,2.4,29.8,8421,79.3,14.7,5.1,0.9,6.7
45083,South Carolina,Spartanburg County,297732,144327,153405,6.5,68.8,20.3,0.1,2.2,0.0,217947,47575,1191,24786,502,15.6,23.6,31.2,15.4,23.8,8.7,20.9,84.4,10.5,0.5,1.4,0.9,2.5,22.7,135522,83.4,12.2,4.3,0.2,6.2
45085,South Carolina,Sumter County,107379,51688,55691,3.8,45.7,46.9,0.3,1.2,0.0,79322,41946,1164,21733,743,21.1,31.8,28.1,17.6,23.8,8.8,21.7,84.6,10.2,0.3,2.0,1.1,1.8,22.3,42439,74.9,18.9,6.0,0.1,11.4
45087,South Carolina,Union County,27772,13346,14426,1.4,65.1,30.9,0.1,0.0,0.0,21679,37493,2181,21183,1149,19.3,29.8,23.7,15.0,20.9,11.3,29.1,87.0,10.0,0.2,0.5,0.8,1.4,27.5,11655,79.6,16.1,4.0,0.3,7.4
45089,South Carolina,Williamsburg County,32256,15564,16692,2.3,31.2,64.9,0.3,0.5,0.0,24958,30976,1981,17440,1146,28.2,41.4,22.9,21.6,23.2,9.6,22.7,84.2,8.9,1.4,1.6,0.9,2.9,30.0,11370,74.8,20.7,4.2,0.3,9.8
45091,South Carolina,York County,251664,121451,130213,5.1,71.2,18.9,0.6,1.9,0.1,183818,59394,1406,30387,569,12.3,16.5,36.4,14.5,27.1,8.0,13.9,83.7,9.3,0.4,1.0,0.7,4.9,26.9,121792,83.8,11.6,4.5,0.1,6.6
