CountyId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
18001,Adams County,35018,17361,17657,4.4,93.7,0.9,0.0,0.4,0.0,23929,48290,2581,18.9,29.8,24.2,15.9,19.6,13.9,26.3,74.3,16.7,0.0,2.6,1.9,4.5,22.8,14954,83.1,8.2,8.1,0.6,5.2
18003,Allen County,367747,179414,188333,7.2,74.6,11.3,0.2,3.5,0.0,260663,51091,655,14.7,22.0,33.7,16.5,24.3,7.6,17.9,84.3,8.7,0.8,1.2,0.9,4.0,21.3,176365,87.2,8.6,4.1,0.1,6.3
18005,Bartholomew County,81024,40688,40336,6.5,83.2,1.7,0.2,6.3,0.1,55538,57331,2560,12.4,18.2,40.7,14.4,18.9,6.4,19.5,85.1,8.6,0.6,1.3,1.7,2.7,19.6,39722,88.0,7.6,4.3,0.1,5.0
18007,Benton County,8685,4349,4336,5.1,92.8,0.9,0.0,0.2,0.0,6417,49183,4226,14.9,21.7,25.2,12.9,24.5,14.1,23.3,78.0,11.7,0.6,3.0,0.8,6.0,26.3,4126,73.6,15.8,10.0,0.6,4.2
18009,Blackford County,12214,6047,6167,1.5,96.0,0.2,0.2,0.5,0.0,9477,40622,2254,12.8,17.1,22.7,14.4,21.2,10.7,31.0,85.3,7.9,0.5,2.7,1.3,2.3,23.5,5251,83.7,10.9,5.2,0.2,6.8
18011,Boone County,63013,31211,31802,2.7,91.6,1.6,0.2,2.6,0.0,44927,75591,2282,6.1,7.9,48.2,12.4,20.8,7.1,11.6,86.0,6.3,0.1,0.9,1.3,5.4,24.9,32690,85.1,8.9,6.0,0.1,3.3
18013,Brown County,15007,7439,7568,1.6,95.9,0.5,0.0,0.7,0.0,12173,59292,5009,10.6,10.1,33.3,15.2,24.5,11.5,15.4,85.6,8.4,0.2,1.1,0.2,4.5,33.3,6754,80.8,8.8,9.9,0.5,5.9
18015,Carroll County,19994,9980,10014,3.9,94.2,0.5,0.2,0.1,0.0,15134,56188,2345,10.2,12.4,26.3,14.7,19.6,13.1,26.3,82.2,11.3,0.1,1.3,1.1,4.1,28.4,9492,79.6,12.5,7.8,0.2,5.2
18017,Cass County,38248,19091,19157,14.6,81.0,1.4,0.3,1.5,0.0,26823,45558,2327,13.9,20.6,23.4,17.2,18.6,11.0,29.8,84.3,9.9,0.6,1.5,1.5,2.2,20.6,17137,82.9,12.7,4.3,0.1,6.4
18019,Clark County,114893,55952,58941,5.3,83.9,6.7,0.1,0.7,0.0,86607,52834,1041,9.7,14.0,31.1,16.9,25.5,7.6,18.8,85.7,8.3,0.9,0.9,0.9,3.3,24.0,56087,85.9,10.1,4.0,0.0,5.7
