CountyId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
29149,Missouri,Oregon County,10779,5261,5518,1.6,94.3,0.2,1.0,0.8,0.0,8354,32070,3264,18309,1294,25.3,39.7,26.1,19.2,19.1,11.5,24.0,84.0,6.6,2.0,1.9,1.9,3.7,20.9,4158,75.3,12.9,11.6,0.2,5.0
29151,Missouri,Osage County,13610,7105,6505,0.8,97.5,0.7,0.5,0.0,0.0,10439,54503,2743,24995,1032,6.8,7.6,27.6,15.5,25.7,13.7,17.4,80.0,14.4,0.2,1.3,1.3,2.8,25.6,6890,71.8,21.9,5.7,0.5,3.3
29153,Missouri,Ozark County,9328,4665,4663,1.7,95.7,0.0,0.1,0.3,0.0,7495,32021,2319,17857,1440,27.6,40.6,28.5,11.0,23.2,17.0,20.3,79.7,11.6,0.2,2.8,0.7,5.0,29.4,3107,71.2,12.6,16.3,0.0,8.4
29155,Missouri,Pemiscot County,17344,8210,9134,2.4,68.9,26.7,0.1,0.0,0.0,12655,32468,2812,18883,1505,28.5,39.0,24.7,22.8,18.4,9.4,24.7,85.2,9.6,0.4,2.5,0.6,1.8,17.4,6326,79.0,16.0,4.9,0.2,10.7
29157,Missouri,Perry County,19135,9429,9706,2.1,95.6,0.3,0.5,0.7,0.0,14409,54935,2993,24846,841,8.2,10.2,29.3,14.6,20.7,13.9,21.4,84.1,11.9,0.2,0.6,0.4,2.8,23.2,9166,84.1,9.5,6.4,0.0,4.1
29159,Missouri,Pettis County,42309,20777,21532,8.6,85.3,2.8,0.1,0.6,0.1,30029,43097,2031,22304,931,17.2,22.8,27.9,18.6,20.8,10.0,22.7,83.7,9.0,0.6,1.8,0.5,4.3,18.3,18739,82.1,10.6,7.2,0.2,5.8
29161,Missouri,Phelps County,44873,23605,21268,2.4,89.1,2.5,0.8,3.7,0.0,33922,41681,1892,23691,1201,20.4,20.0,39.4,19.1,21.2,7.4,12.9,80.5,10.2,0.7,3.6,2.2,2.8,19.6,19096,75.7,19.3,4.9,0.0,6.3
29163,Missouri,Pike County,18517,10202,8315,2.2,88.3,5.9,0.5,0.6,0.1,14300,45112,3523,20947,1313,15.1,20.9,26.5,16.6,24.5,14.8,17.6,81.2,7.1,0.2,2.6,1.6,7.4,23.0,7527,73.2,17.0,9.6,0.1,4.8
29165,Missouri,Platte County,96899,47719,49180,5.8,82.0,6.6,0.3,2.8,0.0,71166,74199,2190,37443,981,7.2,9.7,43.5,14.5,25.6,6.7,9.7,83.9,8.8,0.6,1.0,0.8,4.9,23.2,51998,81.5,13.6,4.8,0.2,4.0
29167,Missouri,Polk County,31347,15257,16090,2.3,93.9,0.6,1.0,0.1,0.1,23961,44805,2581,21357,1146,14.4,14.2,34.4,19.1,19.7,12.3,14.4,78.4,11.3,0.1,2.8,0.9,6.5,24.2,13901,77.8,11.7,9.7,0.8,5.8
29169,Missouri,Pulaski County,53132,30361,22771,10.9,69.6,11.7,0.7,2.5,0.2,40087,51137,2137,21716,987,12.8,18.7,34.4,20.1,21.6,10.1,13.9,58.3,7.1,0.5,3.4,1.1,29.6,18.8,16142,62.3,31.9,5.5,0.2,8.8
29171,Missouri,Putnam County,4846,2436,2410,1.1,96.4,0.5,0.2,0.3,0.0,3760,37028,4041,20729,1494,16.9,25.3,29.2,14.5,18.9,15.6,21.9,73.6,15.7,0.0,2.1,0.5,8.0,19.8,2041,75.1,9.1,15.1,0.7,5.9
29173,Missouri,Ralls County,10208,5170,5038,1.2,95.8,1.3,0.5,0.5,0.0,7986,50161,4015,24687,1308,13.3,18.5,27.1,15.0,25.6,12.0,20.3,84.7,6.7,0.1,2.0,0.5,6.1,22.5,5003,76.7,15.0,8.1,0.2,4.5
29175,Missouri,Randolph County,24987,13075,11912,2.0,89.0,5.7,0.5,0.6,0.1,19320,44754,3583,19984,1038,16.5,20.7,29.0,16.8,27.2,10.6,16.5,84.4,8.8,0.1,2.2,1.0,3.5,21.4,10098,76.3,16.5,7.0,0.2,6.1
29177,Missouri,Ray County,22859,11351,11508,2.3,94.0,1.5,0.5,0.2,0.0,17547,57270,3475,26781,1103,15.6,27.7,26.0,15.6,21.5,12.6,24.3,84.2,11.4,0.1,1.2,0.4,2.6,30.3,10601,82.0,11.3,6.8,0.0,5.4
29179,Missouri,Reynolds County,6361,3245,3116,1.4,94.4,1.8,0.7,0.1,0.2,5022,40265,4918,21593,1720,17.3,22.9,25.6,22.0,12.7,15.7,23.9,76.2,13.7,0.4,4.4,1.5,3.8,22.8,2527,74.9,18.8,6.3,0.0,7.6
29181,Missouri,Ripley County,13807,6906,6901,1.3,95.3,0.2,0.4,0.0,0.4,10593,33849,4044,18434,1411,23.4,29.8,27.7,22.2,21.8,9.7,18.7,78.8,12.7,0.0,2.8,1.7,4.0,24.8,5364,72.8,16.5,10.7,0.0,7.2
29183,Missouri,St. Charles County,385115,189365,195750,3.2,87.7,4.2,0.1,2.3,0.0,284713,78380,1216,35628,527,5.7,7.6,42.8,14.4,26.0,7.3,9.5,86.1,6.4,0.2,0.9,0.8,5.6,25.5,206974,87.2,8.8,3.9,0.1,3.6
29185,Missouri,St. Clair County,9396,4744,4652,1.0,94.5,0.9,0.7,0.2,0.0,7617,35066,2556,20827,1327,22.2,34.5,29.1,20.4,18.6,16.7,15.2,73.7,8.9,0.0,4.2,2.3,10.9,29.6,3406,73.4,14.2,11.8,0.6,8.0
29186,Missouri,Ste. Genevieve County,17882,8934,8948,1.1,95.7,2.6,0.0,0.1,0.0,13857,50959,3492,26418,1482,16.6,27.1,24.7,18.9,18.1,17.6,20.7,80.9,14.0,0.0,0.4,0.5,4.1,26.8,8510,86.5,8.7,4.5,0.4,4.6
29187,Missouri,St. Francois County,66248,35790,30458,1.5,92.0,4.3,0.2,0.5,0.0,51727,42873,2064,20944,878,15.4,18.8,26.1,23.4,22.3,11.4,16.8,84.2,12.6,0.1,1.1,0.6,1.5,24.7,26288,76.0,19.6,4.0,0.4,6.5
29189,Missouri,St. Louis County,999539,474110,525429,2.8,66.9,23.7,0.2,4.0,0.0,747276,62931,854,38081,473,9.8,13.9,44.4,15.8,25.6,5.1,9.1,83.0,6.9,2.7,1.4,1.1,4.9,24.2,496931,86.7,8.6,4.4,0.2,5.9
29195,Missouri,Saline County,23010,11372,11638,9.7,81.1,4.7,0.3,0.8,0.9,16886,41567,2050,21729,845,17.3,26.6,29.8,19.5,19.2,9.9,21.6,79.4,12.6,0.8,2.5,1.5,3.2,16.5,10546,76.7,16.0,7.1,0.1,4.6
29197,Missouri,Schuyler County,4450,2204,2246,0.7,97.3,0.8,0.0,0.0,0.0,3246,38848,2968,19882,1933,18.4,25.8,27.1,16.2,22.9,14.0,19.8,84.3,8.4,0.2,1.8,1.3,4.1,25.4,1911,69.6,17.8,11.9,0.6,6.0
29199,Missouri,Scotland County,4883,2382,2501,0.3,97.5,1.7,0.0,0.0,0.0,3501,42939,4351,23785,3194,16.7,25.5,34.5,17.7,17.4,16.1,14.3,69.9,12.5,0.0,0.8,2.6,14.1,19.8,2156,71.0,12.3,16.1,0.6,4.6
29201,Missouri,Scott County,38858,18844,20014,2.2,83.6,11.4,0.5,0.4,0.0,29350,41628,1816,22939,1293,20.1,30.7,27.3,18.9,23.5,11.1,19.1,81.9,11.9,0.2,1.5,0.8,3.6,20.0,17102,81.4,11.7,6.7,0.2,6.0
29203,Missouri,Shannon County,8273,4048,4225,1.8,94.2,0.1,1.4,0.0,0.0,6435,31202,2664,17903,1428,30.5,44.9,24.3,14.8,13.1,16.5,31.3,82.3,9.1,0.8,1.6,1.7,4.5,25.5,2901,70.3,21.3,8.0,0.4,8.1
29205,Missouri,Shelby County,6084,3053,3031,1.7,95.9,2.0,0.0,0.1,0.0,4624,42593,3741,22349,1320,15.5,27.5,27.7,15.7,21.1,18.1,17.4,77.1,8.1,0.3,5.8,0.5,8.2,21.5,2938,74.6,12.4,12.9,0.2,4.8
29207,Missouri,Stoddard County,29634,14405,15229,1.6,95.6,1.5,0.1,0.1,0.0,23046,40076,2013,21684,1065,16.8,20.1,26.5,15.7,24.0,12.3,21.5,82.9,10.8,0.4,2.0,1.0,2.8,22.1,12837,77.0,13.5,9.5,0.0,7.1
29209,Missouri,Stone County,31529,15426,16103,2.1,95.1,0.2,1.1,0.1,0.1,25955,43292,1667,26052,1737,12.8,18.5,27.8,19.1,25.8,15.9,11.4,76.7,13.4,0.0,1.9,0.5,7.5,28.9,12223,78.4,10.2,11.2,0.3,7.7
29211,Missouri,Sullivan County,6382,3187,3195,18.5,77.5,1.8,0.4,0.4,0.0,4661,42034,5319,21168,1315,15.9,19.1,28.0,14.2,15.6,13.5,28.8,72.0,20.2,0.0,1.8,1.1,4.9,16.2,2681,75.6,13.8,10.1,0.4,3.4
29213,Missouri,Taney County,54308,26360,27948,5.6,89.4,1.0,0.8,0.9,0.1,41632,39661,1576,21381,786,17.1,24.7,27.3,24.9,30.4,8.7,8.7,75.0,15.6,0.7,2.8,1.1,4.9,21.2,24422,82.8,9.3,7.7,0.1,6.3
29215,Missouri,Texas County,25714,13248,12466,2.0,91.2,2.0,2.2,0.2,0.0,19696,35571,3091,17918,1043,25.3,35.8,25.7,21.0,20.7,15.9,16.7,77.3,15.3,0.2,2.4,0.7,3.9,24.7,8748,71.6,21.2,6.9,0.3,7.1
29217,Missouri,Vernon County,20665,10060,10605,2.1,94.1,1.1,0.6,0.6,0.0,15549,41479,2061,22369,1407,15.2,21.9,31.6,19.3,19.6,13.9,15.6,75.9,10.2,0.3,4.1,1.3,8.2,17.1,9505,75.9,13.9,9.2,1.0,4.1
29219,Missouri,Warren County,33554,16773,16781,3.2,92.0,2.3,0.5,0.4,0.2,25248,56193,3733,26845,1749,12.8,19.3,26.2,16.5,24.0,15.9,17.4,87.4,7.7,0.0,0.9,0.7,3.3,30.7,14824,86.3,9.0,4.5,0.2,6.1
29221,Missouri,Washington County,24968,12855,12113,1.3,94.4,2.4,0.2,0.0,0.0,19149,37810,2171,18314,986,20.2,29.6,21.4,21.3,18.9,17.9,20.6,82.5,11.5,0.5,1.0,1.2,3.3,33.3,9112,80.0,15.2,4.8,0.0,9.9
29223,Missouri,Wayne County,13369,6597,6772,1.6,95.3,0.6,0.4,0.1,0.0,10483,35135,3160,18897,1550,23.4,30.7,26.0,22.7,19.5,13.8,17.9,78.9,15.5,0.8,0.5,0.6,3.8,26.1,4501,81.0,12.1,6.9,0.0,8.1
29225,Missouri,Webster County,37558,19170,18388,2.0,94.5,1.2,0.3,0.3,0.2,27180,45185,2225,20468,784,18.4,25.5,24.9,16.5,23.6,14.8,20.2,81.4,12.0,0.4,2.3,1.4,2.5,28.9,15097,79.9,10.8,9.2,0.1,4.8
29227,Missouri,Worth County,2053,999,1054,1.2,96.7,0.3,0.1,0.3,0.0,1631,48214,3659,22961,1700,15.0,23.3,32.4,19.6,19.7,12.7,15.5,76.5,12.1,0.2,6.7,0.7,3.8,25.7,965,67.8,17.2,15.0,0.0,4.1
29229,Missouri,Wright County,18304,9012,9292,1.7,95.3,0.6,0.2,0.5,0.0,13717,31290,2644,19805,1886,25.0,35.2,22.9,19.5,19.2,16.1,22.3,77.4,10.4,0.0,4.3,2.4,5.5,27.6,6631,70.5,15.5,13.3,0.7,8.4
29510,Missouri,St. Louis city,314867,152224,162643,3.9,42.9,47.5,0.2,3.1,0.0,241414,38664,799,26739,519,25.0,39.8,40.6,22.5,21.7,5.0,10.2,71.8,8.2,9.5,4.4,1.9,4.2,24.1,152079,83.9,11.8,4.0,0.2,9.4
