CountyId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
17097,Lake County,704476,351847,352629,21.1,62.8,6.6,0.1,7.1,0.0,466915,82613,942,8.5,11.5,42.3,15.3,24.8,5.9,11.6,77.0,8.0,4.4,2.8,1.2,6.5,30.0,347792,85.7,9.7,4.4,0.3,6.3
17099,LaSalle County,111151,55819,55332,9.3,86.1,2.5,0.2,0.8,0.0,84953,54693,1378,13.6,21.7,28.0,19.1,22.6,10.6,19.6,84.5,8.3,0.3,1.9,1.4,3.5,22.8,50811,83.7,11.9,4.2,0.2,8.3
17101,Lawrence County,16457,9034,7423,3.8,84.6,8.6,0.3,0.4,0.0,13094,44504,3076,16.4,25.8,30.8,21.9,17.7,10.2,19.4,80.9,9.9,0.3,2.7,1.2,5.0,19.0,6361,78.6,11.7,9.4,0.2,5.4
17103,Lee County,34670,18375,16295,5.9,86.7,5.2,0.2,0.7,0.1,27211,58319,3414,11.8,14.8,31.5,17.8,22.9,9.9,17.9,83.8,8.5,0.5,1.9,1.2,4.2,21.5,15386,77.8,14.0,7.9,0.3,5.9
17105,Livingston County,36812,18890,17922,4.4,89.2,4.0,0.0,0.7,0.0,28367,54339,2539,13.3,19.4,26.6,18.7,22.8,11.5,20.6,81.5,9.0,0.2,3.9,2.2,3.2,19.8,16084,79.5,14.1,6.2,0.1,5.5
17107,Logan County,29488,14420,15068,3.4,86.5,6.7,0.1,0.8,0.0,23661,58271,2629,9.2,13.7,30.3,18.7,24.2,9.6,17.3,80.6,10.9,0.6,2.8,0.8,4.4,21.5,12625,77.0,15.2,7.4,0.3,5.6
17109,McDonough County,31597,15563,16034,2.7,88.2,4.8,0.2,2.2,0.0,25591,42911,3068,22.3,16.4,32.2,22.1,24.5,8.4,12.7,76.9,8.5,1.2,8.3,1.3,3.7,15.6,13837,68.0,26.6,5.0,0.4,8.6
17111,McHenry County,308043,153503,154540,12.5,81.9,1.2,0.1,2.7,0.0,219900,82230,1657,7.3,9.9,36.6,15.6,26.7,8.4,12.7,82.8,6.9,2.6,0.9,0.9,5.9,33.6,162177,84.9,10.4,4.6,0.1,5.4
17113,McLean County,173231,84327,88904,4.7,79.8,8.0,0.1,5.1,0.0,128081,64573,1837,14.5,12.3,43.4,16.9,25.1,5.8,8.8,80.6,9.0,1.6,4.0,1.2,3.6,18.0,91152,82.7,13.4,3.8,0.1,3.9
17115,Macon County,107587,51439,56148,2.2,76.7,13.9,0.3,1.1,0.0,82397,49052,1793,16.6,25.8,32.0,20.2,23.3,8.4,16.1,83.0,9.5,1.5,1.8,1.0,3.2,17.9,48109,82.5,12.4,4.9,0.2,9.2
17117,Macoupin County,45960,22691,23269,1.1,96.3,0.8,0.1,0.4,0.0,35992,53890,2348,13.3,20.9,31.0,17.3,23.9,11.2,16.7,82.5,8.2,0.3,2.5,1.2,5.2,27.6,20963,79.8,13.7,6.3,0.2,8.2
17119,Madison County,266153,129987,136166,3.1,85.5,8.4,0.2,0.9,0.0,204598,56536,1150,13.5,18.2,34.9,17.8,24.5,8.8,14.0,85.5,6.8,1.8,1.3,0.7,3.8,24.8,125596,83.0,12.9,4.0,0.1,7.4
17121,Marion County,38305,18781,19524,1.9,91.5,3.4,0.2,0.7,0.0,29331,44679,2207,17.8,30.5,26.2,22.4,19.6,8.5,23.3,85.0,9.3,0.5,2.1,0.8,2.3,20.4,16958,79.6,15.4,4.9,0.1,8.7
17123,Marshall County,11925,5938,5987,3.1,94.9,0.4,0.1,0.3,0.2,9433,55173,2308,10.3,15.2,29.4,19.4,20.3,11.4,19.5,82.8,9.8,0.0,2.7,1.1,3.6,27.7,5514,82.5,9.9,7.2,0.3,6.2
17125,Mason County,13904,6948,6956,1.0,96.7,0.6,0.1,0.2,0.0,10973,44695,3786,13.9,21.4,28.4,17.5,22.7,13.1,18.2,82.0,10.3,0.1,3.8,1.3,2.6,26.9,6173,76.2,16.3,7.5,0.0,8.0
17127,Massac County,14594,7017,7577,2.7,88.7,6.1,0.1,0.2,0.0,11338,42168,3400,18.4,24.2,26.8,20.9,24.5,12.6,15.2,86.5,7.6,0.9,1.5,1.2,2.4,20.7,5563,81.0,13.7,5.1,0.1,7.9
17129,Menard County,12416,6080,6336,1.4,95.8,0.5,0.1,0.3,0.4,9611,62368,2953,11.4,22.0,38.7,16.7,24.0,12.5,8.2,82.5,10.3,0.1,1.6,0.7,4.9,27.6,6091,71.8,22.8,5.1,0.3,4.6
17131,Mercer County,15794,7830,7964,2.2,95.8,0.6,0.1,0.3,0.0,12309,55649,2472,11.4,18.0,29.9,14.1,22.7,12.7,20.6,90.1,4.1,0.0,0.8,0.9,4.2,26.7,7327,79.6,11.9,8.4,0.1,6.5
17133,Monroe County,33739,16585,17154,1.5,96.5,0.4,0.1,0.7,0.0,25840,74410,4039,5.3,5.5,41.1,14.8,24.6,10.1,9.4,84.6,7.3,0.3,1.2,0.7,5.9,28.4,17657,83.7,11.9,4.3,0.1,4.4
17135,Montgomery County,29173,15199,13974,1.7,90.9,6.0,0.2,0.1,0.0,23245,47807,1721,15.6,23.5,34.2,18.1,24.1,9.5,14.1,88.0,4.9,0.7,1.7,0.4,4.3,23.3,10750,76.3,16.0,7.6,0.2,5.8
17137,Morgan County,34442,17319,17123,2.3,89.0,6.1,0.2,0.7,0.0,27373,49353,2807,14.9,22.7,31.9,18.8,25.9,7.9,15.4,82.1,8.4,0.4,3.5,1.7,3.8,19.4,15777,75.8,16.9,7.2,0.1,6.1
17139,Moultrie County,14711,7173,7538,1.2,97.0,0.6,0.2,0.2,0.0,10936,53979,3591,12.1,17.8,29.0,14.2,21.0,9.4,26.4,79.0,8.3,0.0,2.5,4.2,5.9,22.3,6993,82.1,9.6,8.0,0.3,3.0
17141,Ogle County,51619,25702,25917,9.8,87.3,1.1,0.1,0.5,0.0,38463,57655,1762,11.1,16.0,30.5,16.6,21.1,9.9,21.8,81.2,10.9,0.3,1.3,1.2,5.2,26.0,24713,80.3,13.4,6.1,0.2,6.5
17143,Peoria County,186145,90211,95934,4.6,70.4,17.4,0.2,3.9,0.0,136050,53063,1092,15.9,22.1,38.4,18.8,24.4,7.5,10.9,82.5,8.2,2.5,2.5,1.5,2.8,18.9,84233,86.4,9.6,3.9,0.2,8.3
17145,Perry County,21467,11832,9635,3.0,86.3,8.7,0.3,0.6,0.0,17213,45864,3207,14.7,19.5,24.1,20.8,18.0,16.8,20.3,84.8,11.2,0.4,1.0,0.3,2.3,25.0,8236,80.0,15.3,4.7,0.0,6.7
17147,Piatt County,16433,8122,8311,1.3,92.7,1.1,0.1,0.4,0.0,12610,67360,4426,5.4,8.1,36.3,16.3,21.9,12.0,13.5,84.8,9.1,0.8,1.4,0.8,3.2,23.2,8673,73.9,17.9,7.6,0.5,4.5
17149,Pike County,15930,7907,8023,1.3,95.5,1.6,0.2,0.3,0.0,12350,41387,1354,14.9,20.1,28.3,16.1,22.3,13.6,19.7,82.1,9.5,0.1,2.4,1.3,4.7,24.3,6950,78.1,14.1,7.5,0.3,6.7
17151,Pope County,4360,2322,2038,1.9,90.5,4.9,0.2,1.0,0.0,3649,41139,7065,12.7,18.5,22.1,25.6,16.8,14.3,21.3,82.9,6.2,0.9,1.7,2.4,5.9,33.1,1330,76.1,16.7,7.2,0.0,9.1
17153,Pulaski County,5691,2760,2931,2.1,63.6,30.5,0.2,0.3,0.0,4423,34655,3429,17.1,23.1,30.2,29.1,15.8,9.6,15.4,85.3,4.1,0.4,2.4,2.2,5.6,27.5,1971,68.1,24.5,7.4,0.1,10.4
17155,Putnam County,5771,2957,2814,5.3,92.4,0.3,0.0,0.4,0.0,4532,64741,5458,8.9,20.2,31.8,17.5,16.7,13.0,21.0,88.1,6.7,0.0,1.7,1.0,2.5,23.7,2983,81.8,12.6,5.7,0.0,5.2
