CountyId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
47117,Tennessee,Marshall County,31753,15700,16053,4.9,85.4,7.6,0.0,0.4,0.0,23747,46837,3183,23920,1513,13.5,17.8,25.4,13.8,23.9,11.0,25.9,88.4,7.6,0.1,0.7,0.9,2.2,30.1,13998,79.6,13.3,7.1,0.0,6.5
47119,Tennessee,Maury County,87606,42201,45405,5.4,79.8,11.6,0.4,0.9,0.0,65102,52080,1627,25872,1161,13.0,17.7,32.4,16.5,24.9,10.3,15.8,85.7,8.4,0.3,1.1,1.1,3.4,29.3,40562,81.7,11.5,6.7,0.2,6.2
47121,Tennessee,Meigs County,11830,5767,6063,1.5,94.5,1.4,0.3,0.2,0.0,9357,39786,3531,22542,1561,16.6,26.4,22.3,16.3,18.7,13.6,29.1,83.9,12.1,0.3,0.4,1.8,1.5,31.0,4300,80.3,14.9,4.8,0.0,9.9
47123,Tennessee,Monroe County,45698,22571,23127,4.2,91.1,1.9,0.9,0.4,0.0,35219,36931,1711,20353,1305,20.4,31.4,23.4,16.5,20.5,11.7,28.0,86.8,8.6,0.0,1.1,1.4,2.2,28.0,16551,82.2,11.0,6.8,0.1,9.3
47125,Tennessee,Montgomery County,192120,96196,95924,9.7,64.6,18.6,0.5,2.1,0.4,136485,53737,1433,24827,632,14.2,18.2,32.6,17.9,24.2,9.9,15.5,86.8,6.8,0.9,1.5,1.5,2.6,24.9,77722,72.3,22.6,4.9,0.2,7.5
47127,Tennessee,Moore County,6302,3108,3194,0.2,93.3,1.7,1.6,2.0,0.0,5009,51671,3623,31479,4541,7.7,11.0,24.3,12.5,23.2,12.1,27.8,91.1,4.4,0.0,0.9,0.3,3.2,25.2,2807,70.1,15.5,14.0,0.4,5.0
47129,Tennessee,Morgan County,21639,12088,9551,1.2,93.3,5.0,0.1,0.0,0.0,17379,40707,3025,18649,1122,22.9,31.6,23.1,24.2,23.3,13.8,15.6,82.3,13.5,0.0,1.5,0.9,1.7,30.2,7120,67.9,25.7,6.0,0.4,7.6
47131,Tennessee,Obion County,30659,14679,15980,4.0,83.4,10.3,0.3,0.3,0.0,23563,38063,2758,21939,1038,23.0,33.6,29.3,18.7,20.9,9.3,21.7,87.6,6.2,0.3,1.9,1.3,2.8,21.9,12515,75.5,13.8,10.4,0.3,8.3
47133,Tennessee,Overton County,21995,10914,11081,1.3,96.4,0.7,0.1,0.3,0.2,16878,36052,2056,19961,1059,19.6,27.3,27.8,15.1,22.7,13.1,21.3,87.6,8.0,0.2,0.7,0.5,3.0,27.5,8736,72.9,14.9,12.0,0.1,5.3
47135,Tennessee,Perry County,7882,3960,3922,2.3,92.6,3.3,0.3,0.3,0.0,6119,31503,4703,20204,3710,29.4,43.8,21.5,17.5,18.1,20.5,22.4,74.7,7.6,0.0,3.5,4.6,9.5,29.7,2745,67.3,18.8,13.8,0.0,6.2
