CountyId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
5051,Arkansas,Garland County,97994,47269,50725,5.4,82.6,8.1,0.7,0.5,0.0,76141,41672,1593,25690,1175,19.1,29.9,31.8,20.4,25.6,11.2,11.0,79.8,12.0,0.4,1.7,1.2,4.8,21.9,39800,79.2,13.3,7.2,0.2,9.0
5053,Arkansas,Grant County,18076,8829,9247,2.5,93.0,2.9,0.2,0.0,0.0,13759,49968,3977,25814,2380,14.4,17.9,31.4,15.6,21.5,12.6,19.0,85.3,9.5,0.1,1.1,0.9,3.1,29.7,7561,80.7,13.9,5.1,0.3,8.7
5055,Arkansas,Greene County,44197,21806,22391,2.7,93.9,1.0,0.3,0.3,0.1,33207,45566,3644,22094,954,15.9,23.2,27.8,15.1,22.9,9.8,24.5,86.9,8.8,0.1,1.1,0.9,2.2,20.3,19093,79.2,13.4,7.3,0.1,7.0
5057,Arkansas,Hempstead County,22154,10380,11774,12.5,55.2,29.5,0.3,0.1,0.4,15466,38701,3965,18817,1282,25.3,37.5,26.9,18.4,18.2,13.2,23.3,82.1,12.2,0.2,1.3,1.1,3.1,19.9,8819,75.4,17.4,6.8,0.4,6.4
5059,Arkansas,Hot Spring County,33480,17294,16186,3.4,82.8,10.9,0.3,0.3,0.0,26167,40626,1975,20868,1583,15.8,19.7,30.4,17.9,22.2,13.8,15.7,84.3,11.8,0.6,1.4,0.5,1.4,26.1,13378,79.3,15.3,5.1,0.4,6.2
5061,Arkansas,Howard County,13472,6582,6890,12.0,65.0,20.9,0.2,0.2,0.0,9391,34851,2771,23627,3388,21.0,36.3,27.1,13.6,17.3,17.2,24.8,79.6,13.2,1.2,2.5,0.5,3.0,20.2,5560,77.7,15.9,6.4,0.0,5.7
5063,Arkansas,Independence County,37097,18054,19043,6.1,89.2,1.9,0.3,0.7,0.0,27667,39945,2414,23056,1390,18.5,27.8,29.6,17.1,19.8,13.9,19.6,81.4,12.5,0.2,1.3,1.4,3.2,18.9,15305,78.0,15.6,6.4,0.1,6.0
5065,Arkansas,Izard County,13521,6971,6550,2.1,93.5,1.9,1.1,0.2,0.0,10934,39135,2916,19737,1101,17.7,29.8,30.3,19.6,22.1,10.2,17.8,77.9,14.5,0.0,1.9,1.4,4.3,20.5,4615,75.6,16.1,8.1,0.1,9.6
5067,Arkansas,Jackson County,17429,8575,8854,2.7,77.2,16.9,0.2,0.0,0.0,13868,32783,2974,19458,1777,25.1,42.4,22.3,18.3,20.7,15.4,23.3,83.4,9.4,0.2,1.6,1.3,4.1,19.1,5700,76.0,15.8,7.6,0.5,7.0
5069,Arkansas,Jefferson County,71373,35154,36219,2.0,39.6,56.3,0.2,0.8,0.0,54374,37630,1469,20371,730,24.7,39.2,27.9,20.3,22.5,7.2,22.1,86.9,6.6,0.2,1.7,2.4,2.1,20.9,26874,70.0,25.7,4.1,0.2,10.0
5071,Arkansas,Johnson County,26155,12977,13178,13.7,80.3,1.6,0.2,1.6,0.1,18153,35758,1574,18757,1144,22.5,31.0,25.9,15.0,21.0,12.7,25.5,77.8,12.3,0.4,1.7,2.3,5.6,20.5,10427,79.2,14.5,6.2,0.1,4.7
5073,Arkansas,Lafayette County,7051,3460,3591,1.2,59.3,37.8,0.3,0.4,0.0,5614,32500,3065,25140,4123,23.8,32.3,26.9,14.7,22.0,13.9,22.4,82.6,10.1,0.2,2.0,1.2,3.7,25.1,2580,70.3,20.6,8.2,0.9,8.3
5075,Arkansas,Lawrence County,16777,8285,8492,1.3,95.8,0.9,0.5,0.1,0.0,12943,37603,2540,19422,1091,18.4,21.0,27.9,18.4,23.0,12.9,17.9,84.0,10.4,0.2,3.0,1.2,1.2,26.1,6448,73.2,19.6,7.0,0.2,8.2
5077,Arkansas,Lee County,9614,5455,4159,1.4,40.7,56.9,0.1,0.1,0.0,7745,27901,4074,15610,1586,27.3,35.3,20.8,23.9,18.5,16.2,20.7,78.5,15.6,0.0,2.3,2.0,1.6,20.8,2842,66.9,23.0,10.1,0.0,15.3
5079,Arkansas,Lincoln County,13885,8643,5242,3.6,64.6,31.1,0.4,0.0,0.0,11170,38873,8291,13142,2035,17.9,22.2,25.6,22.3,19.5,14.2,18.4,83.3,12.5,0.0,1.3,0.3,2.7,25.1,3359,70.4,24.0,4.6,1.0,8.1
5081,Arkansas,Little River County,12494,6157,6337,3.3,73.2,20.5,1.3,0.0,0.0,9688,36963,4212,23412,2577,18.8,25.4,26.3,13.4,17.9,13.7,28.7,83.9,13.6,0.0,1.1,0.2,1.2,24.8,4623,76.1,19.8,4.1,0.0,10.3
5083,Arkansas,Logan County,21802,10764,11038,2.9,90.8,2.1,1.1,1.3,0.0,16641,37982,2324,19708,1124,20.2,29.7,27.5,19.6,18.7,12.9,21.3,81.5,10.4,0.5,1.5,0.8,5.3,25.6,8339,72.2,19.2,8.5,0.1,8.1
5085,Arkansas,Lonoke County,71568,35222,36346,4.3,86.5,6.0,0.5,0.7,0.1,52084,57290,2075,25184,685,12.3,17.3,34.6,16.6,23.4,11.7,13.7,86.9,7.7,0.2,2.0,0.7,2.6,27.3,32577,76.8,18.1,4.9,0.2,4.8
5087,Arkansas,Madison County,15907,8005,7902,5.4,90.2,0.1,1.0,0.4,0.5,11851,42894,3325,23203,2396,17.8,22.6,29.3,14.9,20.0,14.8,21.1,80.5,12.2,0.3,1.8,1.2,4.0,31.7,6557,74.8,13.8,11.3,0.0,4.5
5089,Arkansas,Marion County,16374,8050,8324,2.2,94.7,0.2,1.0,0.4,0.0,13400,36113,2636,19200,1117,19.5,30.9,26.0,21.7,21.1,11.5,19.7,80.8,12.6,0.2,1.8,0.1,4.5,22.1,5353,73.7,14.7,11.6,0.0,7.7
5091,Arkansas,Miller County,43760,21581,22179,3.1,69.4,24.4,0.7,0.5,0.1,32903,41862,1885,22227,1044,21.0,31.7,30.3,18.2,24.0,9.0,18.4,86.0,9.3,0.2,1.3,1.1,2.0,18.4,18399,77.0,15.9,7.1,0.0,8.0
5093,Arkansas,Mississippi County,43534,21030,22504,4.0,58.7,35.1,0.0,0.5,0.0,31420,36417,1718,20378,908,25.6,37.9,22.8,18.0,22.7,11.1,25.3,82.2,14.5,0.3,0.7,1.0,1.3,17.8,17270,77.2,16.7,5.9,0.2,11.6
5095,Arkansas,Monroe County,7420,3435,3985,2.5,54.4,40.8,0.0,0.5,0.0,5861,31584,3667,20486,1821,28.6,46.6,20.5,23.5,26.2,10.6,19.2,76.9,16.6,0.0,2.3,0.8,3.3,22.0,2954,72.4,18.4,9.2,0.0,9.1
5097,Arkansas,Montgomery County,9059,4487,4572,4.1,90.9,0.3,1.8,1.0,0.0,7139,35252,3596,21480,1748,18.1,29.4,29.1,18.5,19.3,20.8,12.3,84.9,10.9,0.2,1.4,0.3,2.3,30.0,3248,67.3,18.8,13.9,0.0,4.4
5099,Arkansas,Nevada County,8528,4444,4084,0.4,63.4,33.4,0.1,1.4,0.0,6570,36995,5674,18644,1239,23.0,34.0,28.9,20.5,15.1,13.8,21.7,85.9,7.8,0.7,1.1,1.9,2.7,29.9,3294,73.2,22.7,4.2,0.0,4.8
5101,Arkansas,Newton County,7898,3979,3919,1.4,94.3,0.0,1.5,0.5,0.0,6288,38134,4984,18053,1295,17.8,23.1,27.8,21.1,18.6,16.1,16.5,77.3,11.9,0.7,3.7,1.3,5.1,30.5,3114,59.6,25.0,15.4,0.0,4.0
5103,Arkansas,Ouachita County,24378,11547,12831,2.1,55.5,40.7,0.2,0.1,0.0,18675,32136,3003,19780,1125,26.0,41.0,30.5,17.0,20.1,9.8,22.7,86.3,8.6,0.9,1.8,0.8,1.5,22.2,9290,71.4,23.2,5.5,0.0,8.3
5105,Arkansas,Perry County,10320,5116,5204,2.8,92.2,2.1,0.5,0.1,0.0,7985,46168,3448,21781,1487,17.8,29.1,28.7,18.4,24.1,15.1,13.7,77.3,11.4,0.0,1.2,0.9,9.2,33.3,3943,73.5,17.1,8.7,0.6,6.5
5107,Arkansas,Phillips County,19518,9210,10308,1.7,34.6,62.8,0.0,0.1,0.0,14300,26652,1395,17287,1003,33.0,53.3,25.9,20.3,25.3,10.3,18.2,75.8,17.8,0.1,2.3,2.1,2.0,18.2,6718,65.7,27.1,7.0,0.1,15.7
5109,Arkansas,Pike County,10893,5415,5478,6.5,87.6,2.8,0.4,0.7,0.0,8161,36893,2512,20180,1132,17.3,22.8,26.9,17.6,19.1,18.9,17.6,79.5,14.0,0.4,1.8,2.7,1.7,27.7,4466,72.7,17.8,9.2,0.3,5.1
5111,Arkansas,Poinsett County,24098,11808,12290,2.8,87.4,5.6,0.2,0.1,0.0,18241,37487,2704,18361,798,21.4,35.1,24.3,18.9,21.2,15.1,20.5,82.8,11.5,0.0,1.4,0.6,3.6,24.0,9492,79.3,13.1,7.5,0.1,5.4
5113,Arkansas,Polk County,20212,9869,10343,6.4,88.0,0.5,1.1,0.5,0.0,14939,33870,2290,18735,996,26.6,35.7,28.4,15.7,22.4,15.4,18.1,77.0,18.0,0.6,1.0,0.8,2.5,23.0,7222,72.6,17.1,10.3,0.0,8.5
5115,Arkansas,Pope County,63372,31373,31999,8.5,84.7,2.9,0.4,1.0,0.0,46772,40668,2212,21650,849,19.8,24.5,30.2,18.3,22.0,11.2,18.3,84.1,9.2,0.2,1.9,1.8,2.8,18.5,27026,79.5,13.8,6.6,0.1,7.3
5117,Arkansas,Prairie County,8309,4132,4177,0.6,85.0,13.4,0.4,0.0,0.0,6602,41244,2365,22653,1494,16.8,23.4,28.1,15.7,19.5,12.3,24.4,78.7,11.5,0.0,2.2,2.7,4.9,26.8,3454,75.6,14.7,8.5,1.2,7.6
5119,Arkansas,Pulaski County,392848,188310,204538,6.0,53.2,35.9,0.2,2.1,0.0,287896,48850,1099,29855,583,17.3,26.0,41.2,16.7,25.4,6.8,10.0,83.4,9.8,1.0,1.3,1.3,3.4,20.3,182512,75.7,19.4,4.7,0.2,5.9
5121,Arkansas,Randolph County,17514,8664,8850,1.9,95.1,0.9,0.6,0.0,0.0,13394,35930,2002,20932,1569,20.9,28.7,29.7,17.7,17.4,13.4,21.8,83.2,10.7,0.0,2.1,1.5,2.5,28.6,6549,72.8,17.9,8.9,0.4,3.5
5123,Arkansas,St. Francis County,26688,14664,12024,2.6,40.4,55.3,0.3,0.5,0.0,20467,33102,2378,16518,1110,27.5,43.1,23.2,19.7,20.1,12.3,24.7,83.2,8.7,0.0,1.0,2.9,4.1,19.7,8677,71.2,18.5,10.1,0.2,10.0
5125,Arkansas,Saline County,116252,57280,58972,4.5,85.9,6.4,0.3,1.1,0.1,86881,58985,2015,28410,797,8.0,10.2,35.4,15.7,27.3,9.9,11.5,85.9,9.7,0.0,0.5,1.1,2.7,26.1,55741,78.9,16.6,4.5,0.1,4.3
5127,Arkansas,Scott County,10584,5290,5294,7.5,84.5,0.2,1.3,3.5,0.0,7841,37396,4756,18077,1758,20.5,31.4,23.7,16.9,17.7,14.4,27.3,71.4,19.9,0.2,2.7,1.0,4.8,19.7,4069,77.2,13.6,8.5,0.7,10.6
5129,Arkansas,Searcy County,7925,4030,3895,2.2,93.5,0.2,1.0,1.3,0.0,6297,36716,4199,21475,2369,17.4,17.9,25.0,10.1,23.2,19.9,21.9,72.7,17.2,0.4,4.0,1.4,4.3,28.9,3082,65.2,16.3,18.5,0.0,3.6
5131,Arkansas,Sebastian County,127362,62180,65182,13.7,70.4,6.7,1.1,4.3,0.0,89587,40932,1755,23916,921,22.5,33.7,29.4,18.1,23.6,9.9,19.0,82.3,11.5,0.4,1.8,1.8,2.3,19.0,55376,85.3,9.9,4.6,0.2,5.6
5133,Arkansas,Sevier County,17206,8612,8594,32.9,58.3,4.8,1.6,0.4,0.2,10198,43675,2792,18388,1020,21.2,31.5,21.2,15.6,18.2,18.9,26.1,72.6,23.5,0.2,0.8,0.8,2.0,25.8,7225,76.6,15.2,8.2,0.0,6.6
5135,Arkansas,Sharp County,17041,8336,8705,2.1,93.9,0.4,0.5,0.4,0.0,13330,31792,1931,20078,2975,23.3,34.6,26.6,21.6,21.1,15.0,15.8,78.7,14.8,0.0,1.2,1.6,3.8,25.0,5867,74.9,14.8,10.2,0.0,6.7
5137,Arkansas,Stone County,12443,6242,6201,1.8,94.9,0.1,0.6,0.1,0.0,9936,33091,4191,19881,1906,24.2,37.1,31.4,18.7,14.1,24.4,11.4,73.0,10.8,0.0,3.5,3.9,8.9,23.3,4345,60.7,17.4,21.8,0.1,8.3
5139,Arkansas,Union County,40022,19451,20571,3.8,61.1,32.7,0.8,0.5,0.0,29830,41106,2148,23463,1330,20.1,30.1,33.4,13.4,25.0,11.4,16.8,89.4,7.3,0.2,1.0,0.4,1.7,19.0,15544,79.8,15.0,5.0,0.2,8.3
5141,Arkansas,Van Buren County,16751,8356,8395,2.9,93.7,0.4,0.6,0.1,0.0,13264,34428,2409,20568,1181,19.6,29.5,26.9,16.7,24.1,17.1,15.3,82.0,10.7,0.0,1.8,1.7,3.8,27.9,5646,75.5,12.6,11.8,0.0,8.3
5143,Arkansas,Washington County,223683,111839,111844,16.5,71.9,3.4,0.8,2.4,2.0,150386,47452,1026,26371,783,18.0,21.2,37.5,16.1,22.8,9.5,14.2,80.0,12.4,0.7,2.1,1.3,3.5,21.5,106905,79.4,14.8,5.7,0.1,4.9
5145,Arkansas,White County,78706,38653,40053,4.2,88.4,4.0,0.2,0.7,0.0,58682,44074,3056,23120,1360,16.6,19.8,33.4,17.4,21.2,11.5,16.5,82.2,11.2,0.0,2.8,0.7,3.1,24.0,32331,79.6,14.0,5.9,0.5,6.2
5147,Arkansas,Woodruff County,6763,3193,3570,0.5,69.2,27.5,0.0,1.5,0.1,5272,30097,3976,19987,1715,26.0,34.0,35.4,15.7,21.9,12.5,14.5,84.2,9.0,1.2,2.4,1.1,2.2,18.1,2603,81.0,12.8,6.2,0.0,10.1
5149,Arkansas,Yell County,21601,10722,10879,19.7,75.6,2.0,0.8,1.4,0.0,14691,39696,2480,20209,1455,17.8,27.3,23.5,17.0,20.0,16.8,22.8,79.0,10.0,0.6,2.2,2.2,6.0,20.8,8852,78.7,14.4,6.6,0.3,6.3
