CountyId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
30091,Sheridan County,3568,1792,1776,2.6,90.9,0.1,1.4,0.9,0.0,2777,51940,5667,12.2,13.6,36.2,18.8,22.0,14.6,8.3,73.2,9.4,0.4,7.6,1.1,8.4,14.6,1879,68.7,16.3,14.5,0.4,2.7
30093,Silver Bow County,34514,17354,17160,4.2,91.0,0.5,2.0,0.8,0.0,27064,40480,2706,19.2,25.4,33.8,22.3,21.5,10.1,12.4,81.6,9.3,0.6,2.6,3.0,2.9,15.1,16310,76.4,18.3,5.1,0.3,5.9
30095,Stillwater County,9342,4651,4691,3.5,93.4,0.2,1.0,0.2,0.0,7223,61998,4800,6.5,8.7,31.8,15.6,19.1,19.2,14.3,64.5,14.1,1.8,7.7,3.6,8.3,24.1,4508,76.3,12.7,10.5,0.6,3.6
30097,Sweet Grass County,3646,1763,1883,1.6,93.9,0.1,0.0,1.0,0.0,2801,49761,4844,10.4,15.9,32.9,11.8,19.8,23.2,12.3,65.2,6.6,7.6,7.4,1.8,11.4,22.1,1621,72.2,16.8,11.0,0.1,0.9
30099,Teton County,6040,2969,3071,1.5,94.2,0.2,1.2,0.2,0.0,4601,51060,4458,9.8,10.3,37.3,14.5,19.8,17.6,10.8,66.6,13.0,0.9,8.2,3.6,7.6,18.4,2746,66.9,18.4,14.2,0.5,1.7
30101,Toole County,5031,2865,2166,3.5,88.0,0.1,5.1,0.7,0.0,3995,46735,6131,16.6,20.8,31.7,24.8,19.1,15.3,9.1,65.6,10.6,0.0,16.5,0.7,6.6,14.9,2202,69.2,21.5,6.4,2.9,1.0
30103,Treasure County,790,377,413,2.4,94.6,0.0,0.0,1.5,0.0,634,42454,5000,17.0,25.6,35.6,12.4,22.7,25.0,4.4,70.2,5.0,0.0,10.7,2.6,11.5,17.6,388,66.8,19.1,10.3,3.9,0.0
30105,Valley County,7561,3763,3798,2.4,84.9,0.1,8.9,0.4,0.2,5836,55267,6889,7.4,7.1,37.7,14.3,24.5,14.0,9.6,72.9,11.3,0.5,7.3,0.8,7.3,15.4,3832,64.8,20.0,14.3,0.9,4.4
30107,Wheatland County,2108,1084,1024,2.8,94.4,0.0,1.3,0.0,0.0,1544,37222,4978,19.8,30.4,32.3,14.3,18.6,26.2,8.6,48.0,4.8,1.3,32.3,0.2,13.4,8.0,974,65.0,11.7,18.4,4.9,3.4
30109,Wibaux County,1121,560,561,3.7,96.2,0.0,0.2,0.0,0.0,855,47132,8601,10.8,9.1,41.6,17.6,15.5,15.5,9.9,71.1,7.6,0.0,7.8,0.5,13.0,18.6,563,54.0,27.7,18.1,0.2,1.6
30111,Yellowstone County,156332,76868,79464,5.3,87.0,0.6,4.0,0.6,0.1,117966,57955,1142,10.1,11.9,34.0,19.0,23.4,12.2,11.4,81.7,9.7,0.7,2.6,1.3,4.0,18.4,80238,82.0,10.4,7.5,0.2,3.5
