CountyId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
42065,Pennsylvania,Jefferson County,44258,21963,22295,0.8,97.3,0.6,0.2,0.3,0.0,34790,45342,1246,23895,491,14.2,20.8,26.3,17.3,19.7,13.8,22.9,83.2,8.5,0.5,4.0,1.1,2.7,23.1,19833,82.0,10.2,7.5,0.3,4.7
42067,Pennsylvania,Juniata County,24448,12210,12238,3.2,94.8,1.1,0.0,0.3,0.0,18662,50571,2171,24068,849,13.1,20.9,26.2,14.9,19.9,15.5,23.5,78.3,11.5,0.3,3.5,0.9,5.5,30.6,11180,81.5,10.6,7.6,0.3,4.4
42069,Pennsylvania,Lackawanna County,211960,102652,109308,6.7,86.6,2.6,0.1,2.5,0.0,163823,48380,1117,27258,551,15.4,22.5,35.1,17.2,24.8,8.3,14.7,80.8,10.4,0.9,3.3,0.8,3.7,20.9,97184,82.8,12.2,4.8,0.2,5.4
42071,Pennsylvania,Lancaster County,536494,262686,273808,10.0,82.7,3.6,0.1,2.1,0.0,397192,61492,650,29280,301,10.4,15.0,33.3,16.0,23.0,10.6,17.0,78.7,9.4,1.3,3.8,1.8,5.0,23.1,267348,85.1,7.9,6.8,0.2,4.7
42073,Pennsylvania,Lawrence County,88231,42663,45568,1.3,92.0,3.5,0.1,0.5,0.0,70117,47188,1429,26918,861,14.0,20.5,30.6,18.5,23.6,9.8,17.4,84.0,8.8,0.8,2.2,1.0,3.2,22.9,39309,84.3,10.0,5.5,0.2,6.5
42075,Pennsylvania,Lebanon County,137616,67390,70226,12.2,83.4,1.8,0.1,1.3,0.0,103979,57698,1688,27916,538,10.5,14.8,30.1,18.4,24.0,9.5,18.0,81.1,9.0,0.7,4.3,1.0,4.0,23.1,65970,82.4,11.1,6.3,0.2,5.8
42077,Pennsylvania,Lehigh County,360774,176067,184707,22.8,66.5,5.4,0.1,3.3,0.0,263430,60116,820,30988,540,13.3,20.4,35.1,16.6,24.7,7.1,16.6,80.6,9.6,2.1,2.3,0.9,4.5,24.7,174705,87.9,7.8,4.2,0.1,7.0
42079,Pennsylvania,Luzerne County,318222,156922,161300,10.1,83.8,3.5,0.1,1.2,0.0,246670,49290,817,26809,371,15.2,26.1,31.0,17.8,25.9,7.9,17.3,81.6,10.4,1.1,2.8,0.8,3.3,22.1,148463,84.2,11.1,4.5,0.2,7.0
42081,Pennsylvania,Lycoming County,115398,56644,58754,1.9,90.7,4.8,0.1,0.6,0.0,90774,50634,1359,26265,533,14.0,21.2,30.4,19.9,24.1,9.2,16.5,82.5,8.4,1.3,3.2,1.5,3.1,20.2,53885,83.9,10.8,5.1,0.2,6.2
42083,Pennsylvania,McKean County,42070,21802,20268,2.1,93.5,2.5,0.1,0.4,0.0,33352,45866,1426,24868,1041,17.3,27.2,29.4,21.0,17.9,10.9,20.7,81.0,10.6,1.0,3.1,1.2,3.1,21.1,18316,82.1,12.2,5.7,0.1,7.5
42085,Pennsylvania,Mercer County,113623,55992,57631,1.4,90.3,5.7,0.1,0.7,0.0,90091,47340,1186,25499,636,13.7,23.7,30.6,21.2,22.8,8.4,17.1,81.9,8.4,0.3,3.3,1.1,4.9,20.8,50193,82.7,11.2,5.9,0.2,5.8
42087,Pennsylvania,Mifflin County,46452,22748,23704,1.4,96.1,0.6,0.1,0.6,0.0,35727,46286,1795,23568,827,13.5,21.4,25.2,19.4,18.7,12.6,24.1,79.2,11.5,0.2,3.2,2.1,3.8,24.1,20884,83.9,9.0,6.8,0.2,4.2
