CountyId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
26049,Genesee County,410881,198115,212766,3.3,72.5,19.8,0.4,1.0,0.0,312137,45231,666,401,20.0,29.9,31.5,19.5,24.2,8.3,16.5,84.6,9.1,1.2,1.3,0.7,3.1,26.0,166919,85.0,9.9,5.0,0.2,10.8
26051,Gladwin County,25324,12719,12605,1.5,96.2,0.4,0.5,0.5,0.0,20362,40871,1350,808,20.2,33.1,24.7,17.8,22.6,14.9,20.0,81.0,8.8,0.6,3.8,2.2,3.6,30.4,8896,81.3,10.6,7.4,0.8,7.4
26053,Gogebic County,15577,8445,7132,1.3,89.6,4.2,2.7,0.3,0.1,13085,36689,1915,1303,20.4,35.6,27.3,25.0,16.6,12.1,19.0,80.2,10.8,0.5,3.7,1.8,3.0,17.3,5968,74.2,20.4,5.2,0.2,6.7
26055,Grand Traverse County,91222,44860,46362,2.7,92.6,1.1,0.9,0.6,0.1,71300,58229,1878,1043,9.7,11.5,36.7,18.4,25.8,7.7,11.3,80.4,9.0,1.0,2.3,1.9,5.5,20.5,45390,83.6,8.6,7.5,0.3,5.4
26057,Gratiot County,41319,21937,19382,5.8,86.5,5.6,0.2,0.3,0.0,32704,42256,1399,686,20.5,25.1,29.9,20.8,20.0,9.8,19.5,80.9,8.9,0.1,3.4,0.8,5.9,23.4,15236,79.7,13.4,6.8,0.1,7.4
26059,Hillsdale County,45909,22902,23007,2.2,95.1,0.7,0.4,0.4,0.0,35460,46160,1444,869,17.0,25.2,27.9,16.5,19.5,10.1,26.0,80.3,9.0,0.2,4.5,0.9,5.1,24.7,19345,82.6,10.1,7.1,0.2,6.1
26061,Houghton County,36333,19713,16620,1.5,92.4,0.7,0.3,2.9,0.0,27830,41379,1559,765,21.4,16.0,39.4,22.1,20.5,9.2,8.8,72.7,9.8,0.7,10.2,1.8,4.8,15.7,15228,76.1,18.6,5.1,0.3,6.8
26063,Huron County,31750,15777,15973,2.3,95.5,0.4,0.3,0.6,0.0,25336,45191,1031,684,13.6,23.3,28.9,16.3,20.9,13.4,20.5,82.7,8.4,0.4,3.5,1.5,3.5,21.0,14090,80.6,10.6,8.5,0.2,5.8
26065,Ingham County,286185,139183,147002,7.6,70.6,10.6,0.3,6.0,0.0,213651,49109,922,463,20.9,24.5,40.8,19.2,22.8,5.3,11.8,76.3,9.2,3.6,4.8,2.3,3.7,20.2,137687,75.1,20.0,4.7,0.2,8.1
26067,Ionia County,64147,34130,30017,4.7,88.3,4.7,0.2,0.4,0.0,48782,51980,1721,609,13.1,16.7,27.0,17.3,23.1,11.7,20.9,82.0,10.7,0.4,2.5,0.9,3.5,27.3,27980,79.9,14.1,5.8,0.2,6.2
26069,Iosco County,25317,12570,12747,2.0,94.3,0.7,0.8,0.6,0.0,20797,41414,1200,1055,16.9,26.3,23.4,18.9,22.9,14.7,20.0,79.7,11.9,0.1,3.3,1.4,3.6,22.0,8924,78.6,12.3,8.7,0.4,9.6
26071,Iron County,11291,5576,5715,1.8,95.0,0.7,1.2,0.5,0.0,9356,36773,2522,966,14.2,23.7,23.3,23.5,23.5,15.7,14.0,80.2,11.1,0.3,1.8,0.6,6.0,21.9,4376,74.1,17.8,7.7,0.4,5.7
26073,Isabella County,70572,34338,36234,3.8,85.8,2.5,2.5,1.6,0.0,56770,42771,1204,633,27.3,20.8,31.0,25.7,23.5,8.0,11.8,77.8,7.7,1.1,6.6,1.9,4.9,17.9,33890,77.9,16.8,4.8,0.5,8.4
26075,Jackson County,158989,81200,77789,3.4,85.0,8.2,0.3,0.7,0.0,122523,49715,1516,716,15.2,25.2,30.5,18.6,24.4,8.4,18.1,83.6,9.4,0.4,2.1,1.1,3.4,23.3,67486,83.1,11.3,5.4,0.2,7.6
26077,Kalamazoo County,259830,127247,132583,4.7,78.0,10.6,0.2,2.4,0.0,196596,51945,978,598,16.7,18.9,39.3,19.0,22.6,6.1,13.0,82.4,7.5,1.5,2.9,1.6,4.1,20.3,128938,83.2,10.8,5.8,0.2,6.6
26079,Kalkaska County,17358,8874,8484,1.8,94.7,0.7,0.6,0.4,0.0,13495,43431,2069,1339,18.5,23.8,20.9,22.5,23.4,16.5,16.7,82.1,11.6,0.9,1.7,0.7,3.1,28.6,6968,83.1,10.5,6.3,0.1,8.7
26081,Kent County,636376,313134,323242,10.3,74.4,9.3,0.3,2.8,0.0,450147,57302,806,413,13.4,17.5,36.2,16.0,23.6,7.3,16.9,81.0,9.2,2.1,2.1,1.4,4.2,21.1,321583,87.9,7.2,4.8,0.1,5.4
26083,Keweenaw County,2136,1099,1037,0.7,97.5,1.5,0.2,0.1,0.0,1770,41118,2163,2559,14.5,23.2,33.6,32.0,16.2,6.7,11.4,76.3,11.7,0.0,3.3,0.7,7.9,21.2,856,68.3,28.2,3.2,0.4,5.5
26085,Lake County,11669,5965,5704,2.6,84.8,7.6,0.7,0.2,0.0,9642,32309,1650,796,25.0,39.9,23.0,22.9,22.8,9.6,21.8,80.0,10.9,0.5,1.5,1.9,5.2,27.3,3514,79.1,13.1,7.1,0.7,11.6
26087,Lapeer County,88205,44663,43542,4.6,92.0,1.3,0.3,0.5,0.0,68005,56186,1822,616,9.7,12.8,29.5,16.4,21.8,12.4,20.0,86.7,8.0,0.5,1.3,0.6,2.9,34.7,38577,85.7,8.7,5.3,0.2,7.4
26089,Leelanau County,21564,10681,10883,4.2,90.2,0.5,2.5,0.7,0.0,17569,62646,2665,1783,7.7,13.0,35.9,18.3,23.8,12.4,9.5,74.1,11.3,0.9,2.7,2.2,8.9,22.0,9734,76.9,10.9,11.4,0.8,6.3
26091,Lenawee County,98585,49929,48656,7.8,87.0,2.4,0.3,0.3,0.1,76189,51339,1406,616,13.7,20.0,28.4,18.5,23.4,9.8,19.8,83.0,9.9,0.3,2.7,1.0,3.1,26.8,44355,82.5,12.0,5.4,0.1,5.9
26093,Livingston County,186946,93729,93217,2.3,94.6,0.6,0.2,0.9,0.1,142636,78430,1082,564,5.9,7.3,40.0,14.7,24.9,9.1,11.3,87.3,6.4,0.3,0.9,0.8,4.4,32.4,94735,85.0,9.5,5.4,0.1,4.6
26095,Luce County,6406,3753,2653,3.2,78.2,6.4,6.3,0.2,0.0,5276,41221,2374,1386,19.4,36.3,29.5,25.9,23.4,8.4,12.9,76.4,12.8,0.0,4.0,1.9,4.9,13.6,2064,72.9,23.4,3.4,0.3,11.8
26097,Mackinac County,10836,5474,5362,1.6,73.8,2.3,16.9,0.6,0.0,8849,42559,1988,1383,15.4,20.9,24.6,25.7,23.9,12.0,13.8,67.9,7.5,2.4,7.1,8.4,6.8,20.7,4552,70.2,20.8,9.0,0.0,10.5
26099,Macomb County,864019,420439,443580,2.5,80.2,10.9,0.2,3.7,0.0,645252,58175,616,276,11.8,17.6,34.4,17.6,24.5,7.4,16.1,87.3,7.7,0.8,0.9,0.8,2.5,27.4,414453,86.9,9.2,3.8,0.2,6.6
26101,Manistee County,24432,12697,11735,2.9,89.4,2.8,1.6,0.4,0.0,19930,44882,2234,931,14.7,23.7,29.4,24.6,22.5,9.8,13.8,80.0,10.1,0.8,3.4,2.0,3.7,20.8,9372,76.2,15.9,7.4,0.5,8.0
26103,Marquette County,67145,33898,33247,1.4,92.4,1.6,0.8,0.9,0.0,54460,48491,1702,825,16.4,16.2,32.5,22.9,23.4,11.3,9.9,80.2,8.7,0.6,5.7,1.5,3.4,17.6,29746,80.7,14.6,4.5,0.1,6.3
26105,Mason County,28800,14284,14516,4.5,91.7,0.9,0.8,0.5,0.0,22610,45524,1693,1256,16.0,28.3,30.1,20.2,23.7,9.3,16.6,80.7,10.9,0.3,2.8,1.0,4.3,17.6,12418,78.0,14.8,6.5,0.8,7.6
26107,Mecosta County,43181,21802,21379,2.1,91.5,2.5,0.4,0.7,0.0,34651,43470,1558,854,22.5,28.8,28.1,22.7,21.1,8.3,19.9,77.7,9.7,0.9,4.6,1.7,5.4,23.8,18219,81.0,12.7,6.1,0.3,8.7
26109,Menominee County,23389,11834,11555,1.7,93.3,0.3,2.3,0.4,0.0,18849,44480,1955,1703,13.5,22.7,24.8,18.5,21.6,10.5,24.7,80.6,11.1,0.1,1.9,2.1,4.3,20.8,10638,82.1,11.9,5.8,0.2,5.9
26111,Midland County,83489,40954,42535,2.6,91.7,1.4,0.4,2.2,0.1,63543,57117,1948,1109,11.3,12.7,39.9,17.0,21.7,8.8,12.6,85.9,7.2,1.0,1.5,1.0,3.5,21.1,37913,84.8,9.4,5.6,0.2,7.0
