CensusId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
13267,Tattnall,25302,14529,10773,10.7,58.7,28.9,0.3,0.3,0.0,19070,33980.0,4566.0,878,29.2,41.7,29.6,20.5,23.4,16.0,10.5,78.8,12.7,0.2,2.8,3.0,2.6,26.3,7310,66.7,24.8,8.4,0.1,7.9
13269,Taylor,8401,4036,4365,2.3,58.4,39.2,0.0,0.0,0.0,6514,28143.0,4305.0,1311,28.7,42.3,25.7,18.3,21.0,17.4,17.6,79.7,14.4,0.9,0.1,1.9,3.1,28.7,2869,67.0,25.3,7.7,0.0,20.6
13271,Telfair,16416,9502,6914,13.8,50.0,35.5,0.2,0.1,0.0,11599,26449.0,2086.0,938,28.5,48.5,25.2,21.1,19.5,12.2,22.0,87.5,5.7,0.0,1.6,2.3,3.0,21.4,4472,62.7,30.8,6.6,0.0,4.4
13273,Terrell,9213,4342,4871,2.4,36.2,60.5,0.0,0.5,0.0,6910,28688.0,4364.0,956,36.2,59.5,24.3,18.2,25.8,10.8,20.9,75.9,14.1,1.6,2.9,0.9,4.6,24.1,3181,73.1,18.4,8.2,0.3,14.4
13275,Thomas,44824,21239,23585,3.3,57.8,36.3,0.0,0.9,0.0,33215,36641.0,1929.0,1009,23.6,28.5,34.0,18.8,25.3,7.9,14.1,80.0,13.6,0.2,1.2,2.4,2.6,20.4,17359,74.5,19.1,6.3,0.1,10.5
13277,Tift,40787,19671,21116,10.8,56.6,29.7,0.1,1.3,0.0,29021,37653.0,2622.0,986,29.2,42.2,29.6,18.8,24.4,13.5,13.7,79.0,13.7,0.2,1.9,2.3,3.0,20.5,16038,78.4,15.6,6.0,0.1,5.8
13279,Toombs,27210,12743,14467,11.4,61.2,25.6,0.0,0.9,0.0,18527,33679.0,4663.0,1412,24.8,33.4,26.7,16.4,23.5,17.1,16.2,79.2,13.1,0.6,0.9,3.8,2.5,20.9,10615,76.1,17.5,6.4,0.0,9.6
13281,Towns,10800,5213,5587,2.4,95.1,0.7,0.5,0.2,0.0,9113,37000.0,2684.0,1604,18.6,30.1,30.1,22.1,26.1,10.4,11.4,75.2,10.6,0.0,6.9,2.0,5.2,18.0,3722,75.5,11.6,12.3,0.6,10.0
13283,Treutlen,6762,3296,3466,1.2,69.4,29.0,0.0,0.0,0.0,5304,38596.0,4213.0,3339,19.6,31.5,18.5,24.0,23.0,13.6,21.0,75.5,20.4,0.4,0.0,1.5,2.2,27.1,2692,74.7,19.2,6.1,0.0,5.4
13285,Troup,68867,33189,35678,3.6,58.4,34.3,0.1,1.8,0.0,49528,41489.0,1789.0,947,21.4,31.1,29.1,16.9,22.1,8.4,23.4,85.2,8.5,0.3,1.4,3.1,1.5,22.0,28677,81.8,13.5,4.5,0.2,11.9
13287,Turner,8338,4284,4054,4.3,54.7,38.9,0.1,1.2,0.0,5925,31806.0,4370.0,3428,25.4,43.0,32.8,14.0,25.6,15.1,12.6,78.9,11.3,0.5,1.1,3.6,4.6,23.9,2900,64.9,31.2,3.9,0.0,12.5
13289,Twiggs,8509,4180,4329,0.1,55.8,42.0,0.1,0.0,0.0,6849,30468.0,3565.0,2017,27.7,30.4,24.0,15.6,21.5,17.9,20.9,86.5,8.4,1.9,0.9,1.0,1.4,32.2,2581,81.1,17.5,1.4,0.0,6.7
13291,Union,21725,10648,11077,2.9,94.3,0.5,0.2,0.8,0.0,17793,40799.0,3727.0,1385,13.5,19.4,28.7,18.9,28.0,15.8,8.7,85.9,8.2,0.0,1.9,0.9,3.1,23.9,7291,71.0,18.9,10.1,0.0,13.0
13293,Upson,26528,12701,13827,2.4,67.9,28.4,0.2,0.2,0.0,20242,35774.0,2147.0,1457,23.7,36.5,24.7,19.7,21.8,9.8,23.9,79.5,16.1,0.5,0.6,1.2,2.0,23.3,9904,76.3,18.3,5.4,0.1,11.1
13295,Walker,68285,33760,34525,1.8,91.5,4.6,0.3,0.4,0.0,52310,41632.0,2006.0,992,17.8,22.6,26.6,14.6,25.4,11.0,22.5,86.9,8.0,0.3,1.5,0.4,2.8,26.9,28164,80.3,13.7,5.9,0.1,8.4
13297,Walton,86201,42055,44146,3.8,76.7,15.8,0.1,1.3,0.1,62369,54453.0,2150.0,783,13.9,21.1,29.8,17.7,27.5,11.6,13.4,83.9,10.1,0.0,0.6,0.9,4.5,31.0,37547,79.2,15.7,4.9,0.3,7.9
13299,Ware,35723,17751,17972,3.6,64.4,29.5,0.5,1.1,0.0,26603,34909.0,2982.0,883,29.2,45.4,30.7,16.8,22.2,12.6,17.7,81.7,10.2,1.5,2.4,1.5,2.7,19.2,13022,74.1,18.7,7.3,0.0,7.2
13301,Warren,5561,2561,3000,0.8,37.6,58.8,0.0,1.3,0.1,4297,29176.0,4527.0,1540,27.1,42.2,20.7,16.6,25.5,12.0,25.3,85.0,7.9,0.2,0.9,1.5,4.5,26.4,1998,77.9,15.2,6.9,0.0,16.4
13303,Washington,20785,10467,10318,2.2,43.9,52.4,0.0,0.5,0.0,15891,37932.0,5113.0,943,25.9,36.7,30.1,18.1,26.2,11.1,14.5,82.0,12.0,0.5,0.6,2.7,2.2,21.3,7370,74.5,18.8,6.2,0.5,12.2
13305,Wayne,30046,15421,14625,6.1,71.1,20.4,0.2,0.1,0.0,21993,38955.0,3192.0,957,20.3,23.5,29.7,15.2,21.8,16.2,17.0,83.9,9.0,0.2,1.3,3.3,2.2,22.6,10495,71.2,21.6,6.5,0.6,11.3
13307,Webster,2720,1370,1350,1.0,43.2,55.8,0.0,0.0,0.0,2074,37063.0,6031.0,1837,22.5,33.1,30.9,15.9,23.7,11.2,18.3,92.3,3.0,0.0,2.3,1.9,0.4,27.0,1139,71.2,25.8,3.0,0.0,5.8
13309,Wheeler,7956,5402,2554,2.2,56.5,41.0,0.1,0.0,0.0,6703,27620.0,5034.0,1223,27.2,37.0,25.9,20.1,18.9,15.8,19.3,92.6,2.3,0.0,2.6,0.7,1.9,23.9,1339,64.3,27.6,8.1,0.0,10.0
13311,White,27791,13527,14264,2.9,92.6,2.7,0.0,0.3,0.0,21502,40888.0,2526.0,1689,19.0,34.4,29.5,16.5,27.3,13.1,13.7,82.4,11.9,0.4,2.0,0.2,3.2,27.4,11029,77.4,15.8,6.5,0.3,6.8
13313,Whitfield,103456,51451,52005,33.1,60.5,3.9,0.2,1.4,0.0,62191,40596.0,1434.0,915,18.8,27.2,21.1,13.8,22.6,9.0,33.5,84.5,10.0,0.4,1.2,1.8,2.1,20.3,45345,86.6,9.4,3.9,0.0,10.3
13315,Wilcox,8972,5252,3720,2.1,58.7,37.6,0.0,0.5,0.0,7068,32043.0,3112.0,1067,23.1,28.4,28.9,22.8,17.7,12.8,17.7,84.2,7.9,0.0,2.6,1.9,3.4,27.0,2446,57.1,32.1,10.7,0.2,6.7
13317,Wilkes,9991,4729,5262,3.9,51.7,42.4,0.0,0.7,0.0,7653,32727.0,2523.0,1423,28.5,49.7,26.5,18.5,19.0,11.5,24.6,81.0,12.6,1.5,3.0,0.4,1.7,24.8,3798,73.5,19.6,6.9,0.0,8.9
13319,Wilkinson,9386,4579,4807,2.6,57.3,37.8,0.1,0.0,0.0,7088,38485.0,3304.0,949,17.7,26.2,20.0,16.6,27.8,15.9,19.6,87.0,8.3,0.2,1.2,1.2,2.2,24.1,3287,73.4,19.7,6.7,0.2,7.3
13321,Worth,21156,10208,10948,2.1,67.5,29.7,0.0,0.3,0.0,16005,37974.0,4812.0,1103,21.2,30.2,24.5,17.3,23.5,15.5,19.3,86.9,8.8,0.1,0.6,0.5,3.2,27.7,8359,75.8,18.5,5.7,0.0,9.8
