CensusId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
31133,Nebraska,Pawnee,2726,1382,1344,1.8,97.3,0.0,0.1,0.0,0.0,2132,41161.0,3629.0,29030,3329,16.6,20.7,44.7,12.8,16.2,13.8,12.4,70.7,9.4,0.0,5.9,0.6,13.5,18.5,1265,51.9,22.4,25.1,0.6,4.6
31135,Nebraska,Perkins,2924,1444,1480,3.7,95.6,0.1,0.0,0.0,0.0,2204,55893.0,4642.0,29171,2522,6.9,9.4,41.8,11.8,18.5,19.1,8.8,75.5,7.7,0.0,3.8,0.3,12.7,15.3,1499,59.0,21.7,18.7,0.7,1.7
31137,Nebraska,Phelps,9216,4599,4617,5.1,93.2,0.2,0.2,0.1,0.1,6807,50404.0,3108.0,26697,1708,7.9,9.3,29.9,16.7,20.7,18.6,14.1,81.0,8.7,0.0,3.8,1.8,4.7,14.3,4641,75.1,12.1,12.3,0.5,1.7
31139,Nebraska,Pierce,7184,3632,3552,1.5,97.2,0.1,0.1,0.2,0.0,5367,54482.0,2593.0,26668,1021,6.0,5.9,34.5,13.3,21.6,12.5,18.0,78.1,9.7,0.0,2.4,1.2,8.6,18.9,3663,73.6,13.4,12.5,0.5,4.7
31141,Nebraska,Platte,32642,16580,16062,15.9,81.7,0.3,0.1,0.6,0.0,22353,56318.0,2310.0,25869,761,8.5,11.5,27.5,15.0,20.8,13.0,23.6,80.3,11.4,0.0,3.9,0.7,3.7,14.5,17701,82.2,11.7,5.9,0.2,4.5
31143,Nebraska,Polk,5271,2632,2639,3.8,94.3,0.2,0.2,0.4,0.0,3935,57312.0,2198.0,30428,1906,7.6,8.2,35.7,11.5,21.7,15.1,16.1,76.3,11.6,0.0,3.3,0.8,8.1,21.0,2843,70.4,14.8,14.2,0.5,1.9
31145,Nebraska,Red Willow,10946,5480,5466,4.8,92.5,1.4,0.4,0.4,0.0,8281,42931.0,4618.0,23387,1446,10.6,16.1,26.0,18.4,25.8,11.8,18.0,78.2,6.7,0.1,3.8,2.8,8.4,11.3,5714,72.7,15.8,11.2,0.3,4.1
31147,Nebraska,Richardson,8201,4081,4120,1.8,92.7,0.0,2.0,0.3,0.0,6453,42750.0,6759.0,25358,1825,19.4,35.5,31.6,20.8,17.6,12.8,17.3,76.4,13.3,0.0,1.8,0.9,7.5,18.2,4000,70.5,18.2,11.1,0.2,3.4
31149,Nebraska,Rock,1401,679,722,0.5,95.4,0.7,0.0,0.2,0.0,1166,48456.0,5657.0,29205,2951,12.1,3.4,40.0,16.1,15.9,19.6,8.4,71.6,9.7,0.0,4.9,0.3,13.6,15.8,765,60.5,14.4,24.1,1.0,1.7
31151,Nebraska,Saline,14360,7438,6922,22.5,73.1,0.8,0.1,2.7,0.0,9787,51738.0,4785.0,21955,1034,11.2,11.0,29.2,15.1,16.2,11.3,28.1,71.5,18.7,0.2,4.6,1.6,3.5,18.9,7130,77.8,13.1,8.6,0.5,3.4
31153,Nebraska,Sarpy,169192,84574,84618,8.1,82.6,3.9,0.4,2.1,0.1,117113,70543.0,1185.0,30902,475,6.4,9.2,41.7,15.0,25.3,8.8,9.2,86.9,8.2,0.2,0.6,1.0,3.1,20.6,87645,80.1,15.8,4.1,0.1,4.4
31155,Nebraska,Saunders,20913,10568,10345,2.1,95.8,0.6,0.3,0.3,0.0,15515,60854.0,2097.0,29637,1363,9.7,16.4,36.3,15.3,25.1,11.1,12.2,81.8,8.6,0.2,2.9,1.0,5.5,26.0,10624,75.6,15.6,8.4,0.4,3.5
31157,Nebraska,Scotts Bluff,36684,17699,18985,22.4,73.9,0.7,0.9,0.7,0.0,26651,45992.0,1340.0,25064,1344,13.7,22.4,28.6,16.7,28.1,12.4,14.2,82.2,10.5,0.3,2.0,1.4,3.7,15.2,17970,79.7,12.9,7.2,0.2,5.5
31159,Nebraska,Seward,16998,8690,8308,2.2,95.5,0.3,0.1,0.5,0.0,12872,59662.0,1816.0,28124,1296,9.4,11.1,35.2,16.7,19.0,14.0,15.0,80.3,7.5,0.4,5.5,1.0,5.4,21.0,8543,76.8,14.0,9.0,0.2,3.5
31161,Nebraska,Sheridan,5294,2608,2686,4.2,82.9,0.4,9.1,0.5,0.0,4061,41985.0,2132.0,23734,1766,16.5,29.5,42.2,16.3,20.4,14.8,6.4,71.5,10.3,0.0,9.9,1.4,6.9,18.0,2564,64.4,20.8,14.4,0.5,1.4
31163,Nebraska,Sherman,3107,1534,1573,1.7,96.6,1.2,0.3,0.2,0.0,2428,46366.0,4242.0,26416,2225,13.5,29.8,37.5,16.0,14.8,12.9,18.8,76.7,10.3,0.1,4.8,0.5,7.6,24.0,1569,67.6,13.3,19.1,0.1,3.1
31165,Nebraska,Sioux,1249,651,598,3.8,91.9,0.0,0.0,0.2,0.0,1006,41215.0,2822.0,27216,3083,12.5,15.5,52.9,12.8,18.1,10.4,5.7,61.5,8.3,0.0,16.6,0.9,12.7,19.2,662,62.1,17.7,20.2,0.0,1.3
31167,Nebraska,Stanton,6081,3037,3044,5.0,92.5,0.6,0.1,0.3,0.0,4406,53416.0,3067.0,27463,6072,11.6,13.9,28.9,20.3,17.1,13.1,20.4,79.9,9.7,0.0,3.4,0.8,6.3,18.6,3151,74.0,14.6,10.2,1.1,2.6
31169,Nebraska,Thayer,5182,2553,2629,1.1,96.0,0.1,0.2,0.0,0.0,4091,45741.0,1512.0,29120,4308,12.0,18.0,35.4,17.0,21.1,11.9,14.6,79.6,7.0,0.1,3.6,0.4,9.4,14.4,2542,71.3,12.9,15.6,0.3,1.7
31171,Nebraska,Thomas,675,356,319,0.6,95.4,0.0,0.4,2.4,0.0,521,51000.0,2392.0,30475,4734,8.2,13.7,42.3,10.6,17.9,18.4,10.6,53.3,13.1,0.0,14.1,0.0,19.5,15.9,385,57.9,22.3,19.2,0.5,0.0
31173,Nebraska,Thurston,6946,3430,3516,4.3,38.5,0.1,55.1,0.6,0.1,4414,41266.0,1617.0,18529,1224,30.6,41.6,35.0,19.5,20.1,12.1,13.3,72.5,11.4,1.8,7.1,1.8,5.5,16.2,2483,52.4,37.8,9.8,0.0,14.4
31175,Nebraska,Valley,4254,2129,2125,1.5,96.8,0.1,0.4,0.0,0.0,3274,44612.0,5190.0,25951,1683,12.9,15.4,37.4,15.4,21.3,13.2,12.6,73.0,13.1,0.0,5.3,0.7,7.8,13.7,2268,68.8,16.4,14.6,0.2,1.4
31177,Nebraska,Washington,20257,9976,10281,2.4,95.3,0.7,0.2,0.1,0.1,15291,65370.0,2817.0,31151,1394,9.5,15.5,37.4,13.9,24.8,11.4,12.6,85.1,6.9,0.0,3.1,0.5,4.5,21.2,10850,79.6,13.5,6.7,0.2,1.4
31179,Nebraska,Wayne,9425,4839,4586,5.3,90.5,3.3,0.2,0.0,0.0,7384,54159.0,6505.0,26031,1992,13.6,12.2,35.9,19.1,23.7,12.3,9.0,78.0,8.1,0.0,4.4,1.4,8.2,15.2,5219,69.4,21.4,9.0,0.2,3.0
31181,Nebraska,Webster,3697,1793,1904,4.3,92.3,0.1,0.0,1.4,0.0,2851,40256.0,3795.0,22385,1217,12.8,17.4,34.7,16.4,17.9,16.2,14.9,75.2,9.3,0.2,5.2,0.4,9.6,19.9,1689,66.5,16.9,15.7,0.8,4.7
31183,Nebraska,Wheeler,847,432,415,0.0,99.8,0.0,0.0,0.2,0.0,686,46394.0,4003.0,30126,4464,7.2,9.3,37.2,16.8,14.2,22.3,9.5,74.6,1.3,0.0,6.9,0.6,16.6,17.5,494,59.1,16.8,22.7,1.4,2.9
31185,Nebraska,York,13825,6832,6993,4.5,92.0,0.9,0.3,0.2,0.2,10540,51802.0,2619.0,27646,1765,10.8,14.3,36.7,17.3,21.9,10.5,13.6,79.2,9.0,0.2,3.8,1.6,6.2,13.9,7274,76.8,13.1,10.0,0.1,2.0
