CensusId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
39091,Logan,45484,22402,23082,1.3,94.1,1.9,0.2,0.7,0.0,34190,49783.0,1579.0,1132,14.5,21.7,27.5,13.9,18.7,10.2,29.7,79.7,12.3,0.3,1.4,1.2,5.1,22.5,20773,82.3,10.0,7.7,0.1,7.6
39093,Lorain,303152,149303,153849,9.0,79.4,7.8,0.2,0.9,0.0,230308,52457.0,1003.0,453,14.4,22.7,32.4,18.4,24.4,8.2,16.6,84.4,7.7,0.6,2.3,1.8,3.2,24.1,138469,83.3,12.5,4.1,0.1,8.8
39095,Lucas,436261,211587,224674,6.5,70.1,18.5,0.2,1.6,0.0,328323,41777.0,636.0,408,21.1,30.1,32.6,19.9,23.5,7.0,17.0,84.4,8.3,1.6,2.2,1.0,2.6,20.5,193466,82.9,12.2,4.7,0.2,11.1
39097,Madison,43456,23851,19605,1.6,89.3,5.8,0.4,0.8,0.0,33806,57406.0,2610.0,895,9.4,14.0,31.7,16.1,23.1,10.8,18.3,84.2,9.4,0.2,1.2,1.1,3.9,24.9,18617,78.4,14.8,6.7,0.1,5.9
39099,Mahoning,234550,114040,120510,5.2,76.9,14.9,0.2,0.8,0.0,182674,41375.0,729.0,447,18.0,30.1,31.1,19.3,25.2,8.3,16.1,86.1,7.3,1.2,1.5,1.2,2.8,21.5,103169,82.3,12.3,5.3,0.1,9.5
39101,Marion,65943,35022,30921,2.4,89.1,5.7,0.1,0.5,0.0,51442,42966.0,2226.0,721,18.8,28.6,27.7,17.9,20.2,8.3,25.9,85.1,9.6,0.7,1.4,1.4,1.7,23.0,25608,82.3,13.1,4.5,0.1,9.6
39103,Medina,174831,86190,88641,1.8,94.4,1.4,0.2,1.1,0.0,131778,66952.0,1345.0,640,7.4,10.2,38.1,15.1,25.7,8.6,12.4,87.2,5.8,0.6,1.4,0.9,4.2,27.4,88911,83.4,11.4,5.1,0.1,5.0
39105,Meigs,23473,11556,11917,0.5,97.0,1.1,0.1,0.2,0.0,18221,37813.0,2108.0,970,22.8,31.0,26.8,18.6,21.9,13.8,18.9,84.7,9.1,0.1,2.3,0.9,2.8,29.3,8770,71.9,20.4,7.5,0.2,12.1
39107,Mercer,40863,20523,20340,1.7,96.2,0.4,0.1,0.3,0.5,30189,53099.0,2186.0,774,8.4,10.0,24.7,14.5,19.7,10.8,30.2,86.9,7.6,0.4,1.4,1.3,2.3,17.7,20476,84.6,9.1,6.1,0.1,5.5
39109,Miami,103517,50902,52615,1.5,93.1,2.2,0.1,1.3,0.0,78624,51569.0,1257.0,579,12.8,19.3,30.4,15.7,22.6,9.4,21.9,85.5,8.9,0.4,1.4,0.8,3.0,20.8,49186,83.4,11.4,4.8,0.4,7.6
