CensusId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
28123,Scott,28293,13706,14587,10.8,50.5,37.1,0.5,0.9,0.0,19153,32935.0,1376.0,1446,27.7,42.7,23.4,17.2,19.7,15.6,24.1,75.6,19.4,0.0,2.0,0.8,2.3,24.7,10867,77.4,16.1,6.3,0.1,13.1
28125,Sharkey,4805,2139,2666,0.6,27.7,71.3,0.0,0.4,0.0,3566,30525.0,4079.0,1369,29.3,33.9,36.4,27.4,21.3,11.6,3.3,82.3,13.6,1.7,1.7,0.3,0.4,20.0,1678,71.7,23.5,4.7,0.1,22.1
28127,Simpson,27401,13373,14028,1.8,61.6,35.7,0.0,0.0,0.0,20156,35375.0,2222.0,1293,26.1,38.7,26.8,17.1,18.2,17.3,20.6,83.1,11.0,0.4,1.6,2.5,1.4,35.6,9821,79.2,14.6,6.1,0.1,10.9
28129,Smith,16257,7830,8427,0.3,74.7,24.7,0.0,0.1,0.0,12258,32951.0,5206.0,2087,23.6,37.3,25.1,14.7,23.0,16.7,20.5,84.2,10.0,1.2,0.1,2.0,2.5,29.4,6433,75.4,15.2,8.5,0.8,4.8
28131,Stone,17978,9140,8838,1.7,77.0,19.2,1.7,0.2,0.0,13698,45025.0,4494.0,1677,17.9,23.2,22.2,25.0,22.3,15.3,15.2,80.9,12.0,0.5,3.3,1.5,1.9,30.4,6920,72.5,21.3,6.2,0.0,9.7
28133,Sunflower,27911,14594,13317,1.5,25.0,72.7,0.0,0.4,0.0,21272,27384.0,2093.0,854,35.5,51.2,28.2,18.7,23.8,10.3,19.0,82.6,11.1,0.6,3.5,1.5,0.7,18.1,8382,70.9,23.6,5.0,0.5,20.1
28135,Tallahatchie,14959,8907,6052,16.7,36.2,44.8,0.4,1.5,0.1,11759,29731.0,2837.0,1142,24.9,29.9,33.2,21.7,17.8,12.1,15.1,84.7,7.2,0.1,3.3,1.1,3.6,24.4,3806,68.5,23.7,7.5,0.3,19.0
28137,Tate,28415,13835,14580,2.5,65.1,30.8,0.0,0.4,0.0,21185,42880.0,2739.0,1559,17.5,23.0,28.9,18.0,22.7,12.0,18.5,86.2,8.1,0.0,1.4,1.1,3.1,30.1,11418,79.9,15.8,4.2,0.1,10.0
28139,Tippah,22054,10848,11206,4.8,77.6,15.7,0.2,0.2,0.0,16104,35609.0,3829.0,1883,24.5,35.0,25.2,10.8,22.1,9.4,32.5,87.5,8.1,0.2,0.7,0.9,2.8,23.9,8428,79.6,14.0,6.4,0.0,12.2
28141,Tishomingo,19539,9420,10119,2.7,93.4,2.6,0.4,0.2,0.0,14909,35143.0,2487.0,1090,16.4,27.0,22.0,14.4,24.5,10.9,28.1,87.2,8.6,0.4,1.3,1.1,1.4,22.1,7885,80.6,13.1,6.2,0.1,10.5
28143,Tunica,10477,4916,5561,1.3,21.1,75.5,0.0,0.7,0.0,7198,31211.0,2159.0,2494,27.3,39.0,23.9,36.6,21.5,3.5,14.5,87.9,7.5,1.2,2.4,0.0,1.0,21.7,4191,82.6,15.6,1.7,0.1,12.4
