CensusId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
48023,Baylor,3628,1765,1863,8.9,86.4,1.9,0.0,0.0,0.0,2836,36373.0,7151.0,11.9,2.2,37.6,12.0,21.9,21.7,6.8,91.3,5.6,0.0,0.5,1.2,1.4,13.0,1486,62.0,16.6,21.5,0.0,1.4
48025,Bee,32659,19722,12937,57.3,33.1,8.6,0.5,0.2,0.0,24869,42302.0,3403.0,21.2,35.6,21.3,26.4,22.4,14.5,15.5,81.0,13.2,0.0,2.4,1.5,1.9,23.0,10451,70.5,22.7,6.7,0.2,7.0
48027,Bell,326041,162705,163336,23.2,48.8,20.4,0.5,2.7,0.7,222432,50550.0,821.0,15.3,21.7,32.1,19.9,26.2,9.8,12.0,81.4,11.4,0.3,2.1,1.6,3.2,20.1,127550,69.2,25.7,5.0,0.1,9.5
48029,Bexar,1825502,897690,927812,59.1,29.3,7.1,0.2,2.5,0.0,1212392,51150.0,405.0,17.4,24.9,34.6,19.6,26.4,9.6,9.8,79.2,11.0,2.8,1.8,1.2,4.0,24.5,824123,79.6,14.8,5.6,0.1,7.4
48031,Blanco,10723,5398,5325,19.0,77.9,0.1,0.8,0.5,0.0,8112,55504.0,4992.0,9.0,14.3,36.3,20.7,19.3,15.5,8.2,76.3,14.2,0.0,3.1,1.0,5.5,26.0,4670,70.4,17.5,11.8,0.3,6.4
48033,Borden,705,362,343,8.8,87.9,0.0,3.0,0.0,0.0,490,73750.0,8208.0,1.4,0.0,52.8,11.7,14.2,14.2,7.1,78.6,10.4,0.0,0.7,0.7,9.6,24.9,282,45.7,36.2,17.0,1.1,0.7
48035,Bosque,17971,8853,9118,16.9,79.4,1.4,0.4,0.4,0.0,13207,44674.0,3329.0,14.5,23.1,28.5,18.1,21.8,15.6,16.0,78.3,12.8,0.2,3.1,0.8,4.8,29.4,7165,75.7,12.8,11.2,0.4,7.9
48037,Bowie,93155,47014,46141,7.1,65.2,23.9,0.8,0.9,0.1,68894,42670.0,1701.0,19.1,27.4,29.7,20.4,24.0,11.7,14.2,84.6,10.0,0.5,1.0,1.7,2.1,17.8,35959,75.5,19.4,5.1,0.1,8.5
48039,Brazoria,331741,168196,163545,28.9,50.6,12.8,0.3,5.9,0.0,222033,69749.0,2073.0,11.2,14.6,41.0,14.3,20.9,11.0,12.8,86.7,8.5,0.2,0.8,1.2,2.6,29.1,154290,80.5,14.4,5.0,0.1,5.4
48041,Brazos,205271,104060,101211,24.4,57.6,10.4,0.1,5.7,0.0,143848,39808.0,1299.0,27.9,24.3,40.1,17.2,24.7,9.3,8.7,76.3,12.0,2.7,3.6,2.6,2.9,17.7,98294,68.3,25.6,5.8,0.2,6.4
48043,Brewster,9235,4434,4801,43.3,52.9,1.3,1.3,0.0,0.0,7249,38395.0,5230.0,13.5,10.6,43.4,19.5,18.8,12.5,5.8,71.0,15.5,0.0,3.9,3.9,5.7,12.0,4385,49.2,40.4,9.0,1.5,4.9
48045,Briscoe,1670,871,799,32.6,60.4,3.8,0.1,0.0,0.3,1111,38603.0,7119.0,18.6,27.4,33.7,16.6,16.6,20.6,12.4,79.4,5.8,0.0,6.2,1.1,7.5,20.6,757,62.9,23.6,12.4,1.1,4.7
48047,Brooks,7221,3744,3477,92.9,5.1,0.1,0.0,1.9,0.0,5224,22741.0,3037.0,39.6,57.8,19.6,32.4,25.3,11.1,11.5,84.0,10.8,0.1,2.0,0.1,3.1,20.3,2416,72.8,20.9,6.3,0.0,19.8
48049,Brown,37833,18768,19065,20.7,73.5,4.2,0.2,0.4,0.0,28041,41962.0,2246.0,18.3,30.2,32.3,19.8,22.5,10.0,15.4,87.3,9.4,0.4,0.7,0.5,1.6,17.4,15006,75.2,16.5,8.2,0.1,4.3
48051,Burleson,17293,8611,8682,19.7,66.2,12.3,0.2,0.4,0.0,12518,51821.0,4534.0,16.2,27.0,27.4,16.4,22.8,15.9,17.6,82.6,13.4,0.1,0.8,0.6,2.6,27.3,7352,69.4,21.7,8.4,0.5,7.5
48053,Burnet,44144,21891,22253,21.3,74.7,2.3,0.7,0.3,0.0,32696,49732.0,3192.0,16.0,26.8,29.3,20.5,22.8,15.3,12.1,78.9,11.6,0.1,2.0,1.1,6.3,25.5,18673,74.1,14.2,11.7,0.1,5.1
48055,Caldwell,39347,19907,19440,49.1,42.5,6.9,0.1,0.2,0.1,27699,47233.0,2036.0,19.3,24.3,24.1,22.4,23.4,14.4,15.7,78.1,13.8,0.2,2.7,2.3,3.0,30.7,16693,74.7,18.6,6.7,0.1,5.2
48057,Calhoun,21666,10840,10826,47.8,44.1,2.8,0.1,3.5,0.1,14841,51078.0,5676.0,19.3,30.4,27.6,12.2,23.0,15.8,21.3,79.6,14.7,0.8,0.8,1.4,2.8,22.9,9416,80.5,12.8,6.7,0.1,7.2
48059,Callahan,13532,6615,6917,9.1,87.2,1.7,0.1,0.4,0.0,10194,40981.0,3389.0,19.0,20.7,25.9,16.5,25.0,14.7,17.9,84.5,10.2,0.3,2.4,0.3,2.4,22.2,5092,71.2,17.0,9.4,2.5,5.4
48061,Cameron,417947,201583,216364,88.5,10.1,0.4,0.1,0.6,0.0,220025,33266.0,884.0,33.8,47.5,27.9,25.3,25.0,10.7,11.1,83.1,10.5,0.7,1.6,1.8,2.2,19.9,148011,72.7,18.2,8.9,0.2,10.0
48063,Camp,12516,6105,6411,23.0,57.2,17.1,0.1,0.3,0.0,8426,37851.0,3394.0,19.7,28.2,22.0,19.6,21.9,13.6,23.0,82.3,13.0,1.0,0.2,0.3,3.3,22.6,5039,73.7,16.0,9.9,0.4,8.5
48065,Carson,6068,2926,3142,9.6,86.8,1.1,0.6,0.3,0.2,4470,66023.0,7713.0,7.3,10.6,34.9,10.2,24.2,17.7,13.0,90.5,5.4,0.2,0.7,0.0,3.2,19.8,2902,72.5,18.3,9.2,0.0,1.7
48067,Cass,30328,14717,15611,4.1,76.6,17.2,0.2,0.4,0.1,23249,37352.0,2430.0,19.8,30.8,21.3,19.2,24.4,14.9,20.2,88.1,5.8,0.3,1.2,2.3,2.3,25.1,11964,76.0,15.9,8.1,0.0,9.2
48069,Castro,7948,4053,3895,62.1,34.8,0.6,0.1,0.3,0.0,4420,39459.0,3380.0,17.1,23.7,23.7,15.0,21.0,21.4,18.8,80.0,12.2,0.6,2.2,1.2,3.8,15.2,3316,73.5,14.5,10.8,1.2,4.7
48071,Chambers,37251,18691,18560,20.9,68.4,7.9,0.2,1.3,0.0,24045,70544.0,6404.0,10.6,9.7,34.4,10.7,18.9,16.4,19.6,85.4,9.3,0.0,0.7,2.2,2.4,31.0,15166,77.9,15.9,6.1,0.1,7.8
48073,Cherokee,51167,26098,25069,21.9,61.6,14.4,0.1,0.5,0.0,34903,39595.0,1845.0,22.1,34.8,26.9,22.4,20.0,15.7,15.1,82.4,13.1,0.0,1.9,1.1,1.4,25.8,19729,72.9,20.4,6.5,0.2,6.4
48075,Childress,7059,4050,3009,20.5,64.3,9.6,1.0,1.3,2.1,5512,36633.0,8958.0,20.2,28.8,34.2,21.9,18.2,8.7,17.1,89.9,8.2,0.0,1.3,0.0,0.6,11.7,2600,62.0,31.7,6.1,0.2,5.2
48077,Clay,10479,5265,5214,5.4,90.9,0.5,1.3,0.4,0.0,8033,48297.0,3407.0,12.1,13.7,28.8,18.3,24.6,14.5,13.7,84.2,8.9,0.0,1.8,1.1,4.0,24.8,4605,72.4,17.0,10.4,0.2,6.8
48079,Cochran,2993,1519,1474,56.2,38.4,3.7,0.2,0.0,0.0,1787,39113.0,3514.0,20.0,23.7,24.2,14.2,12.9,33.2,15.5,71.9,22.8,0.5,2.3,1.0,1.5,19.5,1180,66.6,20.9,12.0,0.4,8.5
