CensusId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
53045,Mason,60791,31476,29315,8.7,81.9,1.0,2.5,1.5,0.2,46837,50406.0,2362.0,17.2,26.3,27.6,22.0,23.6,14.7,12.0,77.0,15.1,1.4,1.5,1.3,3.7,31.4,22155,64.5,25.9,9.5,0.1,12.9
53047,Okanogan,41332,20922,20410,18.9,66.7,0.6,9.0,0.9,0.1,28770,40730.0,2595.0,21.2,29.4,30.8,20.3,18.8,17.5,12.5,76.9,8.8,0.8,6.2,1.6,5.7,18.6,16969,65.1,25.1,9.5,0.3,8.9
53049,Pacific,20645,10371,10274,8.8,83.2,0.3,1.6,1.9,0.2,16415,37684.0,2868.0,19.2,30.2,26.7,22.5,18.8,14.6,17.5,76.7,12.2,0.5,4.1,2.6,3.9,19.1,7141,70.2,22.1,7.7,0.0,8.9
53051,Pend Oreille,12968,6665,6303,3.5,89.2,0.2,3.8,0.2,0.3,10196,40599.0,4305.0,21.5,29.7,33.1,19.4,19.2,14.7,13.6,72.9,15.9,0.0,2.0,1.4,7.8,30.7,4217,62.5,26.5,10.4,0.7,10.3
53053,Pierce,821952,408209,413743,10.0,68.8,6.5,1.0,6.0,1.3,590351,59953.0,619.0,12.7,17.3,33.3,18.3,24.7,10.6,13.1,78.7,9.7,3.4,2.3,1.5,4.3,29.8,365152,75.9,18.7,5.3,0.1,9.2
53055,San Juan,15956,7643,8313,5.8,89.3,0.5,0.7,1.4,0.1,13179,55960.0,2229.0,11.6,19.6,37.7,22.0,19.1,13.7,7.5,63.7,11.6,2.1,9.5,4.0,9.1,14.4,7633,68.9,14.3,16.2,0.5,5.9
53057,Skagit,119343,59117,60226,17.5,75.7,0.7,1.3,1.8,0.4,85116,54129.0,1535.0,16.0,23.3,31.6,20.0,22.1,12.0,14.2,78.1,10.8,1.1,2.5,2.0,5.6,24.7,51761,76.4,15.7,7.8,0.1,8.2
53059,Skamania,11243,5665,5578,5.7,88.3,0.8,2.1,1.0,0.3,8528,52374.0,5301.0,13.7,14.4,34.8,16.7,19.3,13.0,16.2,73.2,11.5,0.2,3.2,2.5,9.4,29.5,4742,73.1,20.4,6.3,0.2,8.3
53061,Snohomish,746653,374847,371806,9.5,72.5,2.5,0.9,9.4,0.4,523923,70722.0,817.0,10.2,13.6,37.2,17.4,23.3,10.5,11.6,74.8,11.2,5.5,1.8,1.6,5.1,30.6,367655,81.6,12.7,5.5,0.2,7.5
53063,Spokane,480832,238241,242591,5.1,85.7,1.7,1.3,2.3,0.4,359898,50079.0,692.0,15.9,19.6,35.8,19.2,26.0,7.6,11.4,77.9,9.6,2.6,2.9,1.6,5.4,21.2,211522,78.4,15.5,6.0,0.2,8.4
53065,Stevens,43548,21895,21653,3.2,87.2,0.5,4.8,0.6,0.0,33250,41978.0,1226.0,18.0,25.0,29.0,17.9,23.9,15.5,13.7,75.2,12.3,0.8,3.5,1.7,6.4,28.1,16259,69.1,21.7,8.8,0.4,9.4
53067,Thurston,262723,128796,133927,8.1,76.8,2.8,1.4,5.8,0.9,196092,61677.0,1071.0,12.4,16.4,40.0,18.1,24.0,8.4,9.5,78.5,10.4,1.9,2.2,2.3,4.7,24.6,119123,62.7,31.0,6.1,0.2,8.5
53069,Wahkiakum,4035,1951,2084,4.3,89.3,0.1,1.5,1.1,0.0,3364,44485.0,7760.0,17.1,25.0,28.0,17.6,19.5,15.4,19.6,71.7,13.1,4.5,4.5,0.5,5.7,28.6,1248,63.4,27.4,9.2,0.0,10.6
53071,Walla Walla,59726,30558,29168,21.0,72.7,1.5,0.5,1.5,0.1,42391,47946.0,2072.0,17.6,24.3,35.2,21.1,22.3,11.9,9.4,70.4,12.8,0.7,8.7,3.1,4.3,14.9,26112,74.2,19.1,6.5,0.2,6.4
53073,Whatcom,207100,102637,104463,8.7,80.3,0.8,2.6,3.9,0.3,154749,53145.0,1739.0,16.0,16.8,34.0,20.2,23.9,10.3,11.6,73.6,9.3,2.8,5.0,2.9,6.4,20.4,98265,75.1,18.0,6.6,0.3,8.2
53075,Whitman,46737,23794,22943,5.4,80.3,2.1,0.4,7.5,0.2,36779,36631.0,1859.0,31.2,19.3,46.8,19.7,18.9,6.7,7.7,57.0,12.7,5.1,16.6,2.9,5.8,15.2,21665,56.1,39.4,4.4,0.1,8.8
53077,Yakima,247408,123907,123501,47.1,45.6,0.7,3.5,1.0,0.0,142032,44749.0,1242.0,21.3,30.4,24.8,16.9,21.1,21.0,16.2,78.1,14.4,0.8,1.8,1.1,3.7,19.6,101169,79.5,14.8,5.6,0.1,9.0
