CensusId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
29097,Missouri,Jasper,117184,57240,59944,7.4,85.1,2.1,1.3,1.1,0.2,84106,41811.0,1070.0,22431,678,17.1,22.9,29.6,17.9,25.8,9.4,17.3,84.4,8.9,0.4,1.5,1.1,3.8,18.1,55374,81.9,11.2,6.8,0.2,6.0
29099,Missouri,Jefferson,221577,110157,111420,1.7,94.8,1.0,0.3,0.7,0.0,166116,55348.0,1230.0,25247,429,10.9,14.8,29.2,18.7,25.4,12.4,14.3,85.8,9.8,0.2,0.5,0.4,3.1,30.3,106972,84.6,10.3,5.0,0.2,8.3
29101,Missouri,Johnson,54155,27818,26337,3.8,86.5,4.4,0.6,1.4,0.3,41450,49792.0,2561.0,22722,739,17.0,16.9,30.0,20.9,22.4,12.5,14.1,81.1,8.9,0.2,4.6,1.3,4.0,21.5,23900,70.5,22.9,6.2,0.3,8.0
29103,Missouri,Knox,4035,2016,2019,1.1,96.5,0.6,0.0,0.0,0.6,3025,38289.0,2164.0,22397,2033,20.9,30.7,30.8,16.6,21.5,16.9,14.3,69.6,10.8,1.0,5.5,1.8,11.3,23.3,1709,69.6,11.9,17.7,0.8,7.4
29105,Missouri,Laclede,35514,17552,17962,2.2,94.0,0.5,0.5,0.6,0.0,26855,39712.0,2881.0,19567,892,19.5,28.1,25.7,17.3,23.2,9.1,24.8,80.4,12.8,0.1,2.4,1.1,3.3,21.3,14708,78.6,12.7,8.5,0.2,8.8
29107,Missouri,Lafayette,32916,16260,16656,2.5,92.4,2.0,0.2,0.2,0.0,24850,50723.0,2799.0,24266,1016,11.5,15.7,30.1,18.8,21.5,13.6,15.9,79.5,11.0,0.5,2.1,2.0,4.8,25.4,15021,77.0,15.7,7.1,0.2,6.9
29109,Missouri,Lawrence,38244,19124,19120,6.9,90.1,0.1,0.5,0.5,0.0,27894,40597.0,2018.0,19508,806,18.8,29.4,28.5,21.6,18.2,11.9,19.8,76.8,14.1,0.1,2.1,1.6,5.3,22.7,15804,77.9,12.3,9.4,0.4,7.0
29111,Missouri,Lewis,10172,5123,5049,1.6,92.5,3.0,0.4,0.2,0.0,7716,43909.0,2727.0,20042,971,12.8,16.8,23.3,22.6,18.6,13.0,22.5,70.3,13.3,0.5,5.8,1.2,8.9,23.9,4918,79.2,12.1,8.4,0.3,5.6
29113,Missouri,Lincoln,53850,26831,27019,2.2,93.5,1.9,0.3,0.5,0.0,38983,53718.0,2293.0,22232,606,15.0,22.3,25.9,15.7,24.3,15.7,18.4,83.9,11.2,0.4,0.6,1.1,2.8,34.1,23857,86.2,8.7,5.1,0.1,9.5
29115,Missouri,Linn,12401,5904,6497,1.8,95.5,0.5,0.1,0.2,0.0,9409,37997.0,2442.0,19889,830,17.9,24.3,27.3,17.2,23.3,13.1,19.2,78.9,13.3,0.0,1.5,2.1,4.2,18.3,5125,77.9,13.7,7.9,0.6,4.5
