CensusId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
54055,Mercer,61891,29509,32382,0.9,90.5,5.9,0.3,0.7,0.0,48771,36195.0,1537.0,789,21.9,34.2,31.2,19.3,27.8,10.4,11.2,84.4,9.3,0.5,2.8,1.1,2.0,21.6,23443,77.2,17.7,5.0,0.1,5.1
54057,Mineral,27755,13696,14059,0.9,94.2,3.0,0.0,0.3,0.0,22009,31790.0,2266.0,825,16.9,20.7,24.8,18.7,24.6,12.9,19.0,82.1,14.2,0.2,1.4,0.8,1.3,26.2,10716,77.3,18.9,3.8,0.0,8.8
54059,Mingo,25931,12686,13245,0.4,96.0,1.4,0.1,0.4,0.0,20060,33221.0,2234.0,1085,25.8,36.7,27.7,16.3,19.9,22.5,13.6,82.6,12.0,0.0,3.2,0.2,2.0,30.8,7951,73.5,21.6,4.7,0.2,14.1
54061,Monongalia,101668,52641,49027,2.0,89.0,3.6,0.1,3.2,0.0,82211,45467.0,1935.0,729,22.1,16.4,43.0,17.7,23.2,8.9,7.2,76.2,9.5,1.9,6.4,1.1,4.9,20.6,48349,74.1,21.9,4.0,0.0,5.8
54063,Monroe,13525,6686,6839,1.0,96.6,0.7,0.3,0.0,0.0,10742,36918.0,3132.0,1385,16.8,26.2,27.3,17.2,20.9,12.5,22.1,85.4,9.3,0.0,1.4,0.1,3.9,31.6,5348,77.2,15.7,7.2,0.0,7.3
54065,Morgan,17475,8622,8853,1.3,96.1,0.8,0.1,0.4,0.0,13977,39324.0,4539.0,1807,12.9,14.3,30.9,19.0,19.0,15.8,15.2,79.7,15.4,0.0,1.6,0.7,2.7,33.1,7144,72.5,19.9,7.6,0.0,12.3
54067,Nicholas,25930,12779,13151,0.0,99.3,0.0,0.0,0.2,0.0,20512,39171.0,2676.0,2365,18.1,24.7,24.2,18.4,24.5,16.3,16.7,90.0,5.0,0.4,0.7,1.9,2.0,26.9,9824,78.6,17.3,3.5,0.6,8.4
54069,Ohio,43637,20931,22706,1.0,92.4,4.2,0.1,0.8,0.0,34991,40569.0,1635.0,1451,16.1,22.2,34.0,21.2,25.0,8.3,11.5,80.3,8.1,1.6,5.8,0.9,3.2,20.7,20291,81.3,14.7,3.9,0.1,5.5
54071,Pendleton,7402,3720,3682,1.1,95.0,2.7,0.0,0.0,0.0,6040,36953.0,3440.0,2122,20.6,28.1,25.9,19.2,18.3,17.8,18.8,76.5,13.2,0.3,2.3,0.7,7.0,30.2,2833,64.5,25.9,9.1,0.5,4.9
54073,Pleasants,7636,4059,3577,1.1,96.3,0.3,0.1,0.0,0.0,6138,44288.0,3666.0,2297,18.0,30.9,31.2,19.9,15.6,16.8,16.5,88.4,6.8,0.3,1.6,0.5,2.4,26.8,2915,71.2,22.3,6.5,0.0,8.2
54075,Pocahontas,8697,4452,4245,0.7,96.1,1.5,0.0,0.0,0.0,7141,36827.0,3486.0,1784,16.5,33.9,30.1,22.7,18.5,16.1,12.7,78.9,12.7,0.2,2.4,0.6,5.2,27.1,3723,61.3,31.9,6.7,0.1,5.7
54077,Preston,33809,17419,16390,1.6,93.0,3.9,0.2,0.2,0.0,26910,45064.0,2377.0,1365,14.6,18.9,26.4,19.3,21.6,16.1,16.6,80.0,13.7,0.3,1.8,0.4,3.9,30.5,13842,76.0,18.0,5.8,0.2,7.0
