CensusId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
17173,Illinois,Shelby,22115,11012,11103,0.9,97.6,0.5,0.2,0.3,0.0,17258,47850.0,3017.0,23697,1052,11.2,14.6,27.6,18.1,20.3,12.2,21.7,85.4,6.7,0.2,1.2,0.8,5.8,22.8,9895,82.4,10.2,7.5,0.0,6.2
17175,Illinois,Stark,5859,2891,2968,1.1,96.7,0.8,0.0,0.6,0.0,4585,50085.0,5985.0,27148,2347,11.9,18.5,35.5,18.5,19.9,10.9,15.2,77.2,11.4,0.3,3.8,0.9,6.4,26.6,2556,77.2,12.6,9.0,1.3,7.7
17177,Illinois,Stephenson,46625,22568,24057,3.3,84.1,9.1,0.1,0.8,0.0,36064,45331.0,1708.0,24253,833,15.0,22.1,29.1,17.6,23.1,10.1,20.1,79.0,10.3,0.7,2.7,1.7,5.5,20.5,21853,80.8,10.4,8.7,0.1,9.9
17179,Illinois,Tazewell,135697,66990,68707,2.2,94.3,1.2,0.1,0.9,0.0,103374,58194.0,1612.0,29718,666,8.7,11.6,35.5,16.7,24.2,8.0,15.6,86.7,8.0,0.6,1.3,0.7,2.7,21.1,64883,84.6,10.7,4.7,0.1,5.5
17181,Illinois,Union,17551,8746,8805,5.0,91.7,1.2,0.1,0.4,0.0,13625,42606.0,3300.0,23140,1416,17.2,21.7,31.6,20.5,19.2,13.3,15.4,81.9,9.4,0.7,1.8,1.0,5.2,24.2,7339,68.9,23.8,6.5,0.8,7.0
17183,Illinois,Vermilion,80368,39901,40467,4.6,79.4,13.8,0.3,0.8,0.0,60037,42977.0,1779.0,22233,497,18.8,29.1,25.7,20.3,21.6,9.3,23.1,84.1,8.6,0.7,2.8,0.9,2.9,20.8,32514,78.9,15.2,5.7,0.2,10.7
17185,Illinois,Wabash,11652,5685,5967,1.6,95.5,0.9,0.2,0.9,0.0,8991,47491.0,4371.0,24155,1049,12.5,15.7,26.5,19.9,17.5,13.2,22.9,81.9,12.3,0.3,0.6,1.6,3.2,22.4,5501,81.0,12.9,6.1,0.0,8.7
17187,Illinois,Warren,17701,8601,9100,9.0,85.7,2.6,0.2,1.7,0.0,12981,43699.0,3315.0,22876,1188,15.0,22.4,29.4,20.9,20.0,9.3,20.4,76.9,10.4,0.3,5.3,1.4,5.7,18.9,8068,79.5,12.1,8.2,0.1,9.2
17189,Illinois,Washington,14457,7242,7215,1.6,96.2,0.7,0.1,0.3,0.0,11323,53202.0,2896.0,28683,1724,12.9,16.9,31.6,15.9,18.8,12.3,21.4,83.8,7.0,0.4,4.0,0.6,4.3,23.2,7194,79.7,12.6,7.0,0.6,5.5
17191,Illinois,Wayne,16555,8201,8354,0.6,96.7,0.7,0.1,0.7,0.0,12745,44993.0,2346.0,23869,1224,14.5,24.0,26.6,15.1,21.4,13.4,23.5,82.8,8.6,1.0,1.8,0.9,5.0,22.5,7523,77.2,13.7,9.1,0.0,5.3
17193,Illinois,White,14464,7006,7458,1.3,97.0,0.4,0.0,0.4,0.0,11230,44648.0,3314.0,25534,1719,13.6,17.7,25.6,18.0,21.7,15.6,19.2,82.5,10.0,0.8,2.8,0.4,3.5,24.7,6095,77.5,12.2,10.1,0.2,8.8
17195,Illinois,Whiteside,57525,28306,29219,11.6,85.0,1.6,0.2,0.5,0.0,43682,47401.0,1519.0,25490,574,12.0,18.0,26.9,18.5,23.7,9.5,21.4,83.6,9.5,0.3,1.7,2.3,2.7,19.2,26336,81.4,13.4,4.9,0.3,8.1
17197,Illinois,Will,683995,339609,344386,16.3,65.6,11.0,0.1,5.0,0.0,462776,76101.0,809.0,31310,329,7.9,11.2,36.4,15.8,25.3,8.6,13.9,83.9,6.2,3.9,0.7,1.2,4.0,32.6,333433,85.2,11.6,3.1,0.1,7.8
17199,Illinois,Williamson,67121,33323,33798,2.3,90.7,4.1,0.2,0.9,0.0,51810,44453.0,1958.0,24669,877,15.0,21.9,31.1,22.1,25.1,9.9,11.7,85.0,9.3,0.4,1.3,1.1,2.8,21.1,29214,74.0,21.1,4.9,0.0,7.0
17201,Illinois,Winnebago,290439,141776,148663,11.7,71.1,12.4,0.1,2.5,0.0,209049,48225.0,832.0,25198,429,16.8,25.7,30.3,17.6,24.3,7.4,20.3,84.6,9.0,1.0,0.9,1.2,3.3,21.3,131172,85.0,10.4,4.5,0.2,11.5
17203,Illinois,Woodford,39106,19366,19740,1.7,95.9,0.5,0.0,0.8,0.0,29123,65852.0,2867.0,30804,1165,8.2,13.1,37.1,17.5,22.6,8.9,14.0,83.5,8.8,0.5,2.5,1.0,3.7,23.2,18798,83.3,10.6,6.0,0.1,5.9
