CensusId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
51720,Norton city,4007,1626,2381,2.4,86.6,3.4,0.1,5.8,0.0,3122,27731.0,9027.0,24.0,36.4,33.7,25.3,23.5,6.5,10.9,92.9,2.8,0.0,2.7,0.0,1.5,14.5,1811,81.2,16.4,2.4,0.0,11.1
51730,Petersburg city,32123,14773,17350,4.2,15.6,76.7,0.1,1.3,0.0,24787,31798.0,1732.0,28.0,46.4,25.4,27.8,24.9,4.9,17.0,78.6,10.9,2.6,2.8,2.6,2.6,22.3,12898,75.6,21.8,2.6,0.0,13.0
51735,Poquoson city,12077,5912,6165,2.3,92.6,1.0,0.1,1.8,0.0,9217,83735.0,6283.0,4.2,4.6,50.0,12.6,21.2,8.0,8.2,88.7,5.0,0.0,0.1,1.5,4.6,23.6,5932,73.6,20.4,5.5,0.5,4.5
51740,Portsmouth city,96135,46221,49914,3.7,39.5,52.1,0.4,1.1,0.1,72214,45676.0,1325.0,18.2,30.0,29.9,20.2,24.4,11.8,13.6,81.9,8.1,2.2,3.7,1.9,2.2,24.3,41039,69.2,26.0,4.8,0.1,11.6
51750,Radford city,17057,8211,8846,3.0,83.5,9.2,0.0,1.9,0.0,14615,29912.0,5745.0,39.0,15.0,33.5,27.5,24.6,3.5,10.9,76.2,9.8,0.5,10.9,1.9,0.8,17.7,6797,76.4,19.0,4.2,0.3,8.8
51760,Richmond city,213735,101702,112033,6.4,39.9,48.4,0.1,2.2,0.0,165081,40758.0,778.0,25.5,40.0,40.1,21.9,23.1,6.1,8.9,70.2,11.1,5.7,5.1,3.6,4.2,21.9,104547,79.6,16.2,4.0,0.1,10.0
51770,Roanoke city,98736,47511,51225,5.9,60.7,27.5,0.1,2.5,0.1,72519,39930.0,1326.0,21.2,32.8,32.1,22.0,23.9,7.9,14.1,80.0,10.0,3.0,2.5,2.0,2.4,19.2,46331,82.4,13.8,3.7,0.1,8.3
51775,Salem city,25165,11919,13246,3.2,85.8,7.6,0.1,2.0,0.0,19711,50068.0,3333.0,11.2,13.0,38.3,17.9,26.5,5.1,12.2,80.8,9.8,1.1,4.2,0.9,3.2,17.8,12506,79.8,17.5,2.7,0.0,4.8
51790,Staunton city,24193,10861,13332,2.6,81.6,11.9,0.2,1.0,0.0,19306,40842.0,2458.0,17.7,28.9,36.3,20.6,24.0,7.5,11.6,82.2,7.2,0.5,5.1,1.9,3.1,19.0,11297,71.7,22.2,5.9,0.2,5.6
51800,Suffolk city,86184,41511,44673,3.6,50.2,41.4,0.1,1.4,0.0,63388,65499.0,1792.0,11.5,17.8,38.1,17.3,21.9,9.4,13.2,86.0,8.2,0.4,1.3,1.2,2.9,27.7,39589,71.7,24.1,4.1,0.1,8.0
51810,Virginia Beach city,448290,220275,228015,7.5,63.1,18.7,0.2,6.3,0.1,331443,66634.0,918.0,8.3,12.4,39.6,17.5,25.8,9.1,8.0,82.5,8.2,0.9,2.5,1.8,4.2,23.2,214968,74.1,21.4,4.5,0.1,6.1
51820,Waynesboro city,21150,10083,11067,6.7,78.1,11.8,0.1,1.0,0.0,15638,45643.0,2406.0,18.3,27.1,27.3,20.3,27.6,7.6,17.2,83.3,10.3,0.4,1.5,2.6,1.9,20.4,9655,80.5,16.0,3.5,0.0,4.9
51830,Williamsburg city,14754,6665,8089,7.0,69.0,15.0,0.0,5.9,0.0,12090,48639.0,4653.0,22.4,20.3,47.3,22.5,19.0,5.3,6.0,65.4,7.6,3.7,15.3,2.3,5.8,19.3,5953,63.7,33.1,3.1,0.1,8.5
51840,Winchester city,27168,13433,13735,16.3,67.9,10.4,0.2,2.4,0.0,18942,45363.0,2293.0,16.0,19.5,34.7,20.9,23.9,8.2,12.3,69.6,14.8,1.1,7.5,2.7,4.4,22.7,12748,80.5,12.9,6.3,0.3,6.7
