CensusId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
46085,South Dakota,Lyman,3837,2027,1810,0.3,57.7,0.0,37.5,1.0,0.0,2737,43030.0,3622.0,20912,1334,20.4,30.9,42.2,20.1,18.6,9.1,10.0,73.8,8.9,0.7,4.3,1.3,11.0,13.7,1719,50.4,34.2,15.0,0.3,7.4
46087,South Dakota,McCook,5613,2811,2802,2.8,95.4,0.4,1.0,0.0,0.0,4110,56954.0,3335.0,30086,2938,8.6,10.1,35.8,15.7,20.8,14.6,13.0,74.9,8.3,0.3,3.5,0.5,12.5,24.6,2974,74.9,9.4,15.2,0.5,2.1
46089,South Dakota,McPherson,2263,1165,1098,2.1,91.5,0.2,5.7,0.4,0.0,1883,36375.0,6595.0,22263,2506,22.1,16.7,39.8,16.9,18.8,11.1,13.4,61.4,11.7,0.0,9.6,4.1,13.3,17.0,1017,56.6,17.7,22.6,3.0,6.7
46091,South Dakota,Marshall,4701,2443,2258,4.8,83.4,0.6,9.0,0.0,0.0,3498,51788.0,2505.0,25161,2298,15.1,16.3,34.8,12.3,21.6,16.5,14.8,69.1,16.9,0.0,7.6,0.6,5.7,15.5,2394,67.7,18.0,14.2,0.2,0.7
46093,South Dakota,Meade,26381,13823,12558,4.0,88.3,1.7,1.7,1.0,0.1,19772,52473.0,3785.0,27123,2457,10.8,13.6,33.4,18.2,22.7,14.1,11.7,77.6,11.9,0.4,3.1,0.6,6.4,20.2,12907,73.2,18.6,8.2,0.0,2.3
46095,South Dakota,Mellette,2086,1042,1044,4.5,39.4,0.0,53.3,0.0,0.0,1381,30938.0,5580.0,14123,1431,45.3,72.3,48.1,15.1,13.9,15.5,7.3,53.5,10.0,1.1,11.1,0.0,24.3,18.3,740,37.3,39.9,22.4,0.4,12.0
46097,South Dakota,Miner,2306,1172,1134,2.0,94.7,1.0,0.1,0.0,0.0,1701,44938.0,6739.0,30204,5200,10.4,17.4,38.3,14.2,19.1,12.5,15.8,74.0,6.9,0.5,6.9,1.3,10.5,19.8,1174,68.7,11.9,19.3,0.1,4.1
46099,South Dakota,Minnehaha,178942,89658,89284,4.6,84.5,4.1,2.5,1.8,0.0,128691,53525.0,1260.0,27387,516,11.8,16.8,33.2,17.4,27.2,8.6,13.6,84.0,8.0,0.9,2.2,1.7,3.2,17.8,98459,86.1,9.2,4.6,0.1,4.4
46101,South Dakota,Moody,6439,3227,3212,3.0,79.1,0.7,12.1,1.7,0.0,4653,52446.0,3176.0,26918,1933,14.3,20.2,41.3,13.7,17.2,10.7,17.0,71.8,5.6,0.0,12.1,2.5,7.9,19.2,3379,66.0,18.6,14.8,0.5,6.1
46102,South Dakota,Oglala Lakota,14153,6809,7344,1.0,4.8,0.5,92.1,0.0,0.0,8903,26369.0,1616.0,9150,802,53.3,61.5,37.2,26.0,19.7,7.2,10.0,64.1,18.5,0.5,8.7,2.3,5.8,17.7,3226,29.5,66.2,4.3,0.0,28.7
