CensusId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
30083,Richland,11132,5699,5433,4.4,91.1,0.4,2.2,0.4,0.0,8262,65084.0,4387.0,3083,11.4,20.0,28.7,12.4,23.4,21.7,13.8,80.4,8.4,0.1,5.7,0.8,4.6,16.7,5904,80.7,10.1,8.9,0.3,2.5
30085,Roosevelt,11072,5544,5528,1.1,36.7,0.1,55.5,0.2,0.0,7512,32974.0,2311.0,717,27.8,34.3,33.0,27.5,14.7,13.1,11.6,73.8,15.5,1.4,3.7,1.0,4.7,13.9,3575,45.0,42.8,11.3,0.9,6.8
30087,Rosebud,9352,4565,4787,4.2,58.7,0.2,33.6,0.6,0.0,6602,51159.0,5884.0,1073,20.6,28.4,34.6,19.5,16.5,19.7,9.7,72.1,10.0,0.3,6.9,3.5,7.2,14.1,4002,63.5,28.8,7.0,0.8,10.6
30089,Sanders,11346,5846,5500,2.5,90.0,0.1,4.4,0.3,0.0,9143,32257.0,2168.0,1130,22.4,39.1,27.0,21.1,20.0,20.5,11.5,74.9,7.6,0.5,3.6,1.2,12.2,21.2,4091,61.7,16.3,21.4,0.6,9.3
30091,Sheridan,3630,1837,1793,1.8,92.3,0.1,1.8,0.2,0.0,2837,50664.0,8352.0,2591,10.5,11.8,36.6,19.6,24.8,12.6,6.3,72.7,13.4,0.2,7.4,0.3,6.0,12.9,1904,62.4,17.4,19.0,1.2,2.7
30093,Silver Bow,34549,17539,17010,4.0,91.4,0.5,1.5,0.7,0.0,26992,37749.0,2340.0,1147,20.1,26.2,34.5,22.5,21.7,9.8,11.5,80.4,9.9,0.4,2.8,3.1,3.5,15.2,16497,76.0,16.7,6.9,0.4,7.0
30095,Stillwater,9288,4703,4585,3.0,94.1,0.2,0.4,0.2,0.0,7188,58259.0,3134.0,1775,7.8,8.3,28.9,14.8,22.0,20.4,14.0,62.9,15.2,3.2,8.2,3.1,7.4,25.3,4487,74.9,12.1,12.2,0.8,3.6
30097,Sweet Grass,3633,1772,1861,1.8,94.3,0.2,0.0,0.7,0.0,2726,50588.0,7042.0,2348,12.7,18.7,31.2,15.2,18.3,26.0,9.3,64.4,8.9,5.4,7.7,2.3,11.4,19.7,1613,67.6,16.7,13.6,2.0,0.9
30099,Teton,6074,3011,3063,1.5,94.4,0.1,1.8,0.3,0.0,4584,46360.0,2998.0,1375,12.1,15.7,38.5,17.0,20.1,15.1,9.3,70.7,11.3,0.3,7.6,2.5,7.7,19.7,2720,63.2,19.2,16.5,1.2,5.1
30101,Toole,5150,2939,2211,3.1,88.3,0.2,5.0,2.2,0.2,4126,44804.0,6604.0,1944,19.2,28.7,29.7,25.3,19.2,13.5,12.3,70.5,7.4,0.0,14.1,0.9,7.1,14.3,2308,69.2,17.8,9.8,3.2,3.1
30103,Treasure,812,432,380,6.9,89.2,0.0,0.0,1.4,0.0,666,41103.0,4053.0,2564,21.9,31.5,31.1,12.7,18.5,33.5,4.2,64.0,3.5,0.0,12.4,3.0,17.2,19.9,379,71.2,12.4,11.9,4.5,0.8
30105,Valley,7577,3802,3775,2.0,85.6,0.2,10.1,0.2,0.2,5814,49141.0,4212.0,1794,12.0,19.4,39.5,18.4,18.2,13.0,11.0,76.1,9.5,0.5,5.6,0.9,7.3,18.7,3753,61.7,22.6,14.9,0.9,2.6
30107,Wheatland,2115,1087,1028,2.1,94.8,0.0,0.7,0.0,0.0,1647,32723.0,5940.0,2157,19.7,30.9,40.2,15.0,18.1,21.9,4.7,55.8,5.9,0.0,23.5,0.0,14.8,9.6,917,51.4,9.5,33.0,6.1,3.4
30109,Wibaux,986,485,501,1.3,98.7,0.0,0.0,0.0,0.0,784,38553.0,10791.0,3063,15.3,17.6,37.9,19.9,10.9,15.8,15.5,71.0,8.8,0.0,10.2,0.7,9.3,20.0,457,56.2,28.4,14.7,0.7,3.0
30111,Yellowstone,153692,75474,78218,5.2,87.4,0.6,4.1,0.7,0.1,116221,52802.0,1409.0,784,11.5,14.4,33.1,18.9,25.3,12.1,10.7,80.5,10.5,1.0,2.8,1.5,3.7,19.2,78572,82.3,10.6,6.9,0.2,4.1
