CensusId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
41053,Oregon,Polk,77264,37171,40093,12.8,79.7,0.7,1.0,2.1,0.4,55878,52821.0,1699.0,23967,679,16.3,18.9,36.0,16.8,25.6,10.3,11.4,76.1,11.8,0.5,3.3,2.2,6.0,25.1,32687,69.6,23.3,6.9,0.2,10.8
41055,Oregon,Sherman,1795,903,892,7.1,85.0,0.6,3.2,0.2,0.0,1420,38362.0,5362.0,26178,2810,21.6,28.7,35.0,17.8,15.8,16.2,15.1,72.8,11.9,0.6,5.4,1.4,7.9,22.5,746,71.7,17.4,10.2,0.7,7.9
41057,Oregon,Tillamook,25430,12875,12555,10.0,85.3,0.2,0.9,0.9,0.3,19707,42581.0,2666.0,22426,1320,17.4,22.7,25.5,18.7,20.4,16.0,19.4,76.4,10.7,0.7,4.8,2.4,5.0,19.6,9747,73.7,16.5,9.8,0.1,7.8
41059,Oregon,Umatilla,76738,40004,36734,25.3,67.8,0.7,2.1,0.8,0.1,51627,48101.0,1992.0,21214,788,17.6,26.6,26.9,19.8,21.3,13.5,18.5,80.4,10.8,0.4,4.2,1.2,3.1,17.9,32450,74.3,19.0,6.5,0.2,9.4
41061,Oregon,Union,25745,12664,13081,4.4,89.7,0.6,0.8,1.1,1.0,19523,43822.0,2257.0,23764,1297,18.6,22.9,28.9,20.4,25.4,10.9,14.4,72.6,9.7,0.9,8.1,2.9,5.8,17.2,11024,70.1,19.7,9.9,0.4,7.1
41063,Oregon,Wallowa,6857,3368,3489,2.7,93.6,0.3,0.2,0.2,0.2,5561,40581.0,3918.0,24386,1578,15.3,22.8,34.5,19.9,21.8,13.0,10.8,68.0,10.6,0.2,8.4,3.9,8.9,19.1,2898,65.5,20.8,13.5,0.2,9.5
41065,Oregon,Wasco,25492,12634,12858,16.5,76.1,0.4,3.6,1.0,0.5,18219,43422.0,2729.0,22828,1049,16.1,20.7,28.0,22.7,22.2,16.4,10.7,74.0,10.9,1.5,4.5,1.6,7.5,16.0,10907,74.8,16.8,8.3,0.1,9.0
41067,Oregon,Washington,556210,273743,282467,16.2,68.2,1.8,0.4,9.2,0.4,370377,66754.0,739.0,32369,447,11.8,15.6,43.9,15.8,23.6,7.1,9.6,73.4,10.4,6.3,2.7,1.9,5.3,24.5,276371,84.4,9.6,5.9,0.1,7.6
41069,Oregon,Wheeler,1348,654,694,1.4,95.8,0.0,0.7,0.4,0.0,1167,33487.0,5978.0,23535,2599,19.0,37.0,36.9,16.0,17.2,18.8,11.0,68.3,4.9,1.1,14.3,2.4,9.1,18.8,563,56.1,30.7,12.8,0.4,8.5
41071,Oregon,Yamhill,101119,50669,50450,15.4,78.2,1.0,0.9,1.2,0.2,71686,53423.0,2829.0,25047,1089,16.6,24.3,31.5,19.6,21.5,11.3,16.1,73.1,12.7,0.7,6.1,1.7,5.6,24.4,44114,80.2,12.0,7.7,0.2,9.7
