CensusId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
26049,Genesee,415874,200473,215401,3.2,72.5,20.3,0.4,1.0,0.0,313549,42327.0,575.0,20.9,31.4,30.5,19.9,24.8,8.1,16.8,85.3,8.7,1.2,1.2,0.8,2.9,25.6,161750,83.7,11.4,4.7,0.1,13.2
26051,Gladwin,25501,12818,12683,1.3,96.5,0.4,0.5,0.4,0.0,20451,38021.0,1449.0,20.7,34.4,25.2,19.6,22.0,14.4,18.8,83.1,8.3,0.5,3.4,1.4,3.3,30.0,8730,81.5,11.1,6.6,0.8,11.0
26053,Gogebic,15824,8556,7268,1.2,90.1,4.5,2.4,0.5,0.1,13266,35686.0,1379.0,20.2,34.0,28.4,24.8,17.1,10.9,18.9,80.8,10.6,0.7,4.0,1.4,2.5,17.5,5759,76.0,19.5,4.3,0.2,9.5
26055,Grand Traverse,89907,44272,45635,2.6,92.8,1.3,1.2,0.7,0.1,69870,52950.0,1821.0,11.0,13.5,34.9,19.6,25.9,7.9,11.7,81.4,9.2,0.7,2.3,2.2,4.1,20.4,43804,83.0,9.5,7.3,0.2,6.6
26057,Gratiot,41878,22213,19665,5.6,86.9,5.6,0.3,0.4,0.0,32945,41912.0,1381.0,18.9,27.1,28.1,22.7,20.6,9.5,19.1,79.5,10.0,0.1,3.7,1.1,5.6,22.4,15980,79.2,13.8,6.9,0.1,8.5
26059,Hillsdale,46178,22972,23206,2.0,95.4,0.6,0.5,0.3,0.0,35530,41961.0,1342.0,20.1,32.3,26.4,17.6,20.4,9.3,26.3,80.6,9.5,0.2,4.3,0.9,4.4,23.9,19316,81.6,10.6,7.6,0.2,9.0
26061,Houghton,36660,19876,16784,1.4,92.6,0.7,0.4,2.9,0.0,27983,37776.0,1703.0,21.4,18.0,39.1,22.4,20.5,8.5,9.6,72.1,11.3,0.9,10.2,1.6,3.9,14.9,15440,73.5,21.3,5.0,0.2,7.2
26063,Huron,32290,16041,16249,2.1,95.7,0.4,0.4,0.6,0.0,25627,42161.0,1329.0,14.1,22.7,27.3,16.4,22.0,13.3,20.9,81.3,9.2,0.5,3.6,1.1,4.3,20.7,13869,79.8,11.1,8.7,0.4,7.8
26065,Ingham,283491,137614,145877,7.5,71.3,10.8,0.3,5.6,0.0,211783,45679.0,852.0,22.4,25.8,39.6,19.4,23.9,5.3,11.8,76.4,8.8,3.2,5.4,2.4,3.9,19.9,133091,75.1,19.9,4.9,0.1,9.0
26067,Ionia,64064,33917,30147,4.7,88.4,3.1,0.7,0.3,0.0,48535,49124.0,1626.0,15.1,19.5,26.3,17.6,23.1,13.0,20.0,80.6,11.7,0.5,2.4,1.0,3.7,27.3,26785,78.3,14.2,7.3,0.2,10.4
26069,Iosco,25401,12678,12723,2.0,94.6,0.6,1.1,0.5,0.0,20928,37317.0,1289.0,17.7,28.3,22.4,20.4,25.9,12.2,19.1,82.4,9.4,0.0,2.6,1.8,3.7,21.6,8780,79.8,10.8,8.8,0.6,12.1
26071,Iron,11507,5687,5820,1.7,95.4,0.4,0.7,0.4,0.0,9528,33663.0,1724.0,15.6,24.8,25.6,20.3,24.4,13.8,15.8,81.7,10.5,0.3,2.7,1.1,3.7,21.1,4324,75.4,17.1,7.2,0.3,9.0
26073,Isabella,70669,34271,36398,3.7,86.4,2.6,2.7,1.7,0.0,56898,39377.0,1283.0,30.2,24.8,29.7,26.9,24.0,7.9,11.5,77.4,8.0,1.3,7.4,1.8,4.0,18.1,33411,76.9,18.5,4.3,0.3,11.3
26075,Jackson,159759,81765,77994,3.3,85.2,8.4,0.4,0.7,0.0,122689,46326.0,1459.0,17.0,27.6,29.0,19.2,24.7,8.5,18.6,82.3,10.4,0.4,2.3,1.3,3.2,23.1,65183,83.5,11.0,5.4,0.1,10.3
26077,Kalamazoo,256752,125558,131194,4.5,78.7,10.6,0.2,2.3,0.0,193370,47476.0,980.0,18.3,20.7,38.4,19.5,23.2,6.4,12.4,82.7,7.7,1.4,2.8,1.6,3.8,20.3,122809,82.7,11.5,5.7,0.1,9.1
26079,Kalkaska,17230,8770,8460,1.7,94.9,0.7,0.7,0.4,0.2,13343,40534.0,1337.0,17.0,20.6,20.6,21.2,25.0,15.4,17.8,80.4,12.9,0.8,1.4,1.0,3.5,28.2,6815,80.1,11.2,8.6,0.1,10.4
26081,Kent,622590,305818,316772,10.0,75.1,9.3,0.3,2.5,0.0,438424,53063.0,550.0,15.3,20.9,35.2,16.7,24.4,6.9,16.8,81.6,9.1,2.0,1.9,1.5,4.1,21.2,305508,87.3,7.7,4.9,0.1,7.7
26083,Keweenaw,2198,1145,1053,0.9,97.8,0.6,0.5,0.1,0.0,1814,37813.0,4009.0,15.3,26.3,35.6,29.3,15.3,10.2,9.5,71.3,15.8,0.1,3.9,1.3,7.6,22.0,842,63.8,27.6,6.7,2.0,7.0
26085,Lake,11426,5831,5595,2.5,85.5,7.9,0.5,0.1,0.0,9390,30439.0,1612.0,28.7,49.2,21.5,25.0,22.5,10.2,20.9,81.0,10.9,0.2,2.2,1.9,3.8,24.8,3297,77.0,15.2,7.4,0.5,13.2
26087,Lapeer,88235,44477,43758,4.4,92.3,1.3,0.2,0.5,0.0,67296,52996.0,1367.0,10.6,15.4,29.2,17.0,22.8,11.5,19.5,85.6,8.8,0.7,1.0,0.4,3.5,33.5,37682,85.0,9.1,5.7,0.2,10.5
26089,Leelanau,21772,10717,11055,4.0,90.5,0.6,2.8,0.7,0.0,17728,56189.0,2327.0,10.4,17.0,38.3,18.5,22.5,10.9,9.7,74.0,10.8,0.6,3.3,1.6,9.8,22.1,9628,77.9,11.4,9.8,0.9,7.1
26091,Lenawee,98902,50231,48671,7.6,87.3,2.2,0.4,0.3,0.1,76058,48043.0,1244.0,14.3,21.3,28.0,19.5,24.1,9.5,18.9,82.9,10.0,0.3,3.0,0.8,3.0,27.1,43095,82.3,12.2,5.4,0.1,8.6
26093,Livingston,184591,92258,92333,2.2,94.8,0.5,0.2,0.9,0.1,138976,75204.0,906.0,5.9,7.4,38.5,14.5,25.7,9.2,12.0,86.3,7.0,0.3,0.9,0.8,4.6,31.8,92068,83.8,10.5,5.6,0.2,5.9
26095,Luce,6477,3788,2689,2.6,79.2,8.3,6.7,0.2,0.1,5346,37088.0,2847.0,19.5,36.1,24.4,25.0,24.1,10.4,16.1,77.6,11.7,0.0,5.2,1.6,3.7,14.5,2103,71.6,23.8,4.3,0.3,11.6
26097,Mackinac,11044,5589,5455,1.4,74.8,1.7,15.7,0.5,0.0,9003,38434.0,1822.0,15.9,25.5,24.2,28.0,23.7,12.4,11.7,69.6,9.6,1.7,7.1,6.7,5.3,19.5,4470,68.9,22.0,8.9,0.2,12.5
26099,Macomb,854689,415691,438998,2.4,81.4,10.2,0.3,3.5,0.0,633280,54582.0,606.0,12.6,18.9,33.8,17.9,25.3,7.5,15.6,87.2,8.0,0.8,0.8,0.8,2.5,27.4,401146,86.5,9.6,3.8,0.1,9.0
26101,Manistee,24536,12714,11822,2.8,89.7,2.9,1.9,0.4,0.0,19971,41395.0,1590.0,16.9,29.3,27.2,23.4,23.9,10.7,14.7,79.7,10.1,0.7,3.2,1.5,4.9,20.2,9010,75.3,16.2,8.0,0.5,11.5
26103,Marquette,67582,34150,33432,1.4,92.5,1.6,1.3,0.7,0.1,54849,45409.0,1226.0,17.0,17.7,31.2,24.1,22.3,12.3,10.0,80.0,8.8,0.6,5.8,1.5,3.3,17.7,29522,80.5,14.6,4.7,0.1,8.1
26105,Mason,28711,14286,14425,4.3,91.9,0.9,0.7,0.6,0.0,22523,42024.0,2229.0,17.2,31.4,30.1,19.0,22.3,9.5,19.1,82.1,8.4,0.7,2.5,1.2,5.0,18.1,12183,79.2,13.3,6.8,0.7,10.7
26107,Mecosta,43301,21784,21517,2.0,91.7,2.7,0.5,0.8,0.1,34445,41889.0,1556.0,23.1,31.2,28.6,22.9,20.1,8.8,19.6,78.0,9.5,0.8,5.6,1.9,4.3,23.1,17639,79.6,13.8,6.3,0.4,12.2
26109,Menominee,23717,11972,11745,1.6,93.7,0.3,2.0,0.2,0.0,18956,40373.0,1379.0,16.2,30.4,25.4,18.5,21.1,11.7,23.2,80.6,11.4,0.1,2.1,1.2,4.4,21.1,10346,80.7,11.9,7.1,0.3,8.5
26111,Midland,83624,41115,42509,2.4,91.9,1.4,0.4,2.3,0.0,63057,54059.0,1681.0,13.3,17.5,39.3,16.3,23.2,8.7,12.4,85.6,7.4,0.7,1.5,1.6,3.3,20.3,37406,84.5,9.7,5.7,0.2,8.5
26113,Missaukee,14988,7658,7330,2.5,94.9,0.4,0.6,0.4,0.0,11361,41098.0,1493.0,16.8,24.4,23.8,16.0,22.3,15.4,22.4,78.0,12.5,0.2,3.0,1.3,4.9,22.2,6096,79.9,10.0,9.6,0.5,11.0
